[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.15.0010	LmjF.15.0010:mRNA	L. major strain Friedlin	LmjF.15: 1,196 - 1,498 (-)	histone H4	
LmjF.15.0020	LmjF.15.0020:mRNA	L. major strain Friedlin	LmjF.15: 2,004 - 3,866 (-)	hypothetical protein, conserved	
LmjF.15.0030	LmjF.15.0030:mRNA	L. major strain Friedlin	LmjF.15: 4,707 - 5,984 (-)	ATP diphosphohydrolase	
LmjF.15.0040	LmjF.15.0040:mRNA	L. major strain Friedlin	LmjF.15: 6,841 - 7,839 (-)	Possible lysine decarboxylase, putative	
LmjF.15.0050	LmjF.15.0050:mRNA	L. major strain Friedlin	LmjF.15: 10,281 - 11,180 (-)	cytochrome-b5 reductase, putative	
LmjF.15.0060	LmjF.15.0060:mRNA	L. major strain Friedlin	LmjF.15: 18,011 - 21,061 (-)	Eukaryotic translation initiation factor 4 gamma 1	
LmjF.15.0070	LmjF.15.0070:mRNA	L. major strain Friedlin	LmjF.15: 22,258 - 23,943 (-)	hypothetical protein, conserved	
LmjF.15.0080	LmjF.15.0080:mRNA	L. major strain Friedlin	LmjF.15: 24,930 - 25,895 (-)	hypothetical protein, conserved	
LmjF.15.0090	LmjF.15.0090:mRNA	L. major strain Friedlin	LmjF.15: 27,722 - 29,167 (-)	ATP-dependent protease ATPase subunit HslU1, putative	
LmjF.15.0100	LmjF.15.0100:mRNA	L. major strain Friedlin	LmjF.15: 30,602 - 32,296 (-)	Flavin-binding monooxygenase-like, putative	
LmjF.15.0110	LmjF.15.0110:mRNA	L. major strain Friedlin	LmjF.15: 33,425 - 35,818 (-)	hypothetical protein, conserved	
LmjF.15.0120	LmjF.15.0120:mRNA	L. major strain Friedlin	LmjF.15: 36,915 - 37,871 (-)	mitochondrial carrier protein, putative	
LmjF.15.0130	LmjF.15.0130:mRNA	L. major strain Friedlin	LmjF.15: 41,366 - 43,702 (-)	ATP-dependent RNA helicase, putative	
LmjF.15.0140	LmjF.15.0140:mRNA	L. major strain Friedlin	LmjF.15: 51,797 - 52,444 (-)	zinc finger (CCCH type) protein, putative	
LmjF.15.0150	LmjF.15.0150:mRNA	L. major strain Friedlin	LmjF.15: 55,456 - 56,004 (-)	hypothetical protein, unknown function	
LmjF.15.0160	LmjF.15.0160:mRNA	L. major strain Friedlin	LmjF.15: 58,110 - 60,617 (-)	zinc finger (CCCH type) protein, putative	
LmjF.15.0170	LmjF.15.0170:mRNA	L. major strain Friedlin	LmjF.15: 63,471 - 64,685 (-)	protein phosphatase 2C, putative	
LmjF.15.0180	LmjF.15.0180:mRNA	L. major strain Friedlin	LmjF.15: 66,234 - 68,477 (-)	serine/threonine-protein kinase, putative	
LmjF.15.0185	LmjF.15.0185:mRNA	L. major strain Friedlin	LmjF.15: 72,217 - 73,977 (-)	hypothetical protein, conserved	
LmjF.15.0190	LmjF.15.0190:mRNA	L. major strain Friedlin	LmjF.15: 75,147 - 75,638 (-)	cytochrome b5-like Heme/Steroid binding domain containing protein, putative	
LmjF.15.0195	LmjF.15.0195:mRNA	L. major strain Friedlin	LmjF.15: 77,375 - 78,256 (-)	hypothetical protein, conserved	
LmjF.15.0200	LmjF.15.0200:mRNA	L. major strain Friedlin	LmjF.15: 79,176 - 79,844 (-)	60S ribosomal protein L13a, putative	
LmjF.15.0210	LmjF.15.0210:mRNA	L. major strain Friedlin	LmjF.15: 82,540 - 84,099 (-)	hypothetical protein, conserved	
LmjF.15.0220	LmjF.15.0220:mRNA	L. major strain Friedlin	LmjF.15: 84,707 - 85,831 (-)	protein phosphatase 1 catalitic subunit, putative	
LmjF.15.0223	LmjF.15.0223:mRNA	L. major strain Friedlin	LmjF.15: 86,696 - 87,343 (-)	hypothetical protein, conserved	
LmjF.15.0225	LmjF.15.0225:mRNA	L. major strain Friedlin	LmjF.15: 88,397 - 89,440 (+)	WD domain, G-beta repeat, putative	
LmjF.15.0230	LmjF.15.0230:mRNA	L. major strain Friedlin	LmjF.15: 90,022 - 91,782 (+)	lysyl-tRNA synthetase, putative	
LmjF.15.0240	LmjF.15.0240:mRNA	L. major strain Friedlin	LmjF.15: 92,865 - 94,082 (+)	sterol carrier protein, putative	
LmjF.15.0250	LmjF.15.0250:mRNA	L. major strain Friedlin	LmjF.15: 95,150 - 100,993 (+)	hypothetical protein, conserved	
LmjF.15.0260	LmjF.15.0260:mRNA	L. major strain Friedlin	LmjF.15: 102,637 - 104,076 (+)	hypothetical protein, conserved	
LmjF.15.0270	LmjF.15.0270:mRNA	L. major strain Friedlin	LmjF.15: 105,807 - 106,580 (+)	replication Factor A 28 kDa subunit, putative	
LmjF.15.0280	LmjF.15.0280:mRNA	L. major strain Friedlin	LmjF.15: 108,359 - 108,922 (+)	ribonucleoprotein p18, mitochondrial precursor, putative	
LmjF.15.0290	LmjF.15.0290:mRNA	L. major strain Friedlin	LmjF.15: 110,871 - 113,273 (+)	hypothetical protein, conserved	
LmjF.15.0300	LmjF.15.0300:mRNA	L. major strain Friedlin	LmjF.15: 114,332 - 114,772 (+)	Ecotin-like protein	
LmjF.15.0310	LmjF.15.0310:mRNA	L. major strain Friedlin	LmjF.15: 116,513 - 118,477 (+)	hypothetical protein, conserved	
LmjF.15.0320	LmjF.15.0320:mRNA	L. major strain Friedlin	LmjF.15: 119,984 - 122,269 (+)	Isoprenylcysteine alpha-carbonyl methylesterase, putative	
LmjF.15.0330	LmjF.15.0330:mRNA	L. major strain Friedlin	LmjF.15: 126,136 - 129,204 (+)	alpha/beta hydrolase fold, putative	
LmjF.15.0340	LmjF.15.0340:mRNA	L. major strain Friedlin	LmjF.15: 130,244 - 131,725 (+)	hypothetical protein, conserved	
LmjF.15.0350	LmjF.15.0350:mRNA	L. major strain Friedlin	LmjF.15: 132,333 - 134,342 (+)	hypothetical protein, conserved	
LmjF.15.0360	LmjF.15.0360:mRNA	L. major strain Friedlin	LmjF.15: 134,873 - 138,076 (+)	RNA pseudouridylate synthase, putative	
LmjF.15.0370	LmjF.15.0370:mRNA	L. major strain Friedlin	LmjF.15: 138,772 - 139,098 (+)	60S acidic ribosomal protein, putative	
LmjF.15.0380	LmjF.15.0380:mRNA	L. major strain Friedlin	LmjF.15: 139,896 - 140,222 (+)	60S acidic ribosomal protein, putative	
LmjF.15.0390	LmjF.15.0390:mRNA	L. major strain Friedlin	LmjF.15: 140,987 - 142,183 (+)	cytoplasmic l-asparaginase i-like protein	
LmjF.15.0400	LmjF.15.0400:mRNA	L. major strain Friedlin	LmjF.15: 142,978 - 145,020 (+)	hypothetical protein, conserved	
LmjF.15.0410	LmjF.15.0410:mRNA	L. major strain Friedlin	LmjF.15: 145,656 - 147,761 (+)	hypothetical protein, conserved	
LmjF.15.0420	LmjF.15.0420:mRNA	L. major strain Friedlin	LmjF.15: 148,361 - 148,801 (+)	hypothetical protein, conserved	
LmjF.15.0430	LmjF.15.0430:mRNA	L. major strain Friedlin	LmjF.15: 150,466 - 151,503 (+)	hypothetical protein, conserved	
LmjF.15.0440	LmjF.15.0440:mRNA	L. major strain Friedlin	LmjF.15: 152,316 - 203,055 (+)	tb-292 membrane associated protein-like protein (pseudogene)	
LmjF.15.0490	LmjF.15.0490:mRNA	L. major strain Friedlin	LmjF.15: 203,732 - 205,873 (+)	hypothetical protein, conserved	
LmjF.15.0500	LmjF.15.0500:mRNA	L. major strain Friedlin	LmjF.15: 206,811 - 209,816 (+)	metalloprotease, putative	
LmjF.15.0510	LmjF.15.0510:mRNA	L. major strain Friedlin	LmjF.15: 210,750 - 211,226 (+)	ecotin, putative	
LmjF.15.0520	LmjF.15.0520:mRNA	L. major strain Friedlin	LmjF.15: 212,410 - 213,555 (+)	ecotin, putative	
LmjF.15.0530	LmjF.15.0530:mRNA	L. major strain Friedlin	LmjF.15: 216,857 - 222,517 (+)	hypothetical protein, conserved	
LmjF.15.0540	LmjF.15.0540:mRNA	L. major strain Friedlin	LmjF.15: 223,973 - 226,012 (+)	hypothetical protein, conserved	
