[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.09.0003	LmjF.09.0003:mRNA	L. major strain Friedlin	LmjF.09: 2,509 - 2,943 (+)	hypothetical protein, conserved	
LmjF.09.0005	LmjF.09.0005:mRNA	L. major strain Friedlin	LmjF.09: 3,541 - 4,662 (+)	hypothetical protein, conserved	
LmjF.09.0010	LmjF.09.0010:mRNA	L. major strain Friedlin	LmjF.09: 5,318 - 5,641 (+)	hypothetical protein, conserved	
LmjF.09.0020	LmjF.09.0020:mRNA	L. major strain Friedlin	LmjF.09: 6,874 - 8,733 (+)	hypothetical protein, conserved	
LmjF.09.0030	LmjF.09.0030:mRNA	L. major strain Friedlin	LmjF.09: 9,177 - 10,142 (+)	Peroxisomal biogenesis factor 11 (PEX11), putative	
LmjF.09.0040	LmjF.09.0040:mRNA	L. major strain Friedlin	LmjF.09: 10,833 - 11,582 (+)	N-acetyl-D-acetylglucosaminylphosphatidylinositol deacetylase	
LmjF.09.0050	LmjF.09.0050:mRNA	L. major strain Friedlin	LmjF.09: 13,358 - 14,131 (+)	endonuclease III, putative	
LmjF.09.0060	LmjF.09.0060:mRNA	L. major strain Friedlin	LmjF.09: 14,792 - 15,187 (+)	RNA-binding protein 5, putative	
LmjF.09.0070	LmjF.09.0070:mRNA	L. major strain Friedlin	LmjF.09: 17,000 - 20,953 (+)	RNA helicase, putative	
LmjF.09.0080	LmjF.09.0080:mRNA	L. major strain Friedlin	LmjF.09: 22,420 - 23,157 (+)	RNA-binding protein 5-like protein	
LmjF.09.0090	LmjF.09.0090:mRNA	L. major strain Friedlin	LmjF.09: 34,174 - 35,070 (+)	RNA-binding protein 5-like protein	
LmjF.09.0100	LmjF.09.0100:mRNA	L. major strain Friedlin	LmjF.09: 47,627 - 49,375 (+)	flagellar pocket cytoskeletal protein bilbo1	
LmjF.09.0105	LmjF.09.0105:mRNA	L. major strain Friedlin	LmjF.09: 51,799 - 52,464 (+)	hypothetical protein, conserved	
LmjF.09.0110	LmjF.09.0110:mRNA	L. major strain Friedlin	LmjF.09: 53,394 - 55,661 (+)	hypothetical protein, conserved	
LmjF.09.0120	LmjF.09.0120:mRNA	L. major strain Friedlin	LmjF.09: 56,608 - 59,805 (+)	kinesin, putative	
LmjF.09.0140	LmjF.09.0140:mRNA	L. major strain Friedlin	LmjF.09: 62,025 - 63,599 (+)	FHA domain/Ring finger domain containing protein, putative	
LmjF.09.0150	LmjF.09.0150:mRNA	L. major strain Friedlin	LmjF.09: 64,489 - 64,893 (+)	ATG8/AUT7/APG8/PAZ2, putative	
LmjF.09.0152	LmjF.09.0152:mRNA	L. major strain Friedlin	LmjF.09: 65,994 - 66,368 (+)	ATG8/AUT7/APG8/PAZ2, putative	
LmjF.09.0154	LmjF.09.0154:mRNA	L. major strain Friedlin	LmjF.09: 67,551 - 67,955 (+)	ATG8/AUT7/APG8/PAZ2, putative	
LmjF.09.0156	LmjF.09.0156:mRNA	L. major strain Friedlin	LmjF.09: 69,011 - 69,385 (+)	ATG8/AUT7/APG8/PAZ2, putative	
LmjF.09.0158	LmjF.09.0158:mRNA	L. major strain Friedlin	LmjF.09: 70,568 - 70,972 (+)	ATG8/AUT7/APG8/PAZ2, putative	
LmjF.09.0160	LmjF.09.0160:mRNA	L. major strain Friedlin	LmjF.09: 72,071 - 72,445 (+)	ATG8/AUT7/APG8/PAZ2, putative	
