[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.27.0010	LmjF.27.0010:mRNA	L. major strain Friedlin	LmjF.27: 4,279 - 5,403 (-)	hypothetical protein, conserved	
LmjF.27.0020	LmjF.27.0020:mRNA	L. major strain Friedlin	LmjF.27: 6,488 - 9,577 (-)	Meckelin (Transmembrane protein 67), putative	
LmjF.27.0030	LmjF.27.0030:mRNA	L. major strain Friedlin	LmjF.27: 10,467 - 11,477 (-)	queuine tRNA-ribosyltransferase, putative	
LmjF.27.0040	LmjF.27.0040:mRNA	L. major strain Friedlin	LmjF.27: 12,169 - 13,452 (-)	CAAX prenyl protease 1, putative	
LmjF.27.0050	LmjF.27.0050:mRNA	L. major strain Friedlin	LmjF.27: 14,117 - 16,483 (-)	DEAD-box helicase-like protein	
LmjF.27.0060	LmjF.27.0060:mRNA	L. major strain Friedlin	LmjF.27: 17,678 - 17,890 (-)	hypothetical protein, conserved	
LmjF.27.0070	LmjF.27.0070:mRNA	L. major strain Friedlin	LmjF.27: 18,330 - 19,271 (-)	hypothetical protein, conserved	
LmjF.27.0080	LmjF.27.0080:mRNA	L. major strain Friedlin	LmjF.27: 19,735 - 20,784 (-)	hypothetical protein, conserved	
LmjF.27.0090	LmjF.27.0090:mRNA	L. major strain Friedlin	LmjF.27: 21,962 - 23,782 (-)	cytochrome p450-like protein	
LmjF.27.0100	LmjF.27.0100:mRNA	L. major strain Friedlin	LmjF.27: 25,526 - 27,508 (-)	protein kinase, putative	
LmjF.27.0110	LmjF.27.0110:mRNA	L. major strain Friedlin	LmjF.27: 28,393 - 28,650 (-)	hypothetical protein, conserved	
LmjF.27.0120	LmjF.27.0120:mRNA	L. major strain Friedlin	LmjF.27: 30,223 - 32,127 (-)	RING-variant domain containing protein, putative	
LmjF.27.0130	LmjF.27.0130:mRNA	L. major strain Friedlin	LmjF.27: 33,891 - 34,280 (-)	WW domain/Zinc finger C-x8-C-x5-C-x3-H type (and similar), putative	
LmjF.27.0140	LmjF.27.0140:mRNA	L. major strain Friedlin	LmjF.27: 35,141 - 35,872 (-)	hypothetical protein, conserved	
LmjF.27.0150	LmjF.27.0150:mRNA	L. major strain Friedlin	LmjF.27: 37,754 - 38,410 (-)	hypothetical protein, conserved	
LmjF.27.0160	LmjF.27.0160:mRNA	L. major strain Friedlin	LmjF.27: 39,782 - 40,777 (-)	SET domain containing protein, putative	
LmjF.27.0170	LmjF.27.0170:mRNA	L. major strain Friedlin	LmjF.27: 42,200 - 43,612 (-)	hypothetical protein, conserved	
LmjF.27.0180	LmjF.27.0180:mRNA	L. major strain Friedlin	LmjF.27: 44,488 - 45,027 (-)	hypothetical protein, conserved	
LmjF.27.0190	LmjF.27.0190:mRNA	L. major strain Friedlin	LmjF.27: 46,101 - 46,817 (-)	proteasome alpha 7 subunit, putative	
LmjF.27.0200	LmjF.27.0200:mRNA	L. major strain Friedlin	LmjF.27: 47,688 - 48,779 (-)	hypothetical protein, conserved	
LmjF.27.0210	LmjF.27.0210:mRNA	L. major strain Friedlin	LmjF.27: 49,519 - 50,388 (-)	Vacuolar iron transporter 1, putative	
LmjF.27.0220	LmjF.27.0220:mRNA	L. major strain Friedlin	LmjF.27: 52,014 - 52,958 (-)	hypothetical protein, conserved	
LmjF.27.0230	LmjF.27.0230:mRNA	L. major strain Friedlin	LmjF.27: 53,789 - 54,352 (-)	hypothetical protein, conserved	
LmjF.27.0240	LmjF.27.0240:mRNA	L. major strain Friedlin	LmjF.27: 56,638 - 58,827 (-)	kinetoplast-associated protein-like protein	
LmjF.27.0250	LmjF.27.0250:mRNA	L. major strain Friedlin	LmjF.27: 61,230 - 62,417 (-)	flap endonuclease-1 (FEN-1), putative	
LmjF.27.0260	LmjF.27.0260:mRNA	L. major strain Friedlin	LmjF.27: 63,078 - 64,064 (-)	hypothetical protein, conserved	
