[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.33.0010	LmjF.33.0010:mRNA	L. major strain Friedlin	LmjF.33: 2,078 - 4,546 (-)	hypothetical protein, conserved	
LmjF.33.0020	LmjF.33.0020:mRNA	L. major strain Friedlin	LmjF.33: 5,088 - 5,417 (-)	hypothetical protein, conserved	
LmjF.33.0030	LmjF.33.0030:mRNA	L. major strain Friedlin	LmjF.33: 6,016 - 7,686 (-)	PrimPol-like protein 1, putative	
LmjF.33.0040	LmjF.33.0040:mRNA	L. major strain Friedlin	LmjF.33: 8,814 - 10,376 (-)	hypothetical protein, conserved	
LmjF.33.0050	LmjF.33.0050:mRNA	L. major strain Friedlin	LmjF.33: 11,121 - 11,819 (-)	hypothetical protein, conserved	
LmjF.33.0060	LmjF.33.0060:mRNA	L. major strain Friedlin	LmjF.33: 12,401 - 13,711 (-)	WD domain, G-beta repeat, putative	
LmjF.33.0070	LmjF.33.0070:mRNA	L. major strain Friedlin	LmjF.33: 14,375 - 16,462 (-)	hypothetical protein, conserved	
LmjF.33.0080	LmjF.33.0080:mRNA	L. major strain Friedlin	LmjF.33: 17,272 - 17,838 (-)	hypothetical protein, conserved	
LmjF.33.0090	LmjF.33.0090:mRNA	L. major strain Friedlin	LmjF.33: 18,395 - 20,656 (-)	hypothetical protein, conserved	
LmjF.33.0100	LmjF.33.0100:mRNA	L. major strain Friedlin	LmjF.33: 21,452 - 22,492 (-)	ZIP Zinc transporter, putative	
LmjF.33.0110	LmjF.33.0110:mRNA	L. major strain Friedlin	LmjF.33: 25,109 - 26,167 (-)	hypothetical protein, conserved	
LmjF.33.0115	LmjF.33.0115:mRNA	L. major strain Friedlin	LmjF.33: 26,836 - 27,679 (-)	hypothetical protein	
LmjF.33.0120	LmjF.33.0120:mRNA	L. major strain Friedlin	LmjF.33: 28,433 - 29,533 (-)	CEP19-like protein, putative	
LmjF.33.0130	LmjF.33.0130:mRNA	L. major strain Friedlin	LmjF.33: 30,142 - 31,167 (-)	trans-splicing factor, putative	
LmjF.33.0140	LmjF.33.0140:mRNA	L. major strain Friedlin	LmjF.33: 32,010 - 33,236 (-)	Ankyrin repeats (3 copies), putative	
LmjF.33.0150	LmjF.33.0150:mRNA	L. major strain Friedlin	LmjF.33: 34,049 - 34,888 (-)	hypothetical protein, conserved	
LmjF.33.0160	LmjF.33.0160:mRNA	L. major strain Friedlin	LmjF.33: 36,858 - 38,201 (-)	hypothetical protein, unknown function	
LmjF.33.0170	LmjF.33.0170:mRNA	L. major strain Friedlin	LmjF.33: 40,410 - 41,417 (-)	Tetraspanin family, putative	
LmjF.33.0180	LmjF.33.0180:mRNA	L. major strain Friedlin	LmjF.33: 42,915 - 43,403 (-)	hypothetical protein, unknown function	
LmjF.33.0190	LmjF.33.0190:mRNA	L. major strain Friedlin	LmjF.33: 45,953 - 47,617 (-)	hypothetical protein, conserved	
LmjF.33.0200	LmjF.33.0200:mRNA	L. major strain Friedlin	LmjF.33: 49,259 - 54,295 (-)	metallo-peptidase, Clan MC, Family M14, putative	
LmjF.33.0210	LmjF.33.0210:mRNA	L. major strain Friedlin	LmjF.33: 60,139 - 62,880 (-)	hypothetical protein, unknown function	
LmjF.33.0220	LmjF.33.0220:mRNA	L. major strain Friedlin	LmjF.33: 64,689 - 65,300 (-)	hypothetical protein, conserved	
LmjF.33.0230	LmjF.33.0230:mRNA	L. major strain Friedlin	LmjF.33: 66,788 - 68,506 (-)	palmitoyl acyltransferase 2, putative	
LmjF.33.0235	LmjF.33.0235:mRNA	L. major strain Friedlin	LmjF.33: 71,532 - 73,337 (-)	adenosine deaminase-like protein	
LmjF.33.0240	LmjF.33.0240:mRNA	L. major strain Friedlin	LmjF.33: 75,087 - 76,439 (-)	thiol-dependent reductase 1	
LmjF.33.0250	LmjF.33.0250:mRNA	L. major strain Friedlin	LmjF.33: 77,182 - 78,198 (-)	hypothetical protein, conserved	
LmjF.33.0260	LmjF.33.0260:mRNA	L. major strain Friedlin	LmjF.33: 79,750 - 80,805 (-)	RGG-containing protein 2, putative	
LmjF.33.0270	LmjF.33.0270:mRNA	L. major strain Friedlin	LmjF.33: 84,524 - 85,591 (-)	Mpv17 / PMP22 family, putative	
LmjF.33.0280	LmjF.33.0280:mRNA	L. major strain Friedlin	LmjF.33: 86,822 - 88,465 (-)	hypothetical protein, conserved	
LmjF.33.0290	LmjF.33.0290:mRNA	L. major strain Friedlin	LmjF.33: 99,629 - 101,591 (-)	glucose transporter/membrane transporter D2, putative	
LmjF.33.0295	LmjF.33.0295:mRNA	L. major strain Friedlin	LmjF.33: 104,701 - 105,528 (-)	autophagocytosis protein, putative	
LmjF.33.0300	LmjF.33.0300:mRNA	L. major strain Friedlin	LmjF.33: 107,455 - 108,837 (-)	beta-galactofuranosyltransferase-like protein	
LmjF.33.0310	LmjF.33.0310:mRNA	L. major strain Friedlin	LmjF.33: 109,719 - 111,722 (-)	ATP-binding cassette sub-family F member 1, putative	
LmjF.33.0312	LmjF.33.0312:mRNA	L. major strain Friedlin	LmjF.33: 113,895 - 116,000 (-)	heat shock protein 83	
LmjF.33.0314	LmjF.33.0314:mRNA	L. major strain Friedlin	LmjF.33: 117,528 - 119,633 (-)	heat shock protein 83	
LmjF.33.0316	LmjF.33.0316:mRNA	L. major strain Friedlin	LmjF.33: 121,170 - 123,275 (-)	heat shock protein 83	
LmjF.33.0318	LmjF.33.0318:mRNA	L. major strain Friedlin	LmjF.33: 124,806 - 126,908 (-)	heat shock protein 83	
LmjF.33.0320	LmjF.33.0320:mRNA	L. major strain Friedlin	LmjF.33: 128,438 - 130,543 (-)	heat shock protein 83	
LmjF.33.0323	LmjF.33.0323:mRNA	L. major strain Friedlin	LmjF.33: 132,070 - 134,175 (-)	heat shock protein 83	
LmjF.33.0326	LmjF.33.0326:mRNA	L. major strain Friedlin	LmjF.33: 135,709 - 137,814 (-)	heat shock protein 83	
LmjF.33.0330	LmjF.33.0330:mRNA	L. major strain Friedlin	LmjF.33: 139,347 - 141,449 (-)	heat shock protein 83	
LmjF.33.0333	LmjF.33.0333:mRNA	L. major strain Friedlin	LmjF.33: 142,979 - 145,084 (-)	heat shock protein 83	
LmjF.33.0336	LmjF.33.0336:mRNA	L. major strain Friedlin	LmjF.33: 146,611 - 148,716 (-)	heat shock protein 83	
LmjF.33.0340	LmjF.33.0340:mRNA	L. major strain Friedlin	LmjF.33: 150,245 - 152,350 (-)	heat shock protein 83	
LmjF.33.0343	LmjF.33.0343:mRNA	L. major strain Friedlin	LmjF.33: 153,878 - 155,983 (-)	heat shock protein 83	
LmjF.33.0346	LmjF.33.0346:mRNA	L. major strain Friedlin	LmjF.33: 157,521 - 159,626 (-)	heat shock protein 83	
LmjF.33.0350	LmjF.33.0350:mRNA	L. major strain Friedlin	LmjF.33: 161,153 - 163,258 (-)	heat shock protein 83	
LmjF.33.0355	LmjF.33.0355:mRNA	L. major strain Friedlin	LmjF.33: 164,787 - 166,892 (-)	heat shock protein 83	
LmjF.33.0360	LmjF.33.0360:mRNA	L. major strain Friedlin	LmjF.33: 168,420 - 170,525 (-)	heat shock protein 83	
LmjF.33.0365	LmjF.33.0365:mRNA	L. major strain Friedlin	LmjF.33: 172,063 - 174,168 (-)	heat shock protein 83-17	
LmjF.33.0370	LmjF.33.0370:mRNA	L. major strain Friedlin	LmjF.33: 175,240 - 177,426 (-)	WD domain, G-beta repeat, putative	
LmjF.33.0380	LmjF.33.0380:mRNA	L. major strain Friedlin	LmjF.33: 179,436 - 180,749 (-)	hypothetical protein, conserved	
LmjF.33.0390	LmjF.33.0390:mRNA	L. major strain Friedlin	LmjF.33: 182,237 - 183,391 (-)	hypothetical protein, conserved	
LmjF.33.0400	LmjF.33.0400:mRNA	L. major strain Friedlin	LmjF.33: 184,306 - 185,526 (-)	serine peptidase, Clan SC, Family S9D	
LmjF.33.0410	LmjF.33.0410:mRNA	L. major strain Friedlin	LmjF.33: 187,128 - 189,947 (-)	DNA mismatch repair protein MSH2, putative	
