[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.25.0010	LmjF.25.0010:mRNA	L. major strain Friedlin	LmjF.25: 10,328 - 11,632 (-)	beta galactofuranosyl transferase	
LmjF.25.0020	LmjF.25.0020:mRNA	L. major strain Friedlin	LmjF.25: 12,292 - 12,852 (-)	n-terminal acetyltransferase complex ard1 subunit homolog, putative	
LmjF.25.0030	LmjF.25.0030:mRNA	L. major strain Friedlin	LmjF.25: 13,195 - 14,946 (-)	Domain of unknown function (DUF2431), putative	
LmjF.25.0040	LmjF.25.0040:mRNA	L. major strain Friedlin	LmjF.25: 15,712 - 19,515 (-)	hypothetical protein, conserved	
LmjF.25.0050	LmjF.25.0050:mRNA	L. major strain Friedlin	LmjF.25: 20,248 - 20,763 (-)	hypothetical protein, conserved	
LmjF.25.0060	LmjF.25.0060.1:mRNA	L. major strain Friedlin	LmjF.25: 21,387 - 23,094 (-)	Got1/Sft2-like family, putative	
LmjF.25.0060	LmjF.25.0060.2:mRNA	L. major strain Friedlin	LmjF.25: 21,387 - 22,016 (-)	Got1/Sft2-like family, putative	
LmjF.25.0070	LmjF.25.0070:mRNA	L. major strain Friedlin	LmjF.25: 23,732 - 24,625 (-)	hypothetical protein, conserved	
LmjF.25.0080	LmjF.25.0080:mRNA	L. major strain Friedlin	LmjF.25: 26,287 - 27,921 (-)	poly(A)-binding protein 3	
LmjF.25.0090	LmjF.25.0090:mRNA	L. major strain Friedlin	LmjF.25: 30,307 - 30,669 (-)	Qc-SNARE protein, putative	
LmjF.25.0100	LmjF.25.0100:mRNA	L. major strain Friedlin	LmjF.25: 33,608 - 33,823 (-)	hypothetical protein, conserved	
LmjF.25.0110	LmjF.25.0110:mRNA	L. major strain Friedlin	LmjF.25: 34,486 - 35,910 (-)	hypothetical protein, conserved	
LmjF.25.0120	LmjF.25.0120:mRNA	L. major strain Friedlin	LmjF.25: 38,650 - 39,426 (-)	electron transfer flavoprotein, putative	
LmjF.25.0130	LmjF.25.0130:mRNA	L. major strain Friedlin	LmjF.25: 40,832 - 42,736 (-)	elongation factor, putative	
LmjF.25.0140	LmjF.25.0140:mRNA	L. major strain Friedlin	LmjF.25: 43,719 - 44,108 (-)	DNA-directed RNA polymerase I subunit, putative	
LmjF.25.0150	LmjF.25.0150:mRNA	L. major strain Friedlin	LmjF.25: 44,885 - 47,026 (-)	hypothetical protein, conserved	
LmjF.25.0160	LmjF.25.0160:mRNA	L. major strain Friedlin	LmjF.25: 47,823 - 48,470 (-)	hypothetical protein, conserved	
LmjF.25.0170	LmjF.25.0170:mRNA	L. major strain Friedlin	LmjF.25: 49,750 - 52,236 (-)	cleavage and polyadenylation specificity factor, putative	
LmjF.25.0180	LmjF.25.0180:mRNA	L. major strain Friedlin	LmjF.25: 53,232 - 56,381 (-)	hypothetical protein, conserved	
LmjF.25.0190	LmjF.25.0190:mRNA	L. major strain Friedlin	LmjF.25: 58,187 - 58,888 (-)	ubiquitin carboxyl-terminal hydrolase, putative	
LmjF.25.0200	LmjF.25.0200:mRNA	L. major strain Friedlin	LmjF.25: 60,086 - 64,216 (-)	Putative intraflagellar transport protein F6	
LmjF.25.0210	LmjF.25.0210:mRNA	L. major strain Friedlin	LmjF.25: 66,499 - 67,410 (-)	mitochondrial carrier protein, putative	
LmjF.25.0220	LmjF.25.0220:mRNA	L. major strain Friedlin	LmjF.25: 69,662 - 71,803 (-)	hypothetical protein, conserved	
LmjF.25.0230	LmjF.25.0230:mRNA	L. major strain Friedlin	LmjF.25: 73,269 - 74,255 (-)	Dual specificity phosphatase, catalytic domain containing protein, putative	
LmjF.25.0240	LmjF.25.0240:mRNA	L. major strain Friedlin	LmjF.25: 75,043 - 75,603 (-)	pre-mRNA-splicing factor of RES complex, putative	
LmjF.25.0250	LmjF.25.0250:mRNA	L. major strain Friedlin	LmjF.25: 76,265 - 78,898 (-)	hypothetical protein, conserved	
LmjF.25.0260	LmjF.25.0260:mRNA	L. major strain Friedlin	LmjF.25: 79,760 - 80,029 (-)	Dynein light chain 1, cytoplasmic, putative	
LmjF.25.0270	LmjF.25.0270:mRNA	L. major strain Friedlin	LmjF.25: 81,070 - 84,540 (-)	hypothetical protein, conserved	
LmjF.25.0280	LmjF.25.0280:mRNA	L. major strain Friedlin	LmjF.25: 85,863 - 87,938 (-)	hypothetical protein, conserved	
LmjF.25.0290	LmjF.25.0290:mRNA	L. major strain Friedlin	LmjF.25: 91,488 - 93,242 (-)	RNA-binding protein, putative	
LmjF.25.0300	LmjF.25.0300:mRNA	L. major strain Friedlin	LmjF.25: 94,915 - 96,753 (-)	MJ0570-related uncharacterized domain containing protein, putative	
LmjF.25.0305	LmjF.25.0305:mRNA	L. major strain Friedlin	LmjF.25: 97,536 - 97,808 (-)	hypothetical protein, conserved	
LmjF.25.0310	LmjF.25.0310:mRNA	L. major strain Friedlin	LmjF.25: 98,476 - 101,724 (-)	hypothetical protein, conserved	
LmjF.25.0320	LmjF.25.0320:mRNA	L. major strain Friedlin	LmjF.25: 102,381 - 102,932 (-)	B9 domain-containing protein 2	
LmjF.25.0330	LmjF.25.0330:mRNA	L. major strain Friedlin	LmjF.25: 104,223 - 106,280 (-)	hypothetical protein, conserved	
LmjF.25.0340	LmjF.25.0340:mRNA	L. major strain Friedlin	LmjF.25: 111,183 - 113,168 (-)	Ring finger domain containing protein, putative	
LmjF.25.0350	LmjF.25.0350:mRNA	L. major strain Friedlin	LmjF.25: 114,859 - 117,117 (-)	Protein of unknown function (DUF1308), putative	
LmjF.25.0360	LmjF.25.0360:mRNA	L. major strain Friedlin	LmjF.25: 117,925 - 118,299 (-)	hypothetical protein, conserved	
LmjF.25.0370	LmjF.25.0370:mRNA	L. major strain Friedlin	LmjF.25: 119,539 - 120,078 (-)	Fcf2 pre-rRNA processing, putative	
LmjF.25.0380	LmjF.25.0380:mRNA	L. major strain Friedlin	LmjF.25: 120,980 - 123,541 (-)	hypothetical protein, conserved	
LmjF.25.0390	LmjF.25.0390:mRNA	L. major strain Friedlin	LmjF.25: 124,940 - 125,659 (-)	hypothetical protein, conserved	
LmjF.25.0400	LmjF.25.0400:mRNA	L. major strain Friedlin	LmjF.25: 126,448 - 126,750 (-)	hypothetical protein, unknown function	
LmjF.25.0410	LmjF.25.0410:mRNA	L. major strain Friedlin	LmjF.25: 128,189 - 129,076 (-)	translation initiation factor SUI1, putative	
LmjF.25.0420	LmjF.25.0420:mRNA	L. major strain Friedlin	LmjF.25: 130,359 - 135,596 (-)	hypothetical protein, conserved	
LmjF.25.0430	LmjF.25.0430:mRNA	L. major strain Friedlin	LmjF.25: 136,951 - 140,004 (-)	WD domain, G-beta repeat/Utp13 specific WD40 associated domain containing protein, putative	
LmjF.25.0440	LmjF.25.0440:mRNA	L. major strain Friedlin	LmjF.25: 140,947 - 143,058 (-)	transcription factor IIIb, putative	
LmjF.25.0450	LmjF.25.0450:mRNA	L. major strain Friedlin	LmjF.25: 144,228 - 145,370 (-)	50S ribosome-binding GTPase, putative	
LmjF.25.0460	LmjF.25.0460:mRNA	L. major strain Friedlin	LmjF.25: 147,478 - 147,879 (-)	hypothetical protein, conserved	
LmjF.25.0470	LmjF.25.0470:mRNA	L. major strain Friedlin	LmjF.25: 151,002 - 154,415 (-)	Kringle domain containing protein, putative	
LmjF.25.0480	LmjF.25.0480:mRNA	L. major strain Friedlin	LmjF.25: 156,676 - 161,757 (-)	hypothetical protein, conserved	
LmjF.25.0490	LmjF.25.0490:mRNA	L. major strain Friedlin	LmjF.25: 169,437 - 169,970 (-)	RNA-binding protein, putative, UPB1	
LmjF.25.0500	LmjF.25.0500:mRNA	L. major strain Friedlin	LmjF.25: 179,434 - 179,937 (-)	RNA-binding protein, putative, UPB2	
LmjF.25.0510	LmjF.25.0510:mRNA	L. major strain Friedlin	LmjF.25: 181,342 - 183,036 (-)	hypothetical protein, unknown function	
LmjF.25.0520	LmjF.25.0520:mRNA	L. major strain Friedlin	LmjF.25: 184,634 - 185,356 (-)	RNA-binding protein, putative	
LmjF.25.0530	LmjF.25.0530:mRNA	L. major strain Friedlin	LmjF.25: 188,970 - 190,940 (-)	ABC transporter, mitochondrial, putative	
LmjF.25.0540	LmjF.25.0540:mRNA	L. major strain Friedlin	LmjF.25: 198,313 - 199,200 (-)	hypothetical protein SCD6.10	
LmjF.25.0550	LmjF.25.0550:mRNA	L. major strain Friedlin	LmjF.25: 200,525 - 202,558 (-)	hypothetical protein, conserved	
LmjF.25.0560	LmjF.25.0560:mRNA	L. major strain Friedlin	LmjF.25: 203,625 - 204,218 (-)	hypothetical protein, conserved	
LmjF.25.0570	LmjF.25.0570:mRNA	L. major strain Friedlin	LmjF.25: 205,172 - 206,194 (-)	Tyrosine phosphatase family, putative	
LmjF.25.0580	LmjF.25.0580:mRNA	L. major strain Friedlin	LmjF.25: 207,009 - 207,581 (-)	hypothetical protein, conserved	
LmjF.25.0590	LmjF.25.0590.1:mRNA	L. major strain Friedlin	LmjF.25: 209,160 - 209,485 (-)	hypothetical protein, conserved	
LmjF.25.0590	LmjF.25.0590.2:mRNA	L. major strain Friedlin	LmjF.25: 209,160 - 210,877 (-)	hypothetical protein, conserved	
LmjF.25.0600	LmjF.25.0600:mRNA	L. major strain Friedlin	LmjF.25: 212,269 - 213,516 (-)	hypothetical protein, conserved	
LmjF.25.0610	LmjF.25.0610:mRNA	L. major strain Friedlin	LmjF.25: 214,575 - 218,990 (-)	Regulatory-associated protein of TOR1	
LmjF.25.0620	LmjF.25.0620:mRNA	L. major strain Friedlin	LmjF.25: 220,863 - 225,713 (-)	RNA polymerase I second largest subunit, putative	
LmjF.25.0630	LmjF.25.0630:mRNA	L. major strain Friedlin	LmjF.25: 226,919 - 227,824 (-)	hypothetical protein, conserved	
LmjF.25.0640	LmjF.25.0640:mRNA	L. major strain Friedlin	LmjF.25: 228,586 - 229,074 (-)	hypothetical protein, conserved	
LmjF.25.0650	LmjF.25.0650:mRNA	L. major strain Friedlin	LmjF.25: 229,569 - 231,569 (-)	predicted zinc finger protein	
LmjF.25.0660	LmjF.25.0660:mRNA	L. major strain Friedlin	LmjF.25: 232,487 - 232,774 (-)	hypothetical protein, conserved	
LmjF.25.0670	LmjF.25.0670:mRNA	L. major strain Friedlin	LmjF.25: 235,728 - 237,509 (-)	epsin, putative	
LmjF.25.0680	LmjF.25.0680:mRNA	L. major strain Friedlin	LmjF.25: 241,220 - 246,400 (-)	myosin heavy chain kinase c-like protein	
LmjF.25.0690	LmjF.25.0690:mRNA	L. major strain Friedlin	LmjF.25: 253,351 - 256,587 (-)	hypothetical protein, conserved	
LmjF.25.0700	LmjF.25.0700:mRNA	L. major strain Friedlin	LmjF.25: 257,374 - 258,999 (-)	hypothetical protein, conserved	
LmjF.25.0710	LmjF.25.0710:mRNA	L. major strain Friedlin	LmjF.25: 263,490 - 264,575 (-)	SCAMP family, putative	
LmjF.25.0715	LmjF.25.0715:mRNA	L. major strain Friedlin	LmjF.25: 265,924 - 266,766 (-)	hypothetical protein, conserved	
LmjF.25.0720	LmjF.25.0720:mRNA	L. major strain Friedlin	LmjF.25: 269,321 - 269,821 (+)	eukaryotic initiation factor 5a, putative	
LmjF.25.0730	LmjF.25.0730:mRNA	L. major strain Friedlin	LmjF.25: 270,206 - 270,706 (+)	eukaryotic initiation factor 5a, putative	
LmjF.25.0740	LmjF.25.0740:mRNA	L. major strain Friedlin	LmjF.25: 272,222 - 275,500 (+)	DNA repair protein, putative	
LmjF.25.0750	LmjF.25.0750:mRNA	L. major strain Friedlin	LmjF.25: 277,696 - 278,916 (+)	protein phosphatase, putative	
LmjF.25.0760	LmjF.25.0760:mRNA	L. major strain Friedlin	LmjF.25: 285,374 - 286,420 (+)	hypothetical protein, conserved	
LmjF.25.0770	LmjF.25.0770:mRNA	L. major strain Friedlin	LmjF.25: 286,874 - 288,424 (+)	hypothetical protein, unknown function	
LmjF.25.0780	LmjF.25.0780:mRNA	L. major strain Friedlin	LmjF.25: 291,321 - 292,244 (+)	hypothetical protein, unknown function	
LmjF.25.0790	LmjF.25.0790:mRNA	L. major strain Friedlin	LmjF.25: 296,961 - 300,059 (+)	hypothetical protein, unknown function	
LmjF.25.0800	LmjF.25.0800:mRNA	L. major strain Friedlin	LmjF.25: 300,558 - 301,289 (+)	DNL zinc finger, putative	
LmjF.25.0810	LmjF.25.0810:mRNA	L. major strain Friedlin	LmjF.25: 305,307 - 308,375 (+)	hypothetical protein, conserved	
LmjF.25.0820	LmjF.25.0820:mRNA	L. major strain Friedlin	LmjF.25: 310,856 - 311,239 (+)	prefoldin subunit, putative	
LmjF.25.0830	LmjF.25.0830:mRNA	L. major strain Friedlin	LmjF.25: 314,250 - 317,447 (+)	hypothetical protein, conserved	
LmjF.25.0840	LmjF.25.0840:mRNA	L. major strain Friedlin	LmjF.25: 319,744 - 320,880 (+)	hypothetical protein, conserved	
LmjF.25.0850	LmjF.25.0850:mRNA	L. major strain Friedlin	LmjF.25: 323,812 - 327,255 (+)	hypothetical protein, conserved	
LmjF.25.0860	LmjF.25.0860:mRNA	L. major strain Friedlin	LmjF.25: 328,042 - 331,416 (+)	hypothetical protein, conserved	
LmjF.25.0870	LmjF.25.0870:mRNA	L. major strain Friedlin	LmjF.25: 336,027 - 336,905 (+)	protein kinase, putative	
LmjF.25.0880	LmjF.25.0880:mRNA	L. major strain Friedlin	LmjF.25: 337,925 - 342,370 (+)	Leucine Rich Repeat, putative	
LmjF.25.0890	LmjF.25.0890:mRNA	L. major strain Friedlin	LmjF.25: 343,151 - 343,909 (+)	hypothetical protein, conserved	
LmjF.25.0900	LmjF.25.0900:mRNA	L. major strain Friedlin	LmjF.25: 344,662 - 345,684 (+)	hypothetical protein, unknown function	
LmjF.25.0910	LmjF.25.0910:mRNA	L. major strain Friedlin	LmjF.25: 346,362 - 346,895 (+)	cyclophilin a, putative	
LmjF.25.0920	LmjF.25.0920:mRNA	L. major strain Friedlin	LmjF.25: 349,361 - 351,976 (+)	Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative	
LmjF.25.0930	LmjF.25.0930:mRNA	L. major strain Friedlin	LmjF.25: 353,768 - 354,556 (+)	Ankyrin repeats (many copies), putative	
LmjF.25.0940	LmjF.25.0940:mRNA	L. major strain Friedlin	LmjF.25: 355,142 - 356,911 (+)	hypothetical protein, conserved	
LmjF.25.0950	LmjF.25.0950:mRNA	L. major strain Friedlin	LmjF.25: 357,417 - 358,901 (+)	hypothetical protein, conserved	
LmjF.25.0960	LmjF.25.0960:mRNA	L. major strain Friedlin	LmjF.25: 359,887 - 361,230 (+)	tubulin gamma chain	
LmjF.25.0970	LmjF.25.0970:mRNA	L. major strain Friedlin	LmjF.25: 362,453 - 366,157 (+)	hypothetical protein, conserved	
LmjF.25.0980	LmjF.25.0980:mRNA	L. major strain Friedlin	LmjF.25: 367,262 - 381,319 (+)	dynein heavy chain, putative	
LmjF.25.0990	LmjF.25.0990:mRNA	L. major strain Friedlin	LmjF.25: 384,698 - 385,186 (+)	hypothetical protein, conserved	
LmjF.25.1000	LmjF.25.1000:mRNA	L. major strain Friedlin	LmjF.25: 386,368 - 388,722 (+)	hypothetical protein, conserved	
LmjF.25.1010	LmjF.25.1010:mRNA	L. major strain Friedlin	LmjF.25: 391,290 - 392,585 (+)	2OG-Fe(II) oxygenase superfamily, putative	
LmjF.25.1015	LmjF.25.1015:mRNA	L. major strain Friedlin	LmjF.25: 393,784 - 393,993 (+)	protein transport protein Sec61 gamma subunit, putative	
LmjF.25.1020	LmjF.25.1020:mRNA	L. major strain Friedlin	LmjF.25: 395,600 - 396,895 (+)	dehydrogenase-like protein	
LmjF.25.1030	LmjF.25.1030:mRNA	L. major strain Friedlin	LmjF.25: 399,239 - 401,716 (+)	hypothetical protein, conserved	
LmjF.25.1040	LmjF.25.1040:mRNA	L. major strain Friedlin	LmjF.25: 403,289 - 406,195 (+)	hypothetical protein, conserved	
LmjF.25.1050	LmjF.25.1050:mRNA	L. major strain Friedlin	LmjF.25: 407,234 - 407,803 (+)	frataxin-like protein	
LmjF.25.1060	LmjF.25.1060:mRNA	L. major strain Friedlin	LmjF.25: 409,285 - 411,552 (+)	hypothetical protein, conserved	
LmjF.25.1070	LmjF.25.1070:mRNA	L. major strain Friedlin	LmjF.25: 415,312 - 417,888 (+)	hypothetical protein, conserved	
LmjF.25.1080	LmjF.25.1080:mRNA	L. major strain Friedlin	LmjF.25: 420,007 - 421,374 (+)	hypothetical protein, conserved	
LmjF.25.1090	LmjF.25.1090:mRNA	L. major strain Friedlin	LmjF.25: 423,906 - 425,147 (-)	MGT2 magnesium transporter	
LmjF.25.1100	LmjF.25.1100:mRNA	L. major strain Friedlin	LmjF.25: 427,169 - 428,356 (-)	DNAj-like protein	
LmjF.25.1110	LmjF.25.1110:mRNA	L. major strain Friedlin	LmjF.25: 429,674 - 449,296 (-)	hypothetical protein, conserved	
LmjF.25.1120	LmjF.25.1120:mRNA	L. major strain Friedlin	LmjF.25: 452,597 - 454,096 (-)	aldehyde dehydrogenase, mitochondrial precursor	
LmjF.25.1130	LmjF.25.1130:mRNA	L. major strain Friedlin	LmjF.25: 456,296 - 456,793 (-)	cytochrome oxidase subunit VII	
LmjF.25.1140	LmjF.25.1140:mRNA	L. major strain Friedlin	LmjF.25: 458,326 - 459,957 (-)	hypothetical protein, unknown function	
LmjF.25.1150	LmjF.25.1150:mRNA	L. major strain Friedlin	LmjF.25: 463,407 - 464,147 (-)	alpha-tubulin N-acetyltransferase, putative	
LmjF.25.1160	LmjF.25.1160:mRNA	L. major strain Friedlin	LmjF.25: 465,364 - 466,806 (-)	LMBR1-like membrane protein, putative	
LmjF.25.1170	LmjF.25.1170:mRNA	L. major strain Friedlin	LmjF.25: 468,887 - 470,464 (-)	ATP synthase subunit beta, mitochondrial, putative	
LmjF.25.1180	LmjF.25.1180:mRNA	L. major strain Friedlin	LmjF.25: 472,239 - 473,816 (-)	ATP synthase subunit beta, mitochondrial, putative	
LmjF.25.1190	LmjF.25.1190:mRNA	L. major strain Friedlin	LmjF.25: 474,703 - 475,065 (-)	ribosomal protein S25	
LmjF.25.1200	LmjF.25.1200:mRNA	L. major strain Friedlin	LmjF.25: 475,755 - 478,277 (-)	modification methylase-like protein	
LmjF.25.1210	LmjF.25.1210:mRNA	L. major strain Friedlin	LmjF.25: 479,597 - 482,788 (-)	hypothetical protein, conserved	
LmjF.25.1220	LmjF.25.1220:mRNA	L. major strain Friedlin	LmjF.25: 483,357 - 485,180 (-)	hypothetical protein, conserved	
LmjF.25.1230	LmjF.25.1230:pseudogenic_transcript	L. major strain Friedlin	LmjF.25: 486,161 - 490,998 (-)	hypothetical protein, conserved	
LmjF.25.1250	LmjF.25.1250:mRNA	L. major strain Friedlin	LmjF.25: 493,009 - 498,612 (-)	hypothetical protein, conserved	
LmjF.25.1260	LmjF.25.1260:mRNA	L. major strain Friedlin	LmjF.25: 499,573 - 506,697 (-)	hypothetical protein, conserved	
LmjF.25.1270	LmjF.25.1270:mRNA	L. major strain Friedlin	LmjF.25: 509,024 - 510,556 (-)	hypothetical protein, conserved	
LmjF.25.1280	LmjF.25.1280:mRNA	L. major strain Friedlin	LmjF.25: 511,710 - 514,880 (-)	Cullin family/Cullin protein neddylation domain containing protein, putative	
LmjF.25.1290	LmjF.25.1290:mRNA	L. major strain Friedlin	LmjF.25: 515,808 - 517,091 (-)	NPL4 family, putative	
LmjF.25.1300	LmjF.25.1300:mRNA	L. major strain Friedlin	LmjF.25: 518,128 - 520,107 (-)	PRP38 family, putative	
LmjF.25.1310	LmjF.25.1310:mRNA	L. major strain Friedlin	LmjF.25: 521,635 - 522,402 (-)	hypothetical protein, conserved	
LmjF.25.1315	LmjF.25.1315:mRNA	L. major strain Friedlin	LmjF.25: 523,535 - 523,789 (-)	DNA-directed RNA polymerase I subunit RPB10, putative	
LmjF.25.1320	LmjF.25.1320:mRNA	L. major strain Friedlin	LmjF.25: 524,965 - 525,918 (-)	serine/threonine-protein phosphatase	
LmjF.25.1330	LmjF.25.1330:mRNA	L. major strain Friedlin	LmjF.25: 528,184 - 530,298 (-)	GIY-YIG catalytic domain containing protein, putative	
LmjF.25.1340	LmjF.25.1340:mRNA	L. major strain Friedlin	LmjF.25: 531,465 - 534,533 (-)	protein transport protein Sec24C, putative	
LmjF.25.1350	LmjF.25.1350:mRNA	L. major strain Friedlin	LmjF.25: 535,301 - 543,085 (-)	hypothetical protein, conserved	
