[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
Tb427_11_01_v4.snoRNA.0001	Tb427_11_01_v4.snoRNA.0001-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 461,169 - 461,242 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0002	Tb427_11_01_v4.snoRNA.0002-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 460,178 - 460,250 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0003	Tb427_11_01_v4.snoRNA.0003-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 457,213 - 457,285 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0004	Tb427_11_01_v4.snoRNA.0004-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 459,192 - 459,264 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0005	Tb427_11_01_v4.snoRNA.0005-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 458,205 - 458,278 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0006	Tb427_11_01_v4.snoRNA.0006-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,707,201 - 2,707,292 (+)	C/D snoRNA	
Tb427_11_01_v4.snoRNA.0007	Tb427_11_01_v4.snoRNA.0007-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,703,675 - 2,703,748 (+)	C/D snoRNA	
Tb427_11_01_v4.snoRNA.0008	Tb427_11_01_v4.snoRNA.0008-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,704,499 - 2,704,572 (+)	C/D snoRNA	
Tb427_11_01_v4.snoRNA.0009	Tb427_11_01_v4.snoRNA.0009-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,707,054 - 2,707,128 (+)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0010	Tb427_11_01_v4.snoRNA.0010-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,142,826 - 2,142,901 (-)	C/D snoRNA	
Tb427_11_01_v4.snoRNA.0011	Tb427_11_01_v4.snoRNA.0011-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 457,747 - 457,826 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0012	Tb427_11_01_v4.snoRNA.0012-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 458,733 - 458,812 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0013	Tb427_11_01_v4.snoRNA.0013-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 459,719 - 459,798 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0014	Tb427_11_01_v4.snoRNA.0014-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 460,711 - 460,790 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0015	Tb427_11_01_v4.snoRNA.0015-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 461,702 - 461,781 (-)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0016	Tb427_11_01_v4.snoRNA.0016-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,703,894 - 2,703,983 (+)	C/D snoRNA	
Tb427_11_01_v4.snoRNA.0017	Tb427_11_01_v4.snoRNA.0017-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,704,726 - 2,704,815 (+)	C/D snoRNA	
Tb427_11_01_v4.snoRNA.0018	Tb427_11_01_v4.snoRNA.0018-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,707,912 - 2,707,986 (+)	H/ACA-like snoRNA	
Tb427_11_01_v4.snoRNA.0020	Tb427_11_01_v4.snoRNA.0020-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 2,142,291 - 2,142,376 (-)	C/D snoRNA	
Tb427_11_01_v4.snoRNA.0021	Tb427_11_01_v4.snoRNA.0021-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 457,394 - 457,490 (-)	C/D snoRNA	
Tb427_11_01_v4.snoRNA.0022	Tb427_11_01_v4.snoRNA.0022-t26_1	T. brucei Lister strain 427	Tb427_11_01_v4: 458,386 - 458,482 (-)	C/D snoRNA	
