[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.20.0010	LmjF.20.0010:mRNA	L. major strain Friedlin	LmjF.20: 2,300 - 5,698 (-)	DNA-directed RNA polymerase III, putative	
LmjF.20.0020	LmjF.20.0020:mRNA	L. major strain Friedlin	LmjF.20: 6,340 - 7,572 (-)	WD domain, G-beta repeat, putative	
LmjF.20.0030	LmjF.20.0030:mRNA	L. major strain Friedlin	LmjF.20: 8,574 - 9,413 (-)	Histone-lysine N-methyltransferase, H3 lysine-76 specific	
LmjF.20.0040	LmjF.20.0040:mRNA	L. major strain Friedlin	LmjF.20: 12,206 - 13,177 (-)	hypothetical protein, conserved	
LmjF.20.0050	LmjF.20.0050:mRNA	L. major strain Friedlin	LmjF.20: 14,636 - 15,112 (-)	histone chaperone ASF1A	
LmjF.20.0060	LmjF.20.0060:mRNA	L. major strain Friedlin	LmjF.20: 16,100 - 19,597 (-)	DNA repair protein BRCA2, putative	
LmjF.20.0070	LmjF.20.0070:mRNA	L. major strain Friedlin	LmjF.20: 20,661 - 21,272 (-)	hypothetical protein, conserved	
LmjF.20.0080	LmjF.20.0080:mRNA	L. major strain Friedlin	LmjF.20: 22,912 - 24,639 (-)	hypothetical protein, conserved	
LmjF.20.0090	LmjF.20.0090:mRNA	L. major strain Friedlin	LmjF.20: 27,027 - 30,359 (-)	Ion channel/Calcium-activated BK potassium channel alpha subunit, putative	
LmjF.20.0100	LmjF.20.0100:mRNA	L. major strain Friedlin	LmjF.20: 32,976 - 34,415 (-)	phosphoglycerate kinase C, glycosomal	
LmjF.20.0110	LmjF.20.0110.1:mRNA	L. major strain Friedlin	LmjF.20: 35,830 - 37,198 (-)	phosphoglycerate kinase B, cytosolic	
LmjF.20.0110	LmjF.20.0110.2:mRNA	L. major strain Friedlin	LmjF.20: 35,830 - 37,153 (-)	phosphoglycerate kinase B, cytosolic	
LmjF.20.0120	LmjF.20.0120:mRNA	L. major strain Friedlin	LmjF.20: 39,879 - 41,549 (-)	NADH-ubiquinone oxidoreductase complex I subunit, putative	
LmjF.20.0130	LmjF.20.0130:mRNA	L. major strain Friedlin	LmjF.20: 42,528 - 43,862 (-)	phosphatidylinositol-4-phosphate 5-kinase related	
LmjF.20.0140	LmjF.20.0140:mRNA	L. major strain Friedlin	LmjF.20: 45,714 - 49,373 (-)	hypothetical protein, conserved	
LmjF.20.0150	LmjF.20.0150:mRNA	L. major strain Friedlin	LmjF.20: 51,369 - 54,095 (-)	Domain of unknown function (DUF1736), putative	
LmjF.20.0160	LmjF.20.0160:mRNA	L. major strain Friedlin	LmjF.20: 55,778 - 58,195 (-)	wd40 repeat domain-containing protein	
LmjF.20.0170	LmjF.20.0170:mRNA	L. major strain Friedlin	LmjF.20: 59,099 - 60,217 (-)	leucine-rich repeat-containing protein	
