[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.30.0010	LmjF.30.0010:mRNA	L. major strain Friedlin	LmjF.30: 4,620 - 5,897 (-)	Alpha/beta hydrolase family, putative	
LmjF.30.0020	LmjF.30.0020:mRNA	L. major strain Friedlin	LmjF.30: 6,685 - 7,422 (-)	cyclophilin 9, putative	
LmjF.30.0030	LmjF.30.0030:mRNA	L. major strain Friedlin	LmjF.30: 8,221 - 8,928 (-)	hypothetical protein, conserved	
LmjF.30.0040	LmjF.30.0040:mRNA	L. major strain Friedlin	LmjF.30: 9,995 - 10,420 (-)	Uncharacterised protein family (UPF0220), putative	
LmjF.30.0050	LmjF.30.0050:mRNA	L. major strain Friedlin	LmjF.30: 11,495 - 13,783 (-)	MATH domain containing protein, putative	
LmjF.30.0060	LmjF.30.0060:mRNA	L. major strain Friedlin	LmjF.30: 15,022 - 15,744 (-)	hypothetical protein, conserved	
LmjF.30.0070	LmjF.30.0070:mRNA	L. major strain Friedlin	LmjF.30: 16,777 - 17,661 (-)	hypothetical protein, conserved	
LmjF.30.0080	LmjF.30.0080:mRNA	L. major strain Friedlin	LmjF.30: 18,350 - 19,612 (-)	mitotic cyclin, putative	
LmjF.30.0090	LmjF.30.0090:mRNA	L. major strain Friedlin	LmjF.30: 24,648 - 25,334 (-)	hypothetical protein, conserved	
LmjF.30.0100	LmjF.30.0100.1:mRNA	L. major strain Friedlin	LmjF.30: 29,219 - 31,243 (-)	hypothetical protein, conserved, unspecified product	
LmjF.30.0100	LmjF.30.0100.2:mRNA	L. major strain Friedlin	LmjF.30: 29,219 - 34,267 (-)	hypothetical protein, conserved, unspecified product	
LmjF.30.0110	LmjF.30.0110:mRNA	L. major strain Friedlin	LmjF.30: 34,916 - 36,199 (-)	hypothetical protein, conserved	
LmjF.30.0120	LmjF.30.0120:mRNA	L. major strain Friedlin	LmjF.30: 38,584 - 40,449 (-)	alkyldihydroxyacetonephosphate synthase	
LmjF.30.0130	LmjF.30.0130:mRNA	L. major strain Friedlin	LmjF.30: 41,275 - 42,885 (-)	lysyl-tRNA synthetase, putative	
LmjF.30.0140	LmjF.30.0140:mRNA	L. major strain Friedlin	LmjF.30: 44,610 - 45,650 (-)	Yip1 domain containing protein, putative	
LmjF.30.0150	LmjF.30.0150:mRNA	L. major strain Friedlin	LmjF.30: 46,805 - 47,875 (-)	Leucine-rich repeat, ribonuclease inhibitor subtype domain-containing protein	
LmjF.30.0170	LmjF.30.0170:mRNA	L. major strain Friedlin	LmjF.30: 49,148 - 51,019 (-)	Rubisco LSMT substrate-binding, putative	
LmjF.30.0180	LmjF.30.0180:mRNA	L. major strain Friedlin	LmjF.30: 53,146 - 54,045 (-)	2-hydroxy-3-oxopropionate reductase, putative	
LmjF.30.0190	LmjF.30.0190:pseudogenic_transcript	L. major strain Friedlin	LmjF.30: 55,080 - 56,335 (-)	polynucleotide kinase 3'-phosphatase, putative	
LmjF.30.0200	LmjF.30.0200:mRNA	L. major strain Friedlin	LmjF.30: 57,205 - 58,896 (-)	hypothetical protein, conserved	
LmjF.30.0205	LmjF.30.0205:mRNA	L. major strain Friedlin	LmjF.30: 59,687 - 60,046 (-)	hypothetical protein, conserved	
LmjF.30.0210	LmjF.30.0210:mRNA	L. major strain Friedlin	LmjF.30: 60,842 - 61,966 (-)	ribosomal RNA adenine dimethylase family protein, putative	
LmjF.30.0220	LmjF.30.0220:mRNA	L. major strain Friedlin	LmjF.30: 64,422 - 65,582 (-)	hypothetical protein, conserved	
LmjF.30.0230	LmjF.30.0230:mRNA	L. major strain Friedlin	LmjF.30: 67,517 - 68,584 (-)	mitochondrial carrier protein, putative	
LmjF.30.0240	LmjF.30.0240:mRNA	L. major strain Friedlin	LmjF.30: 69,591 - 71,381 (-)	hypothetical protein, conserved	
LmjF.30.0250	LmjF.30.0250:mRNA	L. major strain Friedlin	LmjF.30: 72,262 - 75,657 (-)	ubiquitin hydrolase, putative	
LmjF.30.0260	LmjF.30.0260:mRNA	L. major strain Friedlin	LmjF.30: 77,271 - 79,505 (-)	mitochondrial RNA binding protein 1, putative	
LmjF.30.0270	LmjF.30.0270:mRNA	L. major strain Friedlin	LmjF.30: 81,004 - 82,188 (-)	AUT2/APG4/ATG4 cysteine peptidase, putative	
LmjF.30.0280	LmjF.30.0280:mRNA	L. major strain Friedlin	LmjF.30: 83,470 - 84,120 (-)	hypothetical protein, conserved	
LmjF.30.0290	LmjF.30.0290:mRNA	L. major strain Friedlin	LmjF.30: 86,482 - 91,239 (-)	hypothetical protein, unknown function	
LmjF.30.0300	LmjF.30.0300:mRNA	L. major strain Friedlin	LmjF.30: 92,840 - 93,286 (-)	hypothetical protein, conserved	
LmjF.30.0310	LmjF.30.0310:mRNA	L. major strain Friedlin	LmjF.30: 94,527 - 98,714 (-)	hypothetical protein, conserved	
LmjF.30.0320	LmjF.30.0320:mRNA	L. major strain Friedlin	LmjF.30: 99,684 - 101,447 (-)	Sad1 / UNC-like C-terminal, putative	
LmjF.30.0330	LmjF.30.0330:mRNA	L. major strain Friedlin	LmjF.30: 102,408 - 104,960 (-)	Rab-GTPase-TBC domain containing protein, putative	
LmjF.30.0340	LmjF.30.0340:mRNA	L. major strain Friedlin	LmjF.30: 106,408 - 108,804 (-)	KU80 protein, putative	
LmjF.30.0350	LmjF.30.0350:mRNA	L. major strain Friedlin	LmjF.30: 112,005 - 113,828 (-)	kinesin, putative	
LmjF.30.0360	LmjF.30.0360:mRNA	L. major strain Friedlin	LmjF.30: 115,409 - 117,337 (-)	endosomal integral membrane protein, putative	
LmjF.30.0370	LmjF.30.0370:mRNA	L. major strain Friedlin	LmjF.30: 118,934 - 120,166 (-)	mitogen-activated protein kinase, putative	
LmjF.30.0380	LmjF.30.0380.1:mRNA	L. major strain Friedlin	LmjF.30: 123,493 - 126,910 (-)	phosphatase 2C, putative	
LmjF.30.0380	LmjF.30.0380.2:mRNA	L. major strain Friedlin	LmjF.30: 123,493 - 124,791 (-)	phosphatase 2C, putative	
LmjF.30.0390	LmjF.30.0390:mRNA	L. major strain Friedlin	LmjF.30: 130,265 - 131,065 (-)	hypothetical protein, unknown function	
LmjF.30.0400	LmjF.30.0400:mRNA	L. major strain Friedlin	LmjF.30: 133,360 - 134,634 (-)	Alpha/beta hydrolase family, putative	
LmjF.30.0405	LmjF.30.0405:mRNA	L. major strain Friedlin	LmjF.30: 135,581 - 136,399 (-)	dolichyl pyrophosphate phosphatase, putative	
LmjF.30.0410	LmjF.30.0410:mRNA	L. major strain Friedlin	LmjF.30: 136,885 - 138,315 (-)	WD-40 repeat protein	
LmjF.30.0420	LmjF.30.0420:mRNA	L. major strain Friedlin	LmjF.30: 139,302 - 140,402 (-)	Diacylglycerol kinase catalytic domain containing protein, putative	
LmjF.30.0430	LmjF.30.0430:mRNA	L. major strain Friedlin	LmjF.30: 141,186 - 142,844 (-)	quiescin sulfhydryl oxidase, putative	
LmjF.30.0440	LmjF.30.0440:mRNA	L. major strain Friedlin	LmjF.30: 146,408 - 147,274 (-)	Ribosome recycling factor, putative	
LmjF.30.0450	LmjF.30.0450:mRNA	L. major strain Friedlin	LmjF.30: 148,839 - 150,182 (-)	Eukaryotic translation initiation factor 4E-4	
LmjF.30.0460	LmjF.30.0460:mRNA	L. major strain Friedlin	LmjF.30: 151,775 - 153,427 (-)	aspartyl-tRNA synthetase, putative	
LmjF.30.0470	LmjF.30.0470:mRNA	L. major strain Friedlin	LmjF.30: 154,328 - 156,334 (-)	hypothetical protein, conserved	
LmjF.30.0480	LmjF.30.0480:mRNA	L. major strain Friedlin	LmjF.30: 157,059 - 158,468 (-)	bystin, putative	
LmjF.30.0490	LmjF.30.0490:mRNA	L. major strain Friedlin	LmjF.30: 159,391 - 161,541 (-)	hypothetical protein, conserved	
LmjF.30.0495	LmjF.30.0495:mRNA	L. major strain Friedlin	LmjF.30: 162,171 - 162,497 (-)	hypothetical protein	
LmjF.30.0500	LmjF.30.0500:mRNA	L. major strain Friedlin	LmjF.30: 164,014 - 165,471 (-)	hypothetical protein, conserved	
LmjF.30.0510	LmjF.30.0510:mRNA	L. major strain Friedlin	LmjF.30: 167,015 - 170,461 (-)	hypothetical protein, conserved	
LmjF.30.0520	LmjF.30.0520:mRNA	L. major strain Friedlin	LmjF.30: 171,275 - 173,965 (-)	N-acetyltransferase B complex (NatB) non catalytic subunit, putative	
LmjF.30.0530	LmjF.30.0530:mRNA	L. major strain Friedlin	LmjF.30: 174,877 - 176,190 (-)	glycosyltransferase family 28 protein, putative	
LmjF.30.0540	LmjF.30.0540:mRNA	L. major strain Friedlin	LmjF.30: 176,909 - 177,475 (-)	nuclear cap binding protein, putative	
LmjF.30.0550	LmjF.30.0550:mRNA	L. major strain Friedlin	LmjF.30: 178,531 - 180,360 (-)	LMBR1-like membrane protein, putative	
LmjF.30.0560	LmjF.30.0560:mRNA	L. major strain Friedlin	LmjF.30: 182,467 - 183,444 (-)	hypothetical protein, conserved	
LmjF.30.0570	LmjF.30.0570:mRNA	L. major strain Friedlin	LmjF.30: 184,067 - 185,485 (-)	spliceosome-associated protein, putative	
LmjF.30.0580	LmjF.30.0580:mRNA	L. major strain Friedlin	LmjF.30: 186,899 - 188,473 (-)	AMP-binding enzyme, putative	
LmjF.30.0590	LmjF.30.0590:mRNA	L. major strain Friedlin	LmjF.30: 189,642 - 192,134 (-)	Bardet-Biedl syndrome 2 protein	
LmjF.30.0600	LmjF.30.0600:mRNA	L. major strain Friedlin	LmjF.30: 199,530 - 202,316 (-)	protein kinase, putative	
LmjF.30.0610	LmjF.30.0610:mRNA	L. major strain Friedlin	LmjF.30: 207,067 - 208,677 (-)	nitrate reductase, putative	
LmjF.30.0620	LmjF.30.0620:mRNA	L. major strain Friedlin	LmjF.30: 209,737 - 210,387 (-)	ribosome biogenesis regulatory protein (RRS1), putative	
LmjF.30.0630	LmjF.30.0630:mRNA	L. major strain Friedlin	LmjF.30: 211,159 - 212,580 (-)	histidyl-tRNA synthetase, putative	
