[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.21.0010	LmjF.21.0010:mRNA	L. major strain Friedlin	LmjF.21: 4,973 - 7,417 (-)	phosphoglycan beta 1,3 galactosyltransferase 2	
LmjF.21.0015	LmjF.21.0015:pseudogenic_transcript	L. major strain Friedlin	LmjF.21: 9,293 - 9,610 (-)	histone H4	
LmjF.21.0020	LmjF.21.0020:mRNA	L. major strain Friedlin	LmjF.21: 10,530 - 11,570 (+)	methyltransferase domain containing protein, putative	
LmjF.21.0023	LmjF.21.0023:mRNA	L. major strain Friedlin	LmjF.21: 12,119 - 12,439 (+)	ring-box protein 1, putative	
LmjF.21.0027	LmjF.21.0027:mRNA	L. major strain Friedlin	LmjF.21: 12,991 - 13,761 (+)	hypothetical protein, conserved	
LmjF.21.0030	LmjF.21.0030.1:mRNA	L. major strain Friedlin	LmjF.21: 14,344 - 14,913 (+)	hypothetical protein, conserved	
LmjF.21.0030	LmjF.21.0030.2:mRNA	L. major strain Friedlin	LmjF.21: 14,104 - 14,913 (+)	hypothetical protein, conserved	
LmjF.21.0040	LmjF.21.0040:mRNA	L. major strain Friedlin	LmjF.21: 16,381 - 17,118 (+)	hypothetical protein, conserved	
LmjF.21.0050	LmjF.21.0050:mRNA	L. major strain Friedlin	LmjF.21: 18,392 - 19,093 (+)	Qb-SNARE protein, putative	
LmjF.21.0055	LmjF.21.0055:mRNA	L. major strain Friedlin	LmjF.21: 19,684 - 21,165 (+)	hypothetical protein, conserved	
LmjF.21.0060	LmjF.21.0060:mRNA	L. major strain Friedlin	LmjF.21: 21,795 - 23,069 (+)	WD domain, G-beta repeat, putative	
LmjF.21.0070	LmjF.21.0070.1:mRNA	L. major strain Friedlin	LmjF.21: 24,184 - 24,976 (+)	hypothetical protein, conserved	
LmjF.21.0070	LmjF.21.0070.2:mRNA	L. major strain Friedlin	LmjF.21: 23,874 - 24,976 (+)	hypothetical protein, conserved	
LmjF.21.0080	LmjF.21.0080:mRNA	L. major strain Friedlin	LmjF.21: 25,867 - 27,240 (+)	major facilitator superfamily, putative	
LmjF.21.0090	LmjF.21.0090:mRNA	L. major strain Friedlin	LmjF.21: 29,097 - 29,648 (+)	hypothetical protein, conserved	
LmjF.21.0100	LmjF.21.0100:mRNA	L. major strain Friedlin	LmjF.21: 30,537 - 30,992 (+)	hypothetical protein, conserved	
LmjF.21.0110	LmjF.21.0110:mRNA	L. major strain Friedlin	LmjF.21: 31,892 - 32,473 (+)	hypothetical protein, conserved	
LmjF.21.0120	LmjF.21.0120:mRNA	L. major strain Friedlin	LmjF.21: 33,215 - 38,101 (+)	cysteine peptidase, Clan CA, family C2, putative	
LmjF.21.0125	LmjF.21.0125:mRNA	L. major strain Friedlin	LmjF.21: 39,462 - 41,900 (+)	DNA topoisomerase 1A	
