[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.32.0010	LmjF.32.0010:mRNA	L. major strain Friedlin	LmjF.32: 2,384 - 2,788 (-)	hypothetical protein, conserved	
LmjF.32.0020	LmjF.32.0020:mRNA	L. major strain Friedlin	LmjF.32: 3,791 - 5,230 (-)	nuclear segregation protein, putative	
LmjF.32.0030	LmjF.32.0030:mRNA	L. major strain Friedlin	LmjF.32: 8,977 - 10,080 (-)	hypothetical protein, unknown function	
LmjF.32.0040	LmjF.32.0040:mRNA	L. major strain Friedlin	LmjF.32: 14,800 - 15,945 (-)	hypothetical protein, unknown function	
LmjF.32.0050	LmjF.32.0050:mRNA	L. major strain Friedlin	LmjF.32: 18,267 - 19,310 (-)	protein transport protein SEC13, putative	
LmjF.32.0060	LmjF.32.0060:mRNA	L. major strain Friedlin	LmjF.32: 19,988 - 21,139 (-)	hypothetical protein, conserved	
LmjF.32.0070	LmjF.32.0070:mRNA	L. major strain Friedlin	LmjF.32: 21,981 - 22,904 (-)	Qa-SNARE protein	
LmjF.32.0080	LmjF.32.0080:mRNA	L. major strain Friedlin	LmjF.32: 23,830 - 25,095 (-)	N-myristoyl transferase, putative	
LmjF.32.0090	LmjF.32.0090:mRNA	L. major strain Friedlin	LmjF.32: 27,331 - 28,245 (-)	hypothetical protein, conserved	
LmjF.32.0100	LmjF.32.0100:mRNA	L. major strain Friedlin	LmjF.32: 31,196 - 31,891 (-)	NLI interacting factor-like phosphatase, putative	
LmjF.32.0110	LmjF.32.0110:mRNA	L. major strain Friedlin	LmjF.32: 33,707 - 34,642 (-)	mitochondrial carrier protein, putative	
LmjF.32.0120	LmjF.32.0120:mRNA	L. major strain Friedlin	LmjF.32: 36,562 - 39,930 (-)	MEKK-related kinase 1, putative	
LmjF.32.0130	LmjF.32.0130:mRNA	L. major strain Friedlin	LmjF.32: 42,411 - 43,130 (-)	hypothetical protein, conserved	
LmjF.32.0140	LmjF.32.0140:mRNA	L. major strain Friedlin	LmjF.32: 44,555 - 47,683 (-)	Flagellum attachment zone protein 9	
LmjF.32.0150	LmjF.32.0150:mRNA	L. major strain Friedlin	LmjF.32: 49,013 - 52,012 (-)	Utp14 protein, putative	
LmjF.32.0160	LmjF.32.0160:mRNA	L. major strain Friedlin	LmjF.32: 53,073 - 54,233 (-)	hypothetical protein, unknown function	
LmjF.32.0165	LmjF.32.0165:mRNA	L. major strain Friedlin	LmjF.32: 55,705 - 55,980 (-)	hypothetical protein, conserved	
LmjF.32.0170	LmjF.32.0170:mRNA	L. major strain Friedlin	LmjF.32: 56,686 - 57,612 (-)	U2 small nuclear ribonucleoprotein 40K, putative	
LmjF.32.0180	LmjF.32.0180:mRNA	L. major strain Friedlin	LmjF.32: 58,334 - 58,684 (-)	hypothetical protein, conserved	
LmjF.32.0190	LmjF.32.0190:mRNA	L. major strain Friedlin	LmjF.32: 59,600 - 61,906 (-)	hypothetical protein, conserved	
LmjF.32.0200	LmjF.32.0200:mRNA	L. major strain Friedlin	LmjF.32: 62,752 - 64,098 (-)	hypothetical protein, conserved	
LmjF.32.0210	LmjF.32.0210:mRNA	L. major strain Friedlin	LmjF.32: 65,052 - 66,686 (-)	Histone chaperone Rttp106-like, putative	
LmjF.32.0220	LmjF.32.0220:mRNA	L. major strain Friedlin	LmjF.32: 68,694 - 71,774 (-)	hypothetical protein, conserved	
LmjF.32.0230	LmjF.32.0230:mRNA	L. major strain Friedlin	LmjF.32: 74,108 - 74,383 (-)	dynein light chain, flagellar outer arm, putative	
LmjF.32.0240	LmjF.32.0240:mRNA	L. major strain Friedlin	LmjF.32: 75,408 - 78,665 (-)	hypothetical protein, conserved	
LmjF.32.0250	LmjF.32.0250:mRNA	L. major strain Friedlin	LmjF.32: 81,024 - 87,377 (-)	hypothetical protein, conserved	
LmjF.32.0260	LmjF.32.0260:mRNA	L. major strain Friedlin	LmjF.32: 88,901 - 92,950 (-)	Serine/threonine-protein kinase Nek1-related, putative	
LmjF.32.0270	LmjF.32.0270:mRNA	L. major strain Friedlin	LmjF.32: 96,501 - 100,409 (-)	hypothetical protein, conserved	
LmjF.32.0280	LmjF.32.0280:mRNA	L. major strain Friedlin	LmjF.32: 101,846 - 102,550 (-)	b9 domain-containing protein 1	
LmjF.32.0290	LmjF.32.0290:mRNA	L. major strain Friedlin	LmjF.32: 103,830 - 104,861 (-)	hypothetical protein, conserved	
LmjF.32.0300	LmjF.32.0300:mRNA	L. major strain Friedlin	LmjF.32: 105,904 - 108,195 (-)	hypothetical protein, conserved	
LmjF.32.0310	LmjF.32.0310:mRNA	L. major strain Friedlin	LmjF.32: 109,241 - 114,208 (-)	intraflagellar transport protein 140, putative	
LmjF.32.0320	LmjF.32.0320:mRNA	L. major strain Friedlin	LmjF.32: 115,335 - 116,261 (-)	hypothetical protein, unknown function	
LmjF.32.0330	LmjF.32.0330:mRNA	L. major strain Friedlin	LmjF.32: 117,823 - 122,484 (-)	hypothetical protein, unknown function	
LmjF.32.0340	LmjF.32.0340:mRNA	L. major strain Friedlin	LmjF.32: 123,870 - 126,557 (-)	hypothetical protein, conserved	
LmjF.32.0350	LmjF.32.0350:mRNA	L. major strain Friedlin	LmjF.32: 128,610 - 130,022 (-)	hypothetical protein, conserved	
LmjF.32.0360	LmjF.32.0360:mRNA	L. major strain Friedlin	LmjF.32: 131,111 - 132,211 (-)	hypothetical protein, conserved	
LmjF.32.0370	LmjF.32.0370:mRNA	L. major strain Friedlin	LmjF.32: 133,028 - 135,703 (-)	root hair defective 3 GTP-binding protein (RHD3), putative	
LmjF.32.0380	LmjF.32.0380:mRNA	L. major strain Friedlin	LmjF.32: 137,809 - 139,359 (-)	hypothetical protein, conserved	
LmjF.32.0390	LmjF.32.0390:mRNA	L. major strain Friedlin	LmjF.32: 140,620 - 141,699 (-)	19S proteasome non-atpase subunit 8	
LmjF.32.0400	LmjF.32.0400:mRNA	L. major strain Friedlin	LmjF.32: 155,226 - 157,073 (-)	ATP-dependent RNA helicase HEL67	
LmjF.32.0410	LmjF.32.0410:mRNA	L. major strain Friedlin	LmjF.32: 158,190 - 160,472 (-)	hypothetical protein, conserved	
