[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.28.0010	LmjF.28.0010:mRNA	L. major strain Friedlin	LmjF.28: 3,429 - 5,081 (+)	hypothetical protein, conserved	
LmjF.28.0020	LmjF.28.0020:mRNA	L. major strain Friedlin	LmjF.28: 5,696 - 6,097 (+)	Present in the outer mitochondrial membrane proteome 15	
LmjF.28.0030	LmjF.28.0030:mRNA	L. major strain Friedlin	LmjF.28: 6,643 - 7,938 (+)	cell division cycle 6 (CDC6), putative	
LmjF.28.0040	LmjF.28.0040:mRNA	L. major strain Friedlin	LmjF.28: 8,368 - 11,118 (+)	hypothetical protein, conserved	
LmjF.28.0050	LmjF.28.0050:mRNA	L. major strain Friedlin	LmjF.28: 11,864 - 13,402 (+)	nexin-dynein regulatory complex 2	
LmjF.28.0060	LmjF.28.0060:mRNA	L. major strain Friedlin	LmjF.28: 14,192 - 15,649 (+)	hypothetical protein, conserved	
LmjF.28.0070	LmjF.28.0070:mRNA	L. major strain Friedlin	LmjF.28: 16,256 - 17,830 (+)	hypothetical protein, conserved	
LmjF.28.0080	LmjF.28.0080:mRNA	L. major strain Friedlin	LmjF.28: 18,447 - 24,635 (+)	hypothetical protein, unknown function	
LmjF.28.0090	LmjF.28.0090:mRNA	L. major strain Friedlin	LmjF.28: 27,554 - 29,587 (+)	oxygen-sensing adenylate cyclase	
LmjF.28.0100	LmjF.28.0100:mRNA	L. major strain Friedlin	LmjF.28: 30,700 - 30,933 (+)	hypothetical protein, conserved	
LmjF.28.0110	LmjF.28.0110:mRNA	L. major strain Friedlin	LmjF.28: 31,856 - 32,473 (+)	proteasome beta 3 subunit, putative	
LmjF.28.0120	LmjF.28.0120:mRNA	L. major strain Friedlin	LmjF.28: 33,542 - 33,964 (+)	DNA-direcetd RNA polymerase II, subunit 9, putative	
LmjF.28.0130	LmjF.28.0130:mRNA	L. major strain Friedlin	LmjF.28: 34,698 - 35,246 (+)	hypothetical protein, conserved	
