[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.02.0010	LmjF.02.0010:mRNA	L. major strain Friedlin	LmjF.02: 4,431 - 6,875 (-)	phosphoglycan beta 1,3 galactosyltransferase 3	
LmjF.02.0020	LmjF.02.0020:mRNA	L. major strain Friedlin	LmjF.02: 8,751 - 9,053 (-)	histone H4	
LmjF.02.0030	LmjF.02.0030:mRNA	L. major strain Friedlin	LmjF.02: 9,863 - 10,846 (-)	tagatose-6-phosphate kinase-like protein	
LmjF.02.0040	LmjF.02.0040:mRNA	L. major strain Friedlin	LmjF.02: 11,678 - 13,537 (-)	Xaa-Pro aminopeptidase, putative	
LmjF.02.0050	LmjF.02.0050:mRNA	L. major strain Friedlin	LmjF.02: 18,849 - 19,505 (-)	cytochrome b-domain protein, putative	
LmjF.02.0060	LmjF.02.0060:mRNA	L. major strain Friedlin	LmjF.02: 20,184 - 20,759 (-)	hypothetical protein, conserved	
LmjF.02.0070	LmjF.02.0070:mRNA	L. major strain Friedlin	LmjF.02: 21,413 - 22,606 (-)	hypothetical protein, conserved	
LmjF.02.0080	LmjF.02.0080:mRNA	L. major strain Friedlin	LmjF.02: 24,871 - 28,179 (-)	hypothetical protein, conserved	
LmjF.02.0085	LmjF.02.0085:mRNA	L. major strain Friedlin	LmjF.02: 28,965 - 29,888 (-)	hypothetical protein, conserved	
LmjF.02.0090	LmjF.02.0090:mRNA	L. major strain Friedlin	LmjF.02: 31,234 - 32,292 (-)	hypothetical protein, conserved	
LmjF.02.0100	LmjF.02.0100:pseudogenic_transcript	L. major strain Friedlin	LmjF.02: 33,424 - 36,189 (-)	hypothetical protein, conserved (pseudogene)	
LmjF.02.0110	LmjF.02.0110:mRNA	L. major strain Friedlin	LmjF.02: 38,538 - 42,038 (-)	exportin-T, putative	
LmjF.02.0120	LmjF.02.0120:mRNA	L. major strain Friedlin	LmjF.02: 43,915 - 58,632 (-)	phosphatidylinositol kinase related protein, putative	
LmjF.02.0130	LmjF.02.0130:mRNA	L. major strain Friedlin	LmjF.02: 60,185 - 60,904 (-)	hypothetical protein, conserved	
LmjF.02.0140	LmjF.02.0140:mRNA	L. major strain Friedlin	LmjF.02: 61,959 - 64,646 (-)	Ankyrin repeats (3 copies)/Zinc finger, C3HC4 type (RING finger), putative	
LmjF.02.0150	LmjF.02.0150:mRNA	L. major strain Friedlin	LmjF.02: 65,898 - 71,780 (-)	Vps51/Vps67, putative	
LmjF.02.0155	LmjF.02.0155:mRNA	L. major strain Friedlin	LmjF.02: 72,164 - 72,463 (-)	hypothetical protein	
LmjF.02.0160	LmjF.02.0160:mRNA	L. major strain Friedlin	LmjF.02: 77,219 - 79,672 (-)	phosphoglycan beta 1,3 galactosyltransferase	
LmjF.02.0170	LmjF.02.0170:mRNA	L. major strain Friedlin	LmjF.02: 84,201 - 86,732 (-)	phosphoglycan beta 1,3 galactosyltransferase	
LmjF.02.0180	LmjF.02.0180:mRNA	L. major strain Friedlin	LmjF.02: 90,005 - 92,607 (-)	phosphoglycan beta 1,2 arabinosyltransferase	
LmjF.02.0190	LmjF.02.0190:mRNA	L. major strain Friedlin	LmjF.02: 93,562 - 97,107 (-)	phosphoglycan beta 1,3 galactosyltransferase	
LmjF.02.0200	LmjF.02.0200:mRNA	L. major strain Friedlin	LmjF.02: 99,209 - 101,749 (-)	phosphoglycan beta 1,3 galactosyltransferase	
LmjF.02.0210	LmjF.02.0210:mRNA	L. major strain Friedlin	LmjF.02: 103,804 - 106,395 (-)	phosphoglycan beta 1,3 galactosyltransferase	
LmjF.02.0220	LmjF.02.0220:mRNA	L. major strain Friedlin	LmjF.02: 109,659 - 112,261 (-)	phosphoglycan beta 1,2 arabinosyltransferase	
LmjF.02.0230	LmjF.02.0230:mRNA	L. major strain Friedlin	LmjF.02: 113,216 - 116,194 (-)	phosphoglycan beta 1,3 galactosyltransferase	
LmjF.02.0240	LmjF.02.0240:mRNA	L. major strain Friedlin	LmjF.02: 118,452 - 121,487 (-)	glycosyltransferase (GlcNAc), putative	
LmjF.02.0250	LmjF.02.0250:mRNA	L. major strain Friedlin	LmjF.02: 122,781 - 126,218 (-)	hypothetical protein, conserved	
LmjF.02.0260	LmjF.02.0260:mRNA	L. major strain Friedlin	LmjF.02: 127,085 - 127,909 (-)	small GTP binding protein rab6-like protein	
LmjF.02.0270	LmjF.02.0270:mRNA	L. major strain Friedlin	LmjF.02: 129,244 - 129,732 (-)	hypothetical protein, conserved	
LmjF.02.0280	LmjF.02.0280:mRNA	L. major strain Friedlin	LmjF.02: 131,592 - 132,101 (-)	hypothetical protein, conserved	
LmjF.02.0290	LmjF.02.0290:mRNA	L. major strain Friedlin	LmjF.02: 133,019 - 134,611 (-)	Mitogen-activated kinase kinase kinase, putative	
LmjF.02.0300	LmjF.02.0300:mRNA	L. major strain Friedlin	LmjF.02: 138,486 - 146,384 (-)	ATP-binding cassette subfamily A, member 1, putative	
LmjF.02.0310	LmjF.02.0310:mRNA	L. major strain Friedlin	LmjF.02: 150,192 - 152,276 (-)	Soluble NSF attachment protein, SNAP, putative	
LmjF.02.0320	LmjF.02.0320:mRNA	L. major strain Friedlin	LmjF.02: 153,478 - 154,506 (-)	ribosomal RNA processing protein 41B, putative	
LmjF.02.0330	LmjF.02.0330:mRNA	L. major strain Friedlin	LmjF.02: 155,154 - 159,968 (-)	glycosyl transferase, putative	
LmjF.02.0340	LmjF.02.0340:mRNA	L. major strain Friedlin	LmjF.02: 161,011 - 163,932 (-)	UAA transporter family, putative	
LmjF.02.0350	LmjF.02.0350:mRNA	L. major strain Friedlin	LmjF.02: 165,087 - 168,242 (-)	hypothetical protein, conserved	
LmjF.02.0360	LmjF.02.0360:mRNA	L. major strain Friedlin	LmjF.02: 170,022 - 171,167 (-)	casein kinase II, alpha chain, putative	
LmjF.02.0370	LmjF.02.0370:mRNA	L. major strain Friedlin	LmjF.02: 172,807 - 174,390 (-)	proteasome regulatory non-ATPase subunit 6, putative	
LmjF.02.0380	LmjF.02.0380:mRNA	L. major strain Friedlin	LmjF.02: 175,517 - 176,896 (-)	FtsJ-like methyltransferase, putative	
LmjF.02.0390	LmjF.02.0390:mRNA	L. major strain Friedlin	LmjF.02: 178,261 - 178,719 (-)	ubiquitin-conjugating enzyme E2, putative	
LmjF.02.0400	LmjF.02.0400:mRNA	L. major strain Friedlin	LmjF.02: 179,356 - 179,523 (-)	hypothetical protein, unknown function	
LmjF.02.0410	LmjF.02.0410:mRNA	L. major strain Friedlin	LmjF.02: 180,246 - 183,311 (-)	Kinetoplastid RNA editing protein 1, putative	
LmjF.02.0420	LmjF.02.0420:mRNA	L. major strain Friedlin	LmjF.02: 185,835 - 188,837 (-)	hypothetical protein, conserved	
LmjF.02.0430	LmjF.02.0430:mRNA	L. major strain Friedlin	LmjF.02: 192,736 - 193,848 (-)	serine peptidase, Clan S-, family S54, putative	
LmjF.02.0440	LmjF.02.0440:pseudogenic_transcript	L. major strain Friedlin	LmjF.02: 196,415 - 198,530 (-)	amino acid permease, putative	
LmjF.02.0450	LmjF.02.0450:mRNA	L. major strain Friedlin	LmjF.02: 200,383 - 201,216 (-)	voltage-dependent anion-selective channel, putative	
LmjF.02.0460	LmjF.02.0460:mRNA	L. major strain Friedlin	LmjF.02: 204,892 - 205,767 (-)	Mitochondrial outer membrane protein porin, putative	
LmjF.02.0470	LmjF.02.0470:mRNA	L. major strain Friedlin	LmjF.02: 207,099 - 216,566 (-)	hypothetical protein, unknown function	
LmjF.02.0480	LmjF.02.0480:mRNA	L. major strain Friedlin	LmjF.02: 219,347 - 219,952 (-)	hypothetical protein, conserved	
