[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.08.0010	LmjF.08.0010:mRNA	L. major strain Friedlin	LmjF.08: 4,056 - 7,652 (+)	adaptor complex protein (AP) 3 delta subunit 1, putative	
LmjF.08.0020	LmjF.08.0020:mRNA	L. major strain Friedlin	LmjF.08: 8,651 - 9,472 (+)	hypothetical protein, conserved	
LmjF.08.0030	LmjF.08.0030:mRNA	L. major strain Friedlin	LmjF.08: 10,510 - 11,157 (+)	Qc-SNARE protein, putative	
LmjF.08.0040	LmjF.08.0040:mRNA	L. major strain Friedlin	LmjF.08: 12,955 - 13,644 (+)	hypothetical protein, conserved	
LmjF.08.0050	LmjF.08.0050:mRNA	L. major strain Friedlin	LmjF.08: 14,714 - 14,941 (+)	hypothetical protein, unknown function	
LmjF.08.0060	LmjF.08.0060:mRNA	L. major strain Friedlin	LmjF.08: 16,485 - 17,042 (+)	phosphoglycerate mutase protein, putative	
LmjF.08.0070	LmjF.08.0070:mRNA	L. major strain Friedlin	LmjF.08: 17,651 - 19,540 (+)	Putative zinc finger motif, C2HC5-type/ASCH domain containing protein, putative	
LmjF.08.0080	LmjF.08.0080:mRNA	L. major strain Friedlin	LmjF.08: 20,450 - 23,050 (+)	ATP-dependent DEAD/H RNA helicase, putative	
LmjF.08.0090	LmjF.08.0090:mRNA	L. major strain Friedlin	LmjF.08: 24,321 - 27,677 (+)	adaptor complex protein (AP) 3 delta subunit 1, putative	
LmjF.08.0100	LmjF.08.0100:mRNA	L. major strain Friedlin	LmjF.08: 29,292 - 30,956 (+)	dual-specificity protein phosphatase, putative	
LmjF.08.0110	LmjF.08.0110:mRNA	L. major strain Friedlin	LmjF.08: 32,352 - 34,283 (+)	hypothetical protein, unknown function	
LmjF.08.0120	LmjF.08.0120:mRNA	L. major strain Friedlin	LmjF.08: 36,157 - 36,969 (+)	hypothetical protein, conserved	
LmjF.08.0130	LmjF.08.0130:mRNA	L. major strain Friedlin	LmjF.08: 38,404 - 41,844 (+)	hypothetical protein, conserved	
LmjF.08.0135	LmjF.08.0135:pseudogenic_transcript	L. major strain Friedlin	LmjF.08: 44,646 - 45,888 (+)	hypothetical protein, conserved (pseudogene)	
LmjF.08.0140	LmjF.08.0140:mRNA	L. major strain Friedlin	LmjF.08: 47,295 - 51,077 (+)	DNA repair protein, putative	
LmjF.08.0150	LmjF.08.0150:mRNA	L. major strain Friedlin	LmjF.08: 52,151 - 53,707 (+)	GPI-GlcNAc transferase complex, PIG-H component, putative	
LmjF.08.0160	LmjF.08.0160:mRNA	L. major strain Friedlin	LmjF.08: 54,952 - 55,653 (+)	hypothetical protein, conserved	
LmjF.08.0170	LmjF.08.0170:mRNA	L. major strain Friedlin	LmjF.08: 61,644 - 63,593 (+)	hypothetical protein, unknown function	
LmjF.08.0180	LmjF.08.0180:mRNA	L. major strain Friedlin	LmjF.08: 69,778 - 70,662 (+)	Bacterial transferase hexapeptide (six repeats), putative	
LmjF.08.0190	LmjF.08.0190:mRNA	L. major strain Friedlin	LmjF.08: 71,765 - 74,557 (+)	hypothetical protein, unknown function	
LmjF.08.0200	LmjF.08.0200:mRNA	L. major strain Friedlin	LmjF.08: 76,102 - 78,063 (+)	Inositol phosphosphingolipids phospholipase C	
LmjF.08.0210	LmjF.08.0210:mRNA	L. major strain Friedlin	LmjF.08: 79,972 - 81,483 (+)	hypothetical protein, unknown function	
LmjF.08.0220	LmjF.08.0220:mRNA	L. major strain Friedlin	LmjF.08: 82,066 - 85,290 (+)	ubiquitin-activating enzyme-like protein	
LmjF.08.0230	LmjF.08.0230:mRNA	L. major strain Friedlin	LmjF.08: 86,331 - 87,899 (+)	ABC1 family, putative	
LmjF.08.0240	LmjF.08.0240:mRNA	L. major strain Friedlin	LmjF.08: 89,260 - 90,048 (+)	hypothetical protein, conserved	
LmjF.08.0250	LmjF.08.0250:mRNA	L. major strain Friedlin	LmjF.08: 91,057 - 91,398 (+)	hypothetical protein, conserved	
LmjF.08.0260	LmjF.08.0260:mRNA	L. major strain Friedlin	LmjF.08: 92,367 - 94,397 (+)	hypothetical protein, conserved	
LmjF.08.0270	LmjF.08.0270:mRNA	L. major strain Friedlin	LmjF.08: 95,763 - 98,189 (+)	hypothetical protein	
LmjF.08.0280	LmjF.08.0280:mRNA	L. major strain Friedlin	LmjF.08: 100,541 - 101,821 (+)	ribosomal protein L2, putative	
LmjF.08.0290	LmjF.08.0290:mRNA	L. major strain Friedlin	LmjF.08: 102,575 - 103,267 (+)	iron superoxide dismutase A, mitochondrial	
LmjF.08.0300	LmjF.08.0300:mRNA	L. major strain Friedlin	LmjF.08: 105,277 - 106,035 (+)	Isochorismatase family, putative	
LmjF.08.0310	LmjF.08.0310:mRNA	L. major strain Friedlin	LmjF.08: 107,202 - 108,137 (+)	Isochorismatase family, putative	
LmjF.08.0320	LmjF.08.0320:mRNA	L. major strain Friedlin	LmjF.08: 109,022 - 109,699 (+)	mitochondrial associated ribonuclease, putative	
LmjF.08.0330	LmjF.08.0330:mRNA	L. major strain Friedlin	LmjF.08: 110,669 - 110,956 (+)	Tim10/DDP family zinc finger, putative	
LmjF.08.0340	LmjF.08.0340:mRNA	L. major strain Friedlin	LmjF.08: 111,705 - 126,593 (+)	hypothetical protein, conserved	
LmjF.08.0350	LmjF.08.0350:mRNA	L. major strain Friedlin	LmjF.08: 127,973 - 132,772 (+)	hypothetical protein, conserved	
LmjF.08.0360	LmjF.08.0360:mRNA	L. major strain Friedlin	LmjF.08: 135,465 - 137,198 (+)	hypothetical protein, conserved	
LmjF.08.0370	LmjF.08.0370:mRNA	L. major strain Friedlin	LmjF.08: 138,663 - 139,325 (+)	hypothetical protein, conserved	
LmjF.08.0380	LmjF.08.0380:mRNA	L. major strain Friedlin	LmjF.08: 140,468 - 146,134 (+)	hypothetical protein, conserved	
LmjF.08.0390	LmjF.08.0390:mRNA	L. major strain Friedlin	LmjF.08: 147,389 - 153,394 (+)	hypothetical protein, conserved	
LmjF.08.0400	LmjF.08.0400:mRNA	L. major strain Friedlin	LmjF.08: 154,431 - 157,997 (+)	hypothetical protein, conserved	
LmjF.08.0410	LmjF.08.0410:mRNA	L. major strain Friedlin	LmjF.08: 159,354 - 163,577 (+)	WD domain, G-beta repeat, putative	
LmjF.08.0420	LmjF.08.0420:mRNA	L. major strain Friedlin	LmjF.08: 166,148 - 172,084 (+)	hypothetical protein, conserved	
LmjF.08.0430	LmjF.08.0430:mRNA	L. major strain Friedlin	LmjF.08: 173,458 - 176,235 (+)	hypothetical protein, conserved	
LmjF.08.0440	LmjF.08.0440:mRNA	L. major strain Friedlin	LmjF.08: 177,637 - 184,941 (+)	hypothetical protein, conserved	
LmjF.08.0450	LmjF.08.0450:mRNA	L. major strain Friedlin	LmjF.08: 185,817 - 186,359 (+)	signal peptidase type I, putative	
LmjF.08.0460	LmjF.08.0460:mRNA	L. major strain Friedlin	LmjF.08: 187,443 - 188,333 (+)	hypothetical protein, unknown function	
LmjF.08.0470	LmjF.08.0470:mRNA	L. major strain Friedlin	LmjF.08: 191,166 - 191,519 (+)	small ubiquitin protein, putative	
LmjF.08.0480	LmjF.08.0480:mRNA	L. major strain Friedlin	LmjF.08: 194,197 - 195,045 (+)	hypothetical protein, conserved	
LmjF.08.0490	LmjF.08.0490:mRNA	L. major strain Friedlin	LmjF.08: 195,947 - 197,470 (+)	hypothetical protein, conserved	
LmjF.08.0500	LmjF.08.0500:mRNA	L. major strain Friedlin	LmjF.08: 198,293 - 199,381 (+)	hypothetical protein, unknown function	
LmjF.08.0510	LmjF.08.0510:mRNA	L. major strain Friedlin	LmjF.08: 200,093 - 202,603 (+)	ribose-phosphate pyrophosphokinase, putative	
LmjF.08.0520	LmjF.08.0520:mRNA	L. major strain Friedlin	LmjF.08: 204,628 - 211,611 (+)	hypothetical protein, conserved	
LmjF.08.0530	LmjF.08.0530:mRNA	L. major strain Friedlin	LmjF.08: 212,276 - 218,266 (+)	protein kinase , putative	
