[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.05.0010	LmjF.05.0010:mRNA	L. major strain Friedlin	LmjF.05: 5,474 - 8,221 (+)	hypothetical protein, conserved	
LmjF.05.0020	LmjF.05.0020:mRNA	L. major strain Friedlin	LmjF.05: 8,695 - 9,114 (+)	hypothetical protein, conserved	
LmjF.05.0030	LmjF.05.0030:mRNA	L. major strain Friedlin	LmjF.05: 9,650 - 10,237 (+)	ras-like small GTPases, putative	
LmjF.05.0040	LmjF.05.0040:mRNA	L. major strain Friedlin	LmjF.05: 11,337 - 13,082 (+)	paraflagellar rod component par4, putative	
LmjF.05.0050	LmjF.05.0050:mRNA	L. major strain Friedlin	LmjF.05: 14,278 - 16,779 (+)	hypothetical protein, conserved	
LmjF.05.0060	LmjF.05.0060:mRNA	L. major strain Friedlin	LmjF.05: 18,037 - 20,538 (+)	major vault protein, putative	
LmjF.05.0070	LmjF.05.0070:mRNA	L. major strain Friedlin	LmjF.05: 22,610 - 22,885 (+)	dynein light chain, putative	
LmjF.05.0080	LmjF.05.0080:mRNA	L. major strain Friedlin	LmjF.05: 23,824 - 24,429 (+)	Rrp15p, putative	
LmjF.05.0090	LmjF.05.0090:mRNA	L. major strain Friedlin	LmjF.05: 25,787 - 26,326 (+)	Nudix hydrolase 2, putative	
LmjF.05.0100	LmjF.05.0100:mRNA	L. major strain Friedlin	LmjF.05: 28,177 - 30,087 (+)	phosphoprotein phosphatase, putative	
LmjF.05.0110	LmjF.05.0110:mRNA	L. major strain Friedlin	LmjF.05: 33,704 - 34,075 (+)	hypothetical protein, conserved	
LmjF.05.0120	LmjF.05.0120:mRNA	L. major strain Friedlin	LmjF.05: 35,071 - 36,087 (+)	hypothetical protein, conserved	
LmjF.05.0130	LmjF.05.0130:mRNA	L. major strain Friedlin	LmjF.05: 37,798 - 39,096 (+)	protein kinase, putative	
LmjF.05.0140	LmjF.05.0140:mRNA	L. major strain Friedlin	LmjF.05: 41,920 - 43,944 (+)	nucleolar RNA helicase II, putative	
LmjF.05.0150	LmjF.05.0150:mRNA	L. major strain Friedlin	LmjF.05: 45,550 - 46,875 (+)	hypothetical protein, conserved	
LmjF.05.0160	LmjF.05.0160:mRNA	L. major strain Friedlin	LmjF.05: 47,964 - 49,520 (+)	hypothetical protein, unknown function	
LmjF.05.0170	LmjF.05.0170:mRNA	L. major strain Friedlin	LmjF.05: 50,004 - 52,289 (+)	basal body component, putative	
LmjF.05.0180	LmjF.05.0180:mRNA	L. major strain Friedlin	LmjF.05: 53,727 - 55,160 (+)	dihydrolipoamide branched chain transacylase, putative	
LmjF.05.0190	LmjF.05.0190:mRNA	L. major strain Friedlin	LmjF.05: 56,375 - 57,469 (+)	Fip1 motif/Zinc finger C-x8-C-x5-C-x3-H type (and similar), putative	
LmjF.05.0200	LmjF.05.0200:mRNA	L. major strain Friedlin	LmjF.05: 58,407 - 60,776 (+)	50S ribosome-binding GTPase, putative	
LmjF.05.0210	LmjF.05.0210:mRNA	L. major strain Friedlin	LmjF.05: 61,671 - 66,146 (+)	hypothetical protein, conserved	
LmjF.05.0220	LmjF.05.0220:mRNA	L. major strain Friedlin	LmjF.05: 67,074 - 69,731 (+)	dual specificity phosphatase-like protein	
LmjF.05.0230	LmjF.05.0230:mRNA	L. major strain Friedlin	LmjF.05: 74,208 - 76,136 (+)	hydrogenase, putative	
LmjF.05.0240	LmjF.05.0240:mRNA	L. major strain Friedlin	LmjF.05: 77,521 - 81,549 (+)	viscerotropic leishmaniasis antigen, putative	
LmjF.05.0250	LmjF.05.0250:mRNA	L. major strain Friedlin	LmjF.05: 83,061 - 83,354 (+)	hypothetical protein, conserved	
LmjF.05.0260	LmjF.05.0260:mRNA	L. major strain Friedlin	LmjF.05: 84,050 - 85,231 (+)	hypothetical protein, conserved	
LmjF.05.0270	LmjF.05.0270:mRNA	L. major strain Friedlin	LmjF.05: 86,241 - 87,200 (+)	hypothetical protein, conserved	
LmjF.05.0280	LmjF.05.0280:mRNA	L. major strain Friedlin	LmjF.05: 87,851 - 88,525 (+)	protein tyrosine phosphatase, putative	
LmjF.05.0285	LmjF.05.0285:mRNA	L. major strain Friedlin	LmjF.05: 90,359 - 90,880 (+)	ARP2/3 complex 16kDa subunit, putative	
LmjF.05.0290	LmjF.05.0290:mRNA	L. major strain Friedlin	LmjF.05: 92,306 - 93,817 (+)	phosphate carrier protein, mitochondrial precursor-like protein	
LmjF.05.0300	LmjF.05.0300:mRNA	L. major strain Friedlin	LmjF.05: 94,685 - 96,751 (+)	hypothetical protein, conserved	
LmjF.05.0310	LmjF.05.0310:mRNA	L. major strain Friedlin	LmjF.05: 97,453 - 97,995 (+)	monothiol glutaredoxin, putative	
LmjF.05.0320	LmjF.05.0320:mRNA	L. major strain Friedlin	LmjF.05: 98,290 - 98,385 (+)	hypothetical protein, unknown function	
LmjF.05.0330	LmjF.05.0330.1:mRNA	L. major strain Friedlin	LmjF.05: 98,723 - 102,316 (+)	DNA replication licensing factor MCM8, putative	
LmjF.05.0330	LmjF.05.0330.2:mRNA	L. major strain Friedlin	LmjF.05: 99,234 - 102,316 (+)	DNA replication licensing factor MCM8, putative	
LmjF.05.0340	LmjF.05.0340:mRNA	L. major strain Friedlin	LmjF.05: 103,150 - 104,265 (+)	hypothetical protein, conserved	
LmjF.05.0350	LmjF.05.0350:mRNA	L. major strain Friedlin	LmjF.05: 105,666 - 107,141 (+)	trypanothione reductase	
LmjF.05.0360	LmjF.05.0360:mRNA	L. major strain Friedlin	LmjF.05: 108,077 - 109,954 (+)	ATP-dependent RNA helicase, putative	
LmjF.05.0370	LmjF.05.0370:mRNA	L. major strain Friedlin	LmjF.05: 110,835 - 111,821 (+)	hypothetical protein, conserved	
LmjF.05.0380	LmjF.05.0380:mRNA	L. major strain Friedlin	LmjF.05: 113,531 - 118,990 (+)	microtubule-associated protein, putative	
LmjF.05.0390	LmjF.05.0390:mRNA	L. major strain Friedlin	LmjF.05: 124,948 - 127,281 (+)	protein kinase, putative	
LmjF.05.0400	LmjF.05.0400:mRNA	L. major strain Friedlin	LmjF.05: 129,427 - 133,059 (+)	structural maintenance of chromosome (SMC), putative	
LmjF.05.0410	LmjF.05.0410:mRNA	L. major strain Friedlin	LmjF.05: 134,152 - 136,914 (+)	TPR repeat, putative	
LmjF.05.0420	LmjF.05.0420:mRNA	L. major strain Friedlin	LmjF.05: 137,768 - 138,103 (+)	dynein-light chain-protein, putative	
LmjF.05.0430	LmjF.05.0430:mRNA	L. major strain Friedlin	LmjF.05: 140,803 - 142,824 (+)	hypothetical protein, conserved	
LmjF.05.0440	LmjF.05.0440:mRNA	L. major strain Friedlin	LmjF.05: 143,271 - 145,835 (+)	hypothetical protein, conserved	
LmjF.05.0450	LmjF.05.0450:mRNA	L. major strain Friedlin	LmjF.05: 147,201 - 147,791 (+)	hypothetical protein, conserved	
LmjF.05.0460	LmjF.05.0460:mRNA	L. major strain Friedlin	LmjF.05: 148,684 - 150,567 (+)	GTPase, putative	
LmjF.05.0470	LmjF.05.0470:mRNA	L. major strain Friedlin	LmjF.05: 152,170 - 152,901 (+)	hypothetical protein, unknown function	
LmjF.05.0480	LmjF.05.0480:mRNA	L. major strain Friedlin	LmjF.05: 153,920 - 155,644 (+)	monocarboxylate transporter-like protein	
LmjF.05.0490	LmjF.05.0490:mRNA	L. major strain Friedlin	LmjF.05: 159,146 - 159,925 (+)	hypothetical protein, conserved	
LmjF.05.0500	LmjF.05.0500:mRNA	L. major strain Friedlin	LmjF.05: 162,152 - 163,876 (+)	ATP synthase F1, alpha subunit, putative	
LmjF.05.0510	LmjF.05.0510:mRNA	L. major strain Friedlin	LmjF.05: 165,296 - 167,020 (+)	ATP synthase F1, alpha subunit, putative	
LmjF.05.0520	LmjF.05.0520:mRNA	L. major strain Friedlin	LmjF.05: 169,900 - 170,922 (+)	nuclear receptor binding factor-like protein	
LmjF.05.0530	LmjF.05.0530:mRNA	L. major strain Friedlin	LmjF.05: 171,745 - 177,930 (+)	kinetoplast-associated protein-like protein	
