[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.35.0010	LmjF.35.0010:mRNA	L. major strain Friedlin	LmjF.35: 3,485 - 5,935 (-)	phosphoglycan beta 1,3 galactosyltransferase 7	
LmjF.35.0015	LmjF.35.0015:pseudogenic_transcript	L. major strain Friedlin	LmjF.35: 7,814 - 8,087 (-)	histone H4, putative, pseudogene	
LmjF.35.0020	LmjF.35.0020:mRNA	L. major strain Friedlin	LmjF.35: 8,344 - 9,918 (-)	pyruvate kinase	
LmjF.35.0030	LmjF.35.0030:mRNA	L. major strain Friedlin	LmjF.35: 11,915 - 13,414 (-)	pyruvate kinase	
LmjF.35.0040	LmjF.35.0040:mRNA	L. major strain Friedlin	LmjF.35: 14,132 - 16,321 (-)	phosphatidylinositol-specific phospholipase-like protein	
LmjF.35.0050	LmjF.35.0050:mRNA	L. major strain Friedlin	LmjF.35: 17,610 - 18,710 (-)	2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor, putative	
LmjF.35.0060	LmjF.35.0060:mRNA	L. major strain Friedlin	LmjF.35: 21,207 - 23,219 (-)	hypothetical protein, conserved	
LmjF.35.0070	LmjF.35.0070:mRNA	L. major strain Friedlin	LmjF.35: 24,170 - 25,087 (-)	prohibitin, putative	
LmjF.35.0080	LmjF.35.0080:mRNA	L. major strain Friedlin	LmjF.35: 26,086 - 27,825 (-)	Trk system potassium uptake protein	
LmjF.35.0090	LmjF.35.0090:mRNA	L. major strain Friedlin	LmjF.35: 28,795 - 29,700 (-)	hypothetical protein, conserved	
LmjF.35.0100	LmjF.35.0100:mRNA	L. major strain Friedlin	LmjF.35: 30,776 - 31,384 (-)	ubiquinol-cytochrome c reductase complex 14kD subunit, putative	
LmjF.35.0110	LmjF.35.0110:mRNA	L. major strain Friedlin	LmjF.35: 32,266 - 32,820 (-)	coatomer subunit zeta, putative	
LmjF.35.0120	LmjF.35.0120:mRNA	L. major strain Friedlin	LmjF.35: 33,584 - 34,930 (-)	LMBR1-like membrane protein, putative	
LmjF.35.0130	LmjF.35.0130:mRNA	L. major strain Friedlin	LmjF.35: 35,625 - 36,185 (-)	ADP-ribosylation factor-like 2, arl2, putative	
LmjF.35.0140	LmjF.35.0140:mRNA	L. major strain Friedlin	LmjF.35: 37,048 - 37,407 (-)	hypothetical protein, conserved	
LmjF.35.0150	LmjF.35.0150:mRNA	L. major strain Friedlin	LmjF.35: 38,067 - 38,939 (-)	hypothetical protein, conserved	
LmjF.35.0160	LmjF.35.0160:mRNA	L. major strain Friedlin	LmjF.35: 39,761 - 40,708 (-)	hypothetical protein, conserved	
