[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.24.0010	LmjF.24.0010.1:mRNA	L. major strain Friedlin	LmjF.24: 4,558 - 5,947 (+)	pyruvate dehydrogenase (lipoamide) kinase, putative	
LmjF.24.0010	LmjF.24.0010.2:mRNA	L. major strain Friedlin	LmjF.24: 2,561 - 5,947 (+)	pyruvate dehydrogenase (lipoamide) kinase, putative	
LmjF.24.0020	LmjF.24.0020:mRNA	L. major strain Friedlin	LmjF.24: 6,630 - 8,081 (+)	clathrin coat assembly protein, putative	
LmjF.24.0030	LmjF.24.0030:mRNA	L. major strain Friedlin	LmjF.24: 8,548 - 9,048 (+)	hypothetical protein, conserved	
LmjF.24.0040	LmjF.24.0040:mRNA	L. major strain Friedlin	LmjF.24: 9,459 - 9,959 (+)	60S ribosomal protein L17, putative	
LmjF.24.0050	LmjF.24.0050:mRNA	L. major strain Friedlin	LmjF.24: 10,422 - 11,822 (+)	hypothetical protein, conserved	
LmjF.24.0060	LmjF.24.0060:mRNA	L. major strain Friedlin	LmjF.24: 12,399 - 13,643 (+)	hypothetical protein, conserved	
LmjF.24.0070	LmjF.24.0070:mRNA	L. major strain Friedlin	LmjF.24: 14,539 - 15,858 (+)	hypothetical protein, conserved	
LmjF.24.0080	LmjF.24.0080:mRNA	L. major strain Friedlin	LmjF.24: 16,887 - 18,116 (+)	Ring finger domain containing protein, putative	
LmjF.24.0090	LmjF.24.0090:mRNA	L. major strain Friedlin	LmjF.24: 18,711 - 19,379 (+)	hypothetical protein, conserved	
LmjF.24.0100	LmjF.24.0100:mRNA	L. major strain Friedlin	LmjF.24: 20,224 - 21,063 (+)	Calmodulin-binding, putative	
LmjF.24.0110	LmjF.24.0110:mRNA	L. major strain Friedlin	LmjF.24: 21,996 - 23,312 (+)	poly A polymerase regulatory subunit, putative	
LmjF.24.0130	LmjF.24.0130:mRNA	L. major strain Friedlin	LmjF.24: 24,133 - 25,800 (+)	WD40/YVTN repeat-like-containing protein	
LmjF.24.0140	LmjF.24.0140:mRNA	L. major strain Friedlin	LmjF.24: 27,730 - 28,914 (+)	ankyrin/TPR repeat protein	
LmjF.24.0150	LmjF.24.0150:mRNA	L. major strain Friedlin	LmjF.24: 29,857 - 30,519 (+)	glycosomal membrane like protein	
LmjF.24.0160	LmjF.24.0160:mRNA	L. major strain Friedlin	LmjF.24: 32,295 - 33,164 (+)	hypothetical protein, conserved	
LmjF.24.0170	LmjF.24.0170:mRNA	L. major strain Friedlin	LmjF.24: 34,095 - 34,823 (+)	hypothetical protein, conserved	
LmjF.24.0180	LmjF.24.0180:mRNA	L. major strain Friedlin	LmjF.24: 35,683 - 37,290 (+)	ATPase domain protein, putative	
LmjF.24.0190	LmjF.24.0190:mRNA	L. major strain Friedlin	LmjF.24: 38,378 - 40,819 (+)	hypothetical protein, conserved	
LmjF.24.0200	LmjF.24.0200:mRNA	L. major strain Friedlin	LmjF.24: 43,931 - 44,848 (+)	transcription elongation factor-like protein	
LmjF.24.0210	LmjF.24.0210:mRNA	L. major strain Friedlin	LmjF.24: 45,650 - 46,651 (+)	transcription elongation factor, putative	
LmjF.24.0220	LmjF.24.0220:mRNA	L. major strain Friedlin	LmjF.24: 47,618 - 48,640 (+)	hypothetical protein, unknown function	
LmjF.24.0230	LmjF.24.0230:mRNA	L. major strain Friedlin	LmjF.24: 50,785 - 52,401 (+)	protein kinase, putative	
LmjF.24.0240	LmjF.24.0240:mRNA	L. major strain Friedlin	LmjF.24: 53,422 - 54,825 (+)	WD repeat protein	
LmjF.24.0250	LmjF.24.0250:mRNA	L. major strain Friedlin	LmjF.24: 55,829 - 57,646 (+)	ATP-dependent DEAD/H RNA helicase, putative	
LmjF.24.0260	LmjF.24.0260:mRNA	L. major strain Friedlin	LmjF.24: 58,754 - 68,272 (+)	hypothetical protein, conserved	
LmjF.24.0270	LmjF.24.0270:mRNA	L. major strain Friedlin	LmjF.24: 69,180 - 73,403 (+)	protein phosphotase, putative	
LmjF.24.0280	LmjF.24.0280:mRNA	L. major strain Friedlin	LmjF.24: 74,278 - 76,338 (+)	Dynein intermediate chain 1, axonemal	
LmjF.24.0290	LmjF.24.0290:mRNA	L. major strain Friedlin	LmjF.24: 80,595 - 81,752 (+)	NLI interacting factor-like phosphatase, putative	
LmjF.24.0300	LmjF.24.0300:mRNA	L. major strain Friedlin	LmjF.24: 84,001 - 89,361 (+)	hypothetical protein, conserved	
LmjF.24.0310	LmjF.24.0310:mRNA	L. major strain Friedlin	LmjF.24: 90,369 - 91,328 (+)	hypothetical protein, conserved	
LmjF.24.0320	LmjF.24.0320:mRNA	L. major strain Friedlin	LmjF.24: 95,407 - 97,056 (+)	fumarate hydratase, putative	
LmjF.24.0330	LmjF.24.0330:mRNA	L. major strain Friedlin	LmjF.24: 99,385 - 102,507 (+)	Mitochondrial small ribosomal subunit Rsm22, putative	
LmjF.24.0340	LmjF.24.0340:mRNA	L. major strain Friedlin	LmjF.24: 103,425 - 106,346 (+)	ethanolamine phosphotransferase, putative	
LmjF.24.0350	LmjF.24.0350:mRNA	L. major strain Friedlin	LmjF.24: 107,311 - 108,102 (+)	hypothetical protein, conserved	
LmjF.24.0360	LmjF.24.0360:mRNA	L. major strain Friedlin	LmjF.24: 110,765 - 112,567 (+)	UDP-galactose transporter	
LmjF.24.0370	LmjF.24.0370:mRNA	L. major strain Friedlin	LmjF.24: 117,748 - 119,043 (+)	aspartate aminotransferase, putative	
LmjF.24.0380	LmjF.24.0380:mRNA	L. major strain Friedlin	LmjF.24: 121,285 - 124,308 (+)	ppg3-related protein-like protein	
LmjF.24.0390	LmjF.24.0390:mRNA	L. major strain Friedlin	LmjF.24: 126,696 - 128,564 (+)	hypothetical protein, conserved	
LmjF.24.0400	LmjF.24.0400:mRNA	L. major strain Friedlin	LmjF.24: 129,904 - 131,889 (+)	TPR repeat, putative	
LmjF.24.0410	LmjF.24.0410:mRNA	L. major strain Friedlin	LmjF.24: 134,201 - 136,483 (+)	hypothetical protein, conserved	
LmjF.24.0420	LmjF.24.0420:mRNA	L. major strain Friedlin	LmjF.24: 137,490 - 138,413 (+)	ubiquitin carboxyl-terminal hydrolase, putative	
LmjF.24.0430	LmjF.24.0430:mRNA	L. major strain Friedlin	LmjF.24: 139,489 - 143,367 (+)	hypothetical protein, unknown function	
LmjF.24.0440	LmjF.24.0440:mRNA	L. major strain Friedlin	LmjF.24: 145,634 - 149,743 (+)	Protein of unknown function (DUF3184), putative	
LmjF.24.0450	LmjF.24.0450:mRNA	L. major strain Friedlin	LmjF.24: 153,038 - 157,141 (+)	Protein of unknown function (DUF3184), putative	
LmjF.24.0460	LmjF.24.0460:mRNA	L. major strain Friedlin	LmjF.24: 160,614 - 161,444 (+)	ubiquitin-activating enzyme, putative	
LmjF.24.0470	LmjF.24.0470:mRNA	L. major strain Friedlin	LmjF.24: 162,207 - 163,469 (+)	hypothetical protein, conserved	
LmjF.24.0480	LmjF.24.0480:mRNA	L. major strain Friedlin	LmjF.24: 167,292 - 170,954 (+)	Kelch motif/Galactose oxidase, central domain containing protein, putative	
LmjF.24.0490	LmjF.24.0490:mRNA	L. major strain Friedlin	LmjF.24: 172,578 - 177,944 (+)	Leucine Rich repeats (2 copies)/Leucine rich repeat, putative	
LmjF.24.0500	LmjF.24.0500:mRNA	L. major strain Friedlin	LmjF.24: 178,940 - 179,644 (+)	hypothetical protein, conserved	
LmjF.24.0510	LmjF.24.0510:mRNA	L. major strain Friedlin	LmjF.24: 180,372 - 182,705 (+)	hypothetical protein, conserved	
LmjF.24.0520	LmjF.24.0520:mRNA	L. major strain Friedlin	LmjF.24: 183,896 - 186,283 (+)	DNAJ domain protein, putative	
LmjF.24.0530	LmjF.24.0530:mRNA	L. major strain Friedlin	LmjF.24: 188,257 - 188,940 (+)	hypothetical protein, conserved	
LmjF.24.0540	LmjF.24.0540:mRNA	L. major strain Friedlin	LmjF.24: 190,011 - 191,699 (+)	methyltransferase domain containing protein, putative	
LmjF.24.0550	LmjF.24.0550:mRNA	L. major strain Friedlin	LmjF.24: 192,738 - 194,279 (+)	Methyltransferase TRM13, putative	
LmjF.24.0552	LmjF.24.0552:mRNA	L. major strain Friedlin	LmjF.24: 195,188 - 195,580 (+)	hypothetical protein, conserved	
LmjF.24.0555	LmjF.24.0555:mRNA	L. major strain Friedlin	LmjF.24: 196,434 - 196,712 (+)	hypothetical protein, conserved	
LmjF.24.0580	LmjF.24.0580:mRNA	L. major strain Friedlin	LmjF.24: 198,017 - 199,105 (+)	hypothetical predicted transmembrane protein	
LmjF.24.0590	LmjF.24.0590:mRNA	L. major strain Friedlin	LmjF.24: 200,037 - 202,103 (+)	hypothetical protein, unknown function	
LmjF.24.0600	LmjF.24.0600:mRNA	L. major strain Friedlin	LmjF.24: 206,042 - 211,411 (+)	Ribosome 60S biogenesis N-terminal, putative	
