[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.16.0005	LmjF.16.0005:mRNA	L. major strain Friedlin	LmjF.16: 1,696 - 2,376 (-)	anti-silencing protein a-like protein	
LmjF.16.0010	LmjF.16.0010:mRNA	L. major strain Friedlin	LmjF.16: 2,714 - 3,838 (-)	hypothetical protein, conserved	
LmjF.16.0020	LmjF.16.0020:mRNA	L. major strain Friedlin	LmjF.16: 4,388 - 5,032 (-)	AAA domain containing protein, putative	
LmjF.16.0030	LmjF.16.0030:mRNA	L. major strain Friedlin	LmjF.16: 5,529 - 6,626 (-)	arginine N-methyltransferase, type I	
LmjF.16.0040	LmjF.16.0040:mRNA	L. major strain Friedlin	LmjF.16: 7,324 - 8,277 (-)	2OG-Fe(II) oxygenase superfamily, putative	
LmjF.16.0050	LmjF.16.0050:mRNA	L. major strain Friedlin	LmjF.16: 8,836 - 10,809 (-)	DEAD/DEAH box helicase/Helicase conserved C-terminal domain containing protein, putative	
LmjF.16.0060	LmjF.16.0060:mRNA	L. major strain Friedlin	LmjF.16: 11,782 - 14,661 (-)	peroxisome assembly protein, putative	
LmjF.16.0070	LmjF.16.0070:mRNA	L. major strain Friedlin	LmjF.16: 15,211 - 16,410 (-)	hypothetical protein, conserved	
LmjF.16.0080	LmjF.16.0080:mRNA	L. major strain Friedlin	LmjF.16: 17,818 - 20,028 (-)	Galactose oxidase, central domain/Domain of unknown function (DUF4110), putative	
LmjF.16.0090	LmjF.16.0090:mRNA	L. major strain Friedlin	LmjF.16: 23,116 - 24,099 (-)	hypothetical protein, conserved	
LmjF.16.0100	LmjF.16.0100:mRNA	L. major strain Friedlin	LmjF.16: 25,119 - 27,215 (-)	MORN repeat, putative	
LmjF.16.0110	LmjF.16.0110:mRNA	L. major strain Friedlin	LmjF.16: 29,371 - 31,851 (-)	Phosphotransferase enzyme family, putative	
LmjF.16.0120	LmjF.16.0120:mRNA	L. major strain Friedlin	LmjF.16: 32,655 - 35,015 (-)	hypothetical protein, conserved	
LmjF.16.0130	LmjF.16.0130:mRNA	L. major strain Friedlin	LmjF.16: 35,840 - 36,466 (-)	hypothetical protein, unknown function	
LmjF.16.0140	LmjF.16.0140:mRNA	L. major strain Friedlin	LmjF.16: 39,616 - 40,122 (-)	eukaryotic translation initiation factor 1A, putative	
LmjF.16.0150	LmjF.16.0150:mRNA	L. major strain Friedlin	LmjF.16: 41,561 - 42,265 (-)	hypothetical protein, conserved	
LmjF.16.0160	LmjF.16.0160:mRNA	L. major strain Friedlin	LmjF.16: 43,180 - 44,097 (-)	50S ribosomal protein L17, putative	
LmjF.16.0170	LmjF.16.0170:mRNA	L. major strain Friedlin	LmjF.16: 44,602 - 57,909 (-)	hypothetical protein, conserved	
LmjF.16.0180	LmjF.16.0180:mRNA	L. major strain Friedlin	LmjF.16: 60,412 - 61,200 (-)	hypothetical protein, conserved	
LmjF.16.0190	LmjF.16.0190:mRNA	L. major strain Friedlin	LmjF.16: 62,847 - 63,944 (-)	Las1-like, putative	
LmjF.16.0200	LmjF.16.0200:mRNA	L. major strain Friedlin	LmjF.16: 65,892 - 66,794 (-)	mitochondrial ornithine carrier protein-like protein	
LmjF.16.0210	LmjF.16.0210:mRNA	L. major strain Friedlin	LmjF.16: 70,710 - 71,861 (-)	mitochondrial ornithine transporter 1-like protein	
LmjF.16.0220	LmjF.16.0220:mRNA	L. major strain Friedlin	LmjF.16: 73,026 - 73,421 (-)	hypothetical protein, unknown function	
LmjF.16.0230	LmjF.16.0230:mRNA	L. major strain Friedlin	LmjF.16: 77,948 - 78,475 (-)	protein tyrosine phosphatase-like protein	
LmjF.16.0240	LmjF.16.0240:mRNA	L. major strain Friedlin	LmjF.16: 80,980 - 83,271 (-)	Elongator-like Protein 3a, putative	
LmjF.16.0250	LmjF.16.0250:mRNA	L. major strain Friedlin	LmjF.16: 85,421 - 85,951 (-)	protein tyrosine phosphatase-likie protein	
LmjF.16.0260	LmjF.16.0260:mRNA	L. major strain Friedlin	LmjF.16: 88,106 - 89,593 (-)	Ankyrin repeats (many copies)/Alpha/beta hydrolase family, putative	
LmjF.16.0270	LmjF.16.0270:mRNA	L. major strain Friedlin	LmjF.16: 90,265 - 93,402 (-)	hypothetical protein, conserved	
LmjF.16.0280	LmjF.16.0280:mRNA	L. major strain Friedlin	LmjF.16: 94,461 - 103,085 (-)	inositol 1,4,5-trisphosphate receptor, putative	
LmjF.16.0290	LmjF.16.0290:mRNA	L. major strain Friedlin	LmjF.16: 104,548 - 105,309 (-)	proteasome 26S non-ATPase subunit 9, putative	
LmjF.16.0300	LmjF.16.0300:mRNA	L. major strain Friedlin	LmjF.16: 105,845 - 107,740 (-)	protein kinase, putative	
LmjF.16.0310	LmjF.16.0310:mRNA	L. major strain Friedlin	LmjF.16: 110,098 - 112,158 (-)	Met-10+ like-protein, putative	
LmjF.16.0320	LmjF.16.0320:mRNA	L. major strain Friedlin	LmjF.16: 114,041 - 117,853 (-)	FHA domain containing protein, putative	
LmjF.16.0330	LmjF.16.0330:mRNA	L. major strain Friedlin	LmjF.16: 119,179 - 120,342 (-)	hypothetical protein, conserved	
LmjF.16.0340	LmjF.16.0340:mRNA	L. major strain Friedlin	LmjF.16: 121,066 - 121,575 (-)	3-Beta-hydroxysteroid-delta(8), delta(7)-isomerase, putative	
LmjF.16.0350	LmjF.16.0350:mRNA	L. major strain Friedlin	LmjF.16: 122,858 - 124,180 (-)	2OG-Fe(II) oxygenase superfamily, putative	
LmjF.16.0360	LmjF.16.0360:mRNA	L. major strain Friedlin	LmjF.16: 126,219 - 128,285 (-)	hypothetical protein, conserved	
LmjF.16.0370	LmjF.16.0370:mRNA	L. major strain Friedlin	LmjF.16: 129,105 - 130,571 (-)	hypothetical protein, conserved	
LmjF.16.0380	LmjF.16.0380:mRNA	L. major strain Friedlin	LmjF.16: 132,901 - 135,333 (-)	tubulin tyrosine ligase, putative	
LmjF.16.0390	LmjF.16.0390:mRNA	L. major strain Friedlin	LmjF.16: 137,190 - 140,147 (-)	XRN 5'-3' exonuclease N-terminus, putative	
LmjF.16.0400	LmjF.16.0400:mRNA	L. major strain Friedlin	LmjF.16: 141,075 - 142,145 (-)	hypothetical protein, conserved	
LmjF.16.0410	LmjF.16.0410:mRNA	L. major strain Friedlin	LmjF.16: 143,435 - 145,393 (-)	hypothetical protein, conserved	
LmjF.16.0420	LmjF.16.0420:mRNA	L. major strain Friedlin	LmjF.16: 146,669 - 148,384 (-)	Pyridoxal-dependent decarboxylase conserved domain containing protein, putative	
LmjF.16.0430	LmjF.16.0430:mRNA	L. major strain Friedlin	LmjF.16: 150,525 - 151,088 (-)	hypothetical protein, conserved	
LmjF.16.0440	LmjF.16.0440:mRNA	L. major strain Friedlin	LmjF.16: 152,866 - 156,429 (-)	fucose kinase, putative	
LmjF.16.0450	LmjF.16.0450:mRNA	L. major strain Friedlin	LmjF.16: 159,601 - 160,362 (-)	hypothetical protein, conserved	
LmjF.16.0460	LmjF.16.0460:mRNA	L. major strain Friedlin	LmjF.16: 161,487 - 161,966 (-)	60S ribosomal protein L21, putative	
