[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.19.0010	LmxM.19.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 1,886 - 2,854 (-)	hypothetical protein, conserved	
LmxM.19.0020	LmxM.19.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 4,034 - 5,158 (-)	hypothetical protein, conserved	
LmxM.19.0030	LmxM.19.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 5,894 - 6,217 (-)	histone H2B	
LmxM.19.0050	LmxM.19.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 6,747 - 7,070 (-)	histone H2B	
LmxM.19.0060	LmxM.19.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 7,652 - 8,560 (-)	40S ribosomal protein S2	
LmxM.19.0070	LmxM.19.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 10,149 - 11,432 (-)	hypothetical protein, conserved	
LmxM.19.0080	LmxM.19.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 12,436 - 13,734 (-)	hypothetical protein, conserved	
LmxM.19.0090	LmxM.19.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 14,573 - 15,784 (-)	hypothetical protein, conserved	
LmxM.19.0100	LmxM.19.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 17,601 - 18,503 (-)	fibrillarin, putative	
LmxM.19.0110	LmxM.19.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 19,875 - 20,312 (-)	hypothetical protein, conserved	
LmxM.19.0120	LmxM.19.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 21,768 - 22,454 (-)	hypothetical protein, conserved	
LmxM.19.0130	LmxM.19.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 23,453 - 24,214 (-)	hypothetical protein, conserved	
LmxM.19.0140	LmxM.19.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 25,353 - 27,233 (-)	Associated kinase of Tb14-3-3, putative	
LmxM.19.0150	LmxM.19.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 29,542 - 30,384 (-)	mitogen-activated protein kinase kinase kinase, putative	
LmxM.19.0160	LmxM.19.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 32,659 - 33,801 (-)	metallo-peptidase, Clan MG, Family M24	
LmxM.19.0170	LmxM.19.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 35,348 - 39,820 (-)	hypothetical protein, conserved	
LmxM.19.0180	LmxM.19.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 44,525 - 45,748 (-)	mitogen-activated protein kinase 9, putative	
LmxM.19.0190	LmxM.19.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 47,332 - 47,823 (-)	multiprotein-bridging factor 1, putative	
LmxM.19.0200	LmxM.19.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 50,719 - 51,672 (-)	ADP,ATP carrier protein 1, mitochondrial precursor, putative	
LmxM.19.0210	LmxM.19.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 56,248 - 57,201 (-)	ADP,ATP carrier protein 1, mitochondrial precursor, putative	
LmxM.19.0220	LmxM.19.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 58,588 - 60,816 (-)	polyprenyl synthase, putative	
LmxM.19.0230	LmxM.19.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 68,158 - 70,233 (+)	hypothetical protein, conserved	
LmxM.19.0240	LmxM.19.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 71,915 - 73,930 (+)	hypothetical protein, conserved	
LmxM.19.0250	LmxM.19.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 75,654 - 78,281 (+)	centrosomal protein of 104 kDa	
LmxM.19.0260	LmxM.19.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 80,734 - 83,259 (+)	C-terminal motor kinesin, putative	
LmxM.19.0270	LmxM.19.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 90,930 - 93,809 (+)	hypothetical protein, conserved	
LmxM.19.0280	LmxM.19.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 97,211 - 99,097 (+)	Sarcalumenin, putative	
LmxM.19.0290	LmxM.19.0290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 100,949 - 105,002 (+)	hypothetical protein, conserved	
LmxM.19.0295	LmxM.19.0295.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 111,954 - 113,135 (+)	RNA binding protein	
LmxM.19.0300	LmxM.19.0300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 106,495 - 107,439 (+)	RNA binding protein, putative	
LmxM.19.0310	LmxM.19.0310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 116,098 - 116,856 (+)	membrane protein, putative	
LmxM.19.0320	LmxM.19.0320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 120,101 - 122,119 (+)	intraflagellar transport protein 52	
LmxM.19.0330	LmxM.19.0330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 123,601 - 125,955 (+)	intraflagellar transport protein 80, putative	
LmxM.19.0340	LmxM.19.0340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 127,151 - 128,527 (+)	hypothetical protein, conserved	
LmxM.19.0350	LmxM.19.0350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 130,724 - 131,980 (+)	lipoic acid synthetase, mitochondrial precursor, putative	
LmxM.19.0360	LmxM.19.0360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 134,861 - 140,443 (+)	protein kinase, putative	
LmxM.19.0370	LmxM.19.0370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 146,618 - 150,049 (+)	hypothetical protein, conserved	
LmxM.19.0380	LmxM.19.0380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 153,596 - 159,793 (+)	hypothetical protein, conserved	
LmxM.19.0390	LmxM.19.0390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 160,420 - 160,875 (+)	40S ribosomal protein S13, putative	
LmxM.19.0400	LmxM.19.0400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 162,548 - 163,390 (+)	Vesicle-trafficking protein SEC22, putative	
LmxM.19.0410	LmxM.19.0410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 164,676 - 165,050 (+)	hypothetical protein, conserved	
LmxM.19.0420	LmxM.19.0420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 166,457 - 166,912 (+)	DNA-directed RNA polymerase III subunit C11, putative	
LmxM.19.0430	LmxM.19.0430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 167,609 - 171,421 (+)	hypothetical protein, conserved	
LmxM.19.0440	LmxM.19.0440.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 172,178 - 173,236 (+)	nucleosome assembly protein, putative	
LmxM.19.0450	LmxM.19.0450.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 174,560 - 177,409 (+)	hypothetical protein, conserved	
LmxM.19.0460	LmxM.19.0460.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 179,079 - 179,966 (+)	hypothetical protein, conserved	
LmxM.19.0470	LmxM.19.0470.1	L. mexicana MHOM/GT/2001/U1103	LmxM.19: 180,668 - 181,753 (+)	hypothetical protein, conserved	
