[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.13.0010	LmxM.13.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 2,472 - 4,424 (-)	hypothetical protein, conserved	
LmxM.13.0020	LmxM.13.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 6,022 - 7,191 (-)	cis-prenyltransferase-like protein	
LmxM.13.0030	LmxM.13.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 7,805 - 8,410 (-)	hypothetical protein, conserved	
LmxM.13.0040	LmxM.13.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 9,231 - 10,115 (-)	hypothetical protein, conserved	
LmxM.13.0050	LmxM.13.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 10,823 - 11,629 (-)	ribonuclease HII, putative	
LmxM.13.0060	LmxM.13.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 12,452 - 13,633 (-)	hypothetical protein, conserved	
LmxM.13.0070	LmxM.13.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 14,708 - 15,298 (-)	hypothetical protein, unknown function	
LmxM.13.0080	LmxM.13.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 16,066 - 20,355 (-)	mitochondrial DNA polymerase I protein B, putative	
LmxM.13.0090	LmxM.13.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 23,895 - 25,406 (-)	metallo-peptidase, Clan MA(E) Family M32	
LmxM.13.0100	LmxM.13.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 29,246 - 31,108 (-)	hypothetical protein, unknown function	
LmxM.13.0110	LmxM.13.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 31,606 - 32,664 (-)	hypothetical protein, conserved	
LmxM.13.0120	LmxM.13.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 33,874 - 34,233 (-)	hypothetical protein, conserved	
LmxM.13.0130	LmxM.13.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 38,756 - 40,936 (-)	Kinesin-13 2	
LmxM.13.0140	LmxM.13.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 42,045 - 42,605 (-)	hypothetical protein, conserved	
LmxM.13.0150	LmxM.13.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 43,454 - 44,875 (-)	hypothetical protein, conserved	
LmxM.13.0160	LmxM.13.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 46,959 - 48,470 (-)	protein kinase A regulatory subunit	
LmxM.13.0170	LmxM.13.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 49,386 - 51,257 (-)	MOZ/SAS family acetyltransferase, putative	
LmxM.13.0180	LmxM.13.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 51,726 - 53,117 (-)	hypothetical protein, conserved	
LmxM.13.0190	LmxM.13.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 57,695 - 58,441 (-)	hypothetical protein, unknown function	
LmxM.13.0200	LmxM.13.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 61,731 - 64,016 (-)	hypothetical protein, unknown function	
LmxM.13.0210	LmxM.13.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 66,743 - 68,746 (-)	Triglyceride lipase, putative	
LmxM.13.0220	LmxM.13.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 70,330 - 70,965 (-)	ras-related protein RAB5B, putative	
LmxM.13.0230	LmxM.13.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 72,584 - 73,849 (-)	hypothetical protein, conserved	
LmxM.13.0240	LmxM.13.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 75,428 - 76,351 (-)	hypothetical protein, conserved	
LmxM.13.0250	LmxM.13.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 78,695 - 80,296 (-)	hypothetical protein, conserved	
LmxM.13.0260	LmxM.13.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 80,807 - 81,589 (-)	N-acetyltransferase subunit ARD1, putative	
LmxM.13.0270	LmxM.13.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 83,843 - 89,083 (-)	hypothetical protein, conserved	
LmxM.13.0280	LmxM.13.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 90,325 - 91,971 (-)	alpha tubulin	
LmxM.13.0390	LmxM.13.0390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 93,414 - 95,060 (-)	alpha tubulin	
LmxM.13.0400	LmxM.13.0400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 95,447 - 101,521 (-)	hypothetical protein, conserved	
LmxM.13.0410	LmxM.13.0410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 102,733 - 106,029 (-)	hypothetical protein, conserved	
LmxM.13.0420	LmxM.13.0420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 106,561 - 108,570 (-)	long-chain-fatty-acid-CoA ligase, putative	
LmxM.13.0430	LmxM.13.0430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 109,559 - 111,349 (-)	Flagellar radial spoke protein 4/6	
LmxM.13.0440	LmxM.13.0440.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 113,427 - 116,699 (-)	mitogen-activated protein kinase kinase 2	
LmxM.13.0450	LmxM.13.0450.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 118,576 - 118,941 (-)	ALBA-domain protein 1	
LmxM.13.0460	LmxM.13.0460.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 124,013 - 125,506 (+)	hypothetical protein, conserved	
LmxM.13.0470	LmxM.13.0470.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 127,100 - 128,578 (+)	hypothetical protein, conserved	
LmxM.13.0480	LmxM.13.0480.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 129,460 - 131,574 (+)	hypothetical protein, conserved	
LmxM.13.0490	LmxM.13.0490.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 133,284 - 134,507 (+)	hypothetical protein, conserved	
LmxM.13.0500	LmxM.13.0500.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 137,002 - 142,959 (+)	ATP-dependent RNA helicase, putative	
LmxM.13.0510	LmxM.13.0510.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 143,789 - 144,538 (+)	hypothetical protein, conserved	
LmxM.13.0520	LmxM.13.0520.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 145,172 - 146,008 (+)	hypothetical protein, conserved	
LmxM.13.0530	LmxM.13.0530.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 146,707 - 150,414 (+)	hypothetical protein, conserved	
LmxM.13.0540	LmxM.13.0540.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 151,215 - 151,811 (+)	hypothetical protein, conserved	
LmxM.13.0550	LmxM.13.0550.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 152,720 - 154,720 (+)	hypothetical protein, conserved	
LmxM.13.0560	LmxM.13.0560.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 155,860 - 156,456 (+)	60S ribosomal protein L18, putative	
LmxM.13.0570	LmxM.13.0570.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 157,680 - 158,105 (+)	40S ribosomal protein S12, putative	
LmxM.13.0580	LmxM.13.0580.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 161,774 - 166,435 (+)	hypothetical protein, conserved	
LmxM.13.0590	LmxM.13.0590.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 167,479 - 168,456 (+)	hypothetical protein, conserved	
LmxM.13.0600	LmxM.13.0600.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 169,282 - 170,289 (+)	hypothetical protein, conserved	
LmxM.13.0610	LmxM.13.0610.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 171,370 - 172,176 (+)	actyltransferase-like protein	
LmxM.13.0620	LmxM.13.0620.1	L. mexicana MHOM/GT/2001/U1103	LmxM.13: 174,338 - 175,609 (+)	hypothetical protein, conserved	
