[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.30.0010	LmxM.30.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 1,917 - 4,229 (-)	5-methyltetrahydropteroyltriglutamate--homocyst ei nemethyltransferase, putative	
LmxM.30.0020	LmxM.30.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 6,304 - 7,248 (-)	Aquaglyceroporin 1	
LmxM.30.0030	LmxM.30.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 8,158 - 11,325 (-)	hypothetical protein, conserved	
LmxM.30.0040	LmxM.30.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 13,256 - 14,896 (-)	hypothetical protein, unknown function	
LmxM.30.0050	LmxM.30.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 15,529 - 16,218 (-)	cyclophilin, putative	
LmxM.30.0060	LmxM.30.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 16,794 - 17,195 (-)	hypothetical protein, conserved	
LmxM.30.0070	LmxM.30.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 17,546 - 20,398 (-)	helicase-like protein	
LmxM.30.0080	LmxM.30.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 22,118 - 22,840 (-)	hypothetical protein, conserved	
LmxM.30.0090	LmxM.30.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 23,544 - 25,022 (-)	hypothetical protein, conserved	
LmxM.30.0100	LmxM.30.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 25,558 - 26,652 (-)	O-sialoglycoprotein endopeptidase, putative	
LmxM.30.0110	LmxM.30.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 27,796 - 30,177 (-)	FG-GAP repeat protein, putative	
LmxM.30.0120	LmxM.30.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 30,605 - 30,988 (-)	hypothetical protein, conserved	
LmxM.30.0130	LmxM.30.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 31,485 - 33,956 (-)	hypothetical protein, unknown function	
LmxM.30.0140	LmxM.30.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 34,642 - 36,012 (-)	ubiquitin carboxyl-terminal hydrolase, putative	
LmxM.30.0150	LmxM.30.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 36,681 - 37,646 (-)	hypothetical protein, conserved	
LmxM.30.0160	LmxM.30.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 38,564 - 42,121 (-)	DNA-directed RNA polymerase II subunit 2, putative	
LmxM.30.0170	LmxM.30.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 43,893 - 45,419 (-)	hypothetical protein, conserved	
LmxM.30.0180	LmxM.30.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 46,088 - 46,561 (-)	hypothetical protein, conserved	
LmxM.30.0190	LmxM.30.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 47,164 - 49,041 (-)	nucleolar protein, putative	
LmxM.30.0200	LmxM.30.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 49,820 - 51,454 (-)	hypothetical protein, conserved	
LmxM.30.0210	LmxM.30.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 53,531 - 55,099 (-)	hypothetical protein, conserved	
LmxM.30.0211	LmxM.30.0211.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 57,606 - 59,174 (-)	hypothetical protein, conserved	
LmxM.30.0220	LmxM.30.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.30: 55,568 - 56,191 (-)	hypothetical protein, conserved	
