[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.11.0010	LmxM.11.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 3,075 - 3,584 (+)	hypothetical protein, conserved	
LmxM.11.0020	LmxM.11.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 4,022 - 5,128 (+)	hypothetical protein, conserved	
LmxM.11.0030	LmxM.11.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 5,650 - 6,573 (+)	hypothetical protein, conserved	
LmxM.11.0040	LmxM.11.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 7,240 - 8,145 (+)	ABC transporter, putative	
LmxM.11.0050	LmxM.11.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 8,743 - 11,619 (+)	SNF2/RAD54 related DNA helicase, putative	
LmxM.11.0060	LmxM.11.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 12,567 - 15,998 (+)	protein kinase, putative	
LmxM.11.0070	LmxM.11.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 17,488 - 22,278 (+)	hypothetical protein, conserved	
LmxM.11.0080	LmxM.11.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 23,403 - 24,056 (+)	hypothetical protein, conserved	
LmxM.11.0090	LmxM.11.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 25,197 - 26,777 (+)	hypothetical protein, conserved	
LmxM.11.0100	LmxM.11.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 27,613 - 29,037 (+)	seryl-tRNA synthetase	
LmxM.11.0110	LmxM.11.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 30,599 - 31,792 (+)	cdc2-related kinase 8, putative	
LmxM.11.0120	LmxM.11.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 32,733 - 33,302 (+)	hypothetical protein, conserved	
LmxM.11.0130	LmxM.11.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 35,228 - 36,067 (+)	NGG1 interacting factor 3-like protein	
LmxM.11.0140	LmxM.11.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 36,938 - 37,816 (+)	hypothetical protein, conserved	
LmxM.11.0150	LmxM.11.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 38,645 - 41,248 (+)	hypothetical protein, conserved	
LmxM.11.0160	LmxM.11.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 43,811 - 46,897 (+)	hypothetical protein, conserved	
LmxM.11.0170	LmxM.11.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 47,549 - 49,702 (+)	hypothetical protein, conserved	
LmxM.11.0180	LmxM.11.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 50,315 - 50,902 (+)	hypothetical protein, conserved	
LmxM.11.0190	LmxM.11.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 51,713 - 53,542 (+)	DEAD-boc ATP-dependent (RNA) helicase, putative	
LmxM.11.0200	LmxM.11.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 54,310 - 54,864 (+)	hypothetical protein, conserved	
LmxM.11.0210	LmxM.11.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 55,805 - 57,136 (+)	acidocalcisomal pyrophosphatase	
LmxM.11.0220	LmxM.11.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 60,938 - 61,273 (+)	pterin-4-alpha-carbinolamine dehydratase, putative	
LmxM.11.0230	LmxM.11.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 61,886 - 63,448 (+)	hypothetical protein, conserved	
LmxM.11.0240	LmxM.11.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 64,342 - 65,085 (+)	proteasome alpha 7 subunit, putative	
LmxM.11.0250	LmxM.11.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 66,377 - 69,346 (+)	serine/threonine protein kinase, putative	
LmxM.11.0260	LmxM.11.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 71,345 - 73,129 (+)	hypothetical protein, conserved	
LmxM.11.0270	LmxM.11.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 74,068 - 75,105 (+)	NADH-cytochrome b5 reductase-like protein	
LmxM.11.0280	LmxM.11.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 77,174 - 80,104 (+)	hypothetical protein, unknown function	
LmxM.11.0290	LmxM.11.0290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 81,056 - 82,492 (+)	hypothetical protein, unknown function	
LmxM.11.0300	LmxM.11.0300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 83,149 - 83,973 (+)	hypothetical protein, conserved	
LmxM.11.0310	LmxM.11.0310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 85,120 - 90,525 (+)	hypothetical protein, conserved	
LmxM.11.0320	LmxM.11.0320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 95,426 - 99,097 (+)	PIF1 helicase-like protein, putative	
LmxM.11.0330	LmxM.11.0330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 101,941 - 104,910 (+)	PIF1 helicase-like protein, putative	
LmxM.11.0340	LmxM.11.0340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 106,964 - 108,475 (+)	hypothetical protein, unknown function	
LmxM.11.0350	LmxM.11.0350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 109,402 - 110,163 (+)	14-3-3 protein 2, putative	
LmxM.11.0360	LmxM.11.0360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 112,111 - 113,316 (+)	hypothetical protein, conserved	
LmxM.11.0370	LmxM.11.0370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 114,697 - 116,544 (+)	hypothetical protein, conserved	
LmxM.11.0380	LmxM.11.0380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 118,508 - 121,921 (+)	hypothetical protein, conserved	
LmxM.11.0390	LmxM.11.0390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 123,466 - 124,962 (+)	hypothetical protein, conserved	
LmxM.11.0400	LmxM.11.0400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 129,157 - 132,495 (+)	tubulin-tyrsoine ligase-like protein	
LmxM.11.0410	LmxM.11.0410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 134,305 - 136,845 (+)	hypothetical protein, conserved	
LmxM.11.0420	LmxM.11.0420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 137,781 - 140,105 (+)	regulator of chromatin condensation, putative	
LmxM.11.0430	LmxM.11.0430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 141,626 - 143,560 (+)	hypothetical protein, conserved	
LmxM.11.0440	LmxM.11.0440.1	L. mexicana MHOM/GT/2001/U1103	LmxM.11: 144,753 - 146,516 (+)	hypothetical protein, conserved	
