[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.20.0010	LmxM.20.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,637,516 - 2,640,914 (-)	DNA-directed RNA polymerase III, putative	
LmxM.20.0020	LmxM.20.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,641,466 - 2,642,725 (-)	hypothetical protein, conserved	
LmxM.20.0030	LmxM.20.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,643,748 - 2,644,587 (-)	Histone-lysine N-methyltransferase, H3 lysine-76 specific	
LmxM.20.0031	LmxM.20.0031.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,646,446 - 2,648,164 (-)	phosphate-repressible phosphate permease	
LmxM.20.0040	LmxM.20.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,649,085 - 2,650,074 (-)	hypothetical protein, conserved	
LmxM.20.0050	LmxM.20.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,651,566 - 2,652,042 (-)	histone chaperone ASF1A	
LmxM.20.0060	LmxM.20.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,653,022 - 2,656,519 (-)	hypothetical protein, conserved	
LmxM.20.0070	LmxM.20.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,657,567 - 2,658,178 (-)	hypothetical protein, conserved	
LmxM.20.0080	LmxM.20.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,659,852 - 2,661,579 (-)	hypothetical protein, conserved	
LmxM.20.0090	LmxM.20.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,663,949 - 2,667,278 (-)	hypothetical protein, conserved	
LmxM.20.0100	LmxM.20.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,669,990 - 2,671,429 (-)	phosphoglycerate kinase C, glycosomal	
LmxM.20.0110	LmxM.20.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,672,836 - 2,674,089 (-)	phosphoglycerate kinase B, cytosolic	
LmxM.20.0120	LmxM.20.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,676,777 - 2,678,447 (-)	NADH-ubiquinone oxidoreductase complex I subunit, putative	
LmxM.20.0130	LmxM.20.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.20: 2,679,421 - 2,680,755 (-)	phosphatidylinositol-4-phosphate 5-kinase related	
