[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.08.0010	LmxM.08.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,160,058 - 1,163,654 (+)	adaptor complex protein (AP) 3 delta subunit 1, putative	
LmxM.08.0020	LmxM.08.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,164,673 - 1,165,494 (+)	hypothetical protein, conserved	
LmxM.08.0030	LmxM.08.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,166,615 - 1,167,262 (+)	Qc-SNARE protein, putative	
LmxM.08.0040	LmxM.08.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,169,138 - 1,169,827 (+)	hypothetical protein, conserved	
LmxM.08.0050	LmxM.08.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,170,952 - 1,171,179 (+)	hypothetical protein	
LmxM.08.0060	LmxM.08.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,172,788 - 1,173,345 (+)	phosphoglycerate mutase protein, putative	
LmxM.08.0070	LmxM.08.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,173,960 - 1,175,849 (+)	hypothetical protein	
LmxM.08.0080	LmxM.08.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,177,310 - 1,179,367 (+)	ATP-dependent DEAD/H RNA helicase, putative	
LmxM.08.0090	LmxM.08.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,180,739 - 1,184,140 (+)	adaptor complex protein (AP) 3 delta subunit 1, putative	
LmxM.08.0100	LmxM.08.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,186,116 - 1,187,471 (+)	dual-specificity protein phosphatase, putative	
LmxM.08.0110	LmxM.08.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,188,872 - 1,190,803 (+)	hypothetical protein, unknown function	
LmxM.08.0120	LmxM.08.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,192,678 - 1,193,490 (+)	hypothetical protein, conserved	
LmxM.08.0130	LmxM.08.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,194,934 - 1,198,392 (+)	hypothetical protein, conserved	
LmxM.08.0135	LmxM.08.0135.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,200,824 - 1,202,581 (+)	hypothetical protein, conserved (pseudogene)	
LmxM.08.0140	LmxM.08.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,203,525 - 1,207,307 (+)	DNA repair protein, putative	
LmxM.08.0150	LmxM.08.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,208,745 - 1,210,055 (+)	hypothetical protein, conserved	
LmxM.08.0160	LmxM.08.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,211,311 - 1,212,009 (+)	hypothetical protein, conserved	
LmxM.08.0170	LmxM.08.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,218,134 - 1,220,017 (+)	hypothetical protein, unknown function	
LmxM.08.0180	LmxM.08.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,226,149 - 1,227,033 (+)	hypothetical protein, conserved	
LmxM.08.0190	LmxM.08.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,228,121 - 1,231,000 (+)	hypothetical protein, unknown function	
LmxM.08.0200	LmxM.08.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,232,526 - 1,234,463 (+)	Inositol phosphosphingolipids phospholipase C	
LmxM.08.0210	LmxM.08.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,236,238 - 1,237,791 (+)	hypothetical protein, unknown function	
LmxM.08.0220	LmxM.08.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,238,386 - 1,241,547 (+)	ubiquitin-activating enzyme-like protein	
LmxM.08.0230	LmxM.08.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,243,094 - 1,244,662 (+)	hypothetical protein, conserved	
LmxM.08.0240	LmxM.08.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,245,683 - 1,246,471 (+)	hypothetical protein, conserved	
LmxM.08.0250	LmxM.08.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,247,434 - 1,247,775 (+)	hypothetical protein, conserved	
LmxM.08.0260	LmxM.08.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,249,421 - 1,250,737 (+)	hypothetical protein, conserved	
LmxM.08.0270	LmxM.08.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,252,145 - 1,254,646 (+)	hypothetical protein	
LmxM.08.0280	LmxM.08.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,257,363 - 1,258,505 (+)	ribosomal protein L2, putative	
LmxM.08.0290	LmxM.08.0290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,259,257 - 1,259,949 (+)	iron superoxide dismutase A, mitochondrial	
LmxM.08.0300	LmxM.08.0300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,261,790 - 1,262,548 (+)	hypothetical protein, conserved	
LmxM.08.0310	LmxM.08.0310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,263,600 - 1,264,427 (+)	hypothetical protein, unknown function	
LmxM.08.0320	LmxM.08.0320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,265,285 - 1,265,953 (+)	mitochondrial associated ribonuclease, putative	
LmxM.08.0330	LmxM.08.0330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,267,090 - 1,267,377 (+)	hypothetical protein, conserved	
LmxM.08.0340	LmxM.08.0340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,268,703 - 1,283,033 (+)	hypothetical protein, conserved	
LmxM.08.0350	LmxM.08.0350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,284,174 - 1,285,994 (+)	hypothetical protein	
LmxM.08.0360	LmxM.08.0360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,288,852 - 1,290,972 (+)	hypothetical protein, conserved	
LmxM.08.0370	LmxM.08.0370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,292,406 - 1,293,065 (+)	hypothetical protein, conserved	
LmxM.08.0380	LmxM.08.0380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,294,145 - 1,299,871 (+)	hypothetical protein, conserved	
LmxM.08.0390	LmxM.08.0390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,301,644 - 1,306,992 (+)	hypothetical protein, conserved	
LmxM.08.0400	LmxM.08.0400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,307,933 - 1,311,547 (+)	hypothetical protein, conserved	
LmxM.08.0410	LmxM.08.0410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,312,212 - 1,316,417 (+)	hypothetical protein, conserved	
LmxM.08.0420	LmxM.08.0420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,318,941 - 1,324,823 (+)	hypothetical protein,conserved	
LmxM.08.0430	LmxM.08.0430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,326,182 - 1,328,926 (+)	hypothetical protein, conserved	
LmxM.08.0440	LmxM.08.0440.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,330,201 - 1,337,427 (+)	hypothetical protein, conserved	
LmxM.08.0450	LmxM.08.0450.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,338,321 - 1,338,863 (+)	signal peptidase type I, putative	
LmxM.08.0460	LmxM.08.0460.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,339,869 - 1,340,762 (+)	hypothetical protein, unknown function	
LmxM.08.0470	LmxM.08.0470.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,343,682 - 1,344,035 (+)	small ubiquitin protein, putative	
LmxM.08.0480	LmxM.08.0480.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,346,638 - 1,347,468 (+)	hypothetical protein, conserved	
LmxM.08.0490	LmxM.08.0490.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,348,687 - 1,349,883 (+)	hypothetical protein, conserved	
LmxM.08.0500	LmxM.08.0500.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,350,706 - 1,351,692 (+)	hypothetical protein, unknown function	
LmxM.08.0510	LmxM.08.0510.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,352,401 - 1,354,917 (+)	ribose-phosphate pyrophosphokinase, putative	
LmxM.08.0520	LmxM.08.0520.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,357,125 - 1,364,048 (+)	hypothetical protein, conserved	
LmxM.08.0530	LmxM.08.0530.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,365,610 - 1,370,409 (+)	protein kinase , putative	
LmxM.08.0540	LmxM.08.0540.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,371,036 - 1,372,094 (+)	hypothetical protein, conserved	
LmxM.08.0545	LmxM.08.0545.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,373,866 - 1,375,332 (+)	cyclopropane-fatty-acyl-phospholipid synthase	
LmxM.08.0550	LmxM.08.0550.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,377,212 - 1,378,246 (+)	translation initiation factor-like protein	
LmxM.08.0560	LmxM.08.0560.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,380,147 - 1,380,860 (+)	hypothetical protein, conserved	
LmxM.08.0570	LmxM.08.0570.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,382,061 - 1,382,600 (+)	hypothetical protein, conserved	
LmxM.08.0580	LmxM.08.0580.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,385,380 - 1,385,877 (+)	hypothetical protein, unknown function	
LmxM.08.0590	LmxM.08.0590.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,388,072 - 1,388,842 (+)	hypothetical protein, unknown function	
LmxM.08.0600	LmxM.08.0600.1	L. mexicana MHOM/GT/2001/U1103	LmxM.08: 1,394,643 - 1,395,074 (+)	hypothetical protein, unknown function	
