[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.10.0030	LmxM.10.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 3 - 1,399 (-)	phosphate-Repressible Phosphate Permease-like protein	
LmxM.10.0040	LmxM.10.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 9,678 - 12,506 (+)	hypothetical protein, conserved	
LmxM.10.0050	LmxM.10.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 13,343 - 16,105 (+)	hypothetical protein, conserved	
LmxM.10.0060	LmxM.10.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 16,942 - 18,030 (+)	thymidylate kinase-like protein	
LmxM.10.0070	LmxM.10.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 19,735 - 20,169 (+)	ribosomal protein l35a, putative	
LmxM.10.0080	LmxM.10.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 20,762 - 21,793 (+)	hypothetical protein, unknown function	
LmxM.10.0090	LmxM.10.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 25,854 - 27,092 (+)	dehydrogenase-like protein	
LmxM.10.0100	LmxM.10.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 28,303 - 29,073 (+)	hypothetical protein, conserved	
LmxM.10.0110	LmxM.10.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 30,150 - 31,322 (+)	hypothetical protein, conserved	
LmxM.10.0120	LmxM.10.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 32,661 - 33,749 (+)	hypothetical protein, conserved	
LmxM.10.0130	LmxM.10.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 39,241 - 41,445 (+)	hypothetical protein, conserved	
LmxM.10.0140	LmxM.10.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 43,385 - 45,595 (+)	DEAD/DEAH box helicase, putative	
LmxM.10.0150	LmxM.10.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.10: 49,061 - 50,170 (+)	conserved protein, unknown function	
