[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.24.0010	LmxM.24.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 3,052 - 4,407 (+)	pyruvate dehydrogenase (lipoamide) kinase, putative	
LmxM.24.0020	LmxM.24.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 5,085 - 6,536 (+)	clathrin coat assembly protein, putative	
LmxM.24.0030	LmxM.24.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 7,002 - 7,502 (+)	hypothetical protein, conserved	
LmxM.24.0040	LmxM.24.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 7,920 - 8,420 (+)	60S ribosomal protein L17, putative	
LmxM.24.0050	LmxM.24.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 8,886 - 10,286 (+)	hypothetical protein, conserved	
LmxM.24.0060	LmxM.24.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 10,899 - 12,128 (+)	hypothetical protein, conserved	
LmxM.24.0070	LmxM.24.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 13,021 - 14,340 (+)	hypothetical protein, conserved	
LmxM.24.0080	LmxM.24.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 15,040 - 16,578 (+)	hypothetical protein, conserved	
LmxM.24.0090	LmxM.24.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 17,086 - 17,829 (+)	hypothetical protein, conserved	
LmxM.24.0100	LmxM.24.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 18,669 - 19,508 (+)	hypothetical protein, conserved	
LmxM.24.0110	LmxM.24.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 20,428 - 21,744 (+)	hypothetical protein, conserved	
LmxM.24.0130	LmxM.24.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 22,554 - 24,221 (+)	WD40/YVTN repeat-like-containing protein	
LmxM.24.0140	LmxM.24.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 26,174 - 27,358 (+)	ankyrin/TPR repeat protein	
LmxM.24.0150	LmxM.24.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 28,295 - 28,957 (+)	glycosomal membrane like protein	
LmxM.24.0160	LmxM.24.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 30,735 - 31,604 (+)	hypothetical protein, conserved	
LmxM.24.0170	LmxM.24.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 32,496 - 33,224 (+)	hypothetical protein, conserved	
LmxM.24.0180	LmxM.24.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 34,060 - 35,667 (+)	ATPase domain protein, putative	
LmxM.24.0190	LmxM.24.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 36,749 - 39,190 (+)	hypothetical protein, conserved	
LmxM.24.0200	LmxM.24.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 42,137 - 42,844 (+)	transcription elongation factor-like protein	
LmxM.24.0210	LmxM.24.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 43,937 - 44,950 (+)	transcription elongation factor, putative	
LmxM.24.0220	LmxM.24.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 45,894 - 46,913 (+)	hypothetical protein, unknown function	
LmxM.24.0230	LmxM.24.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 48,528 - 50,159 (+)	protein kinase, putative	
LmxM.24.0240	LmxM.24.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 51,197 - 52,597 (+)	WD repeat protein	
LmxM.24.0250	LmxM.24.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 53,636 - 55,453 (+)	ATP-dependent DEAD/H RNA helicase, putative	
LmxM.24.0260	LmxM.24.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 56,600 - 66,124 (+)	hypothetical protein, conserved	
LmxM.24.0270	LmxM.24.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 67,014 - 71,150 (+)	protein phosphotase, putative	
LmxM.24.0280	LmxM.24.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 71,979 - 74,039 (+)	Dynein intermediate chain 1, axonemal	
LmxM.24.0290	LmxM.24.0290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 78,673 - 79,389 (+)	hypothetical protein, conserved	
LmxM.24.0300	LmxM.24.0300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 81,659 - 87,022 (+)	hypothetical protein, conserved	
LmxM.24.0310	LmxM.24.0310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 88,045 - 89,004 (+)	hypothetical protein, conserved	
LmxM.24.0320	LmxM.24.0320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 90,691 - 92,340 (+)	fumarate hydratase, putative	
LmxM.24.0330	LmxM.24.0330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 94,631 - 97,753 (+)	hypothetical protein, conserved	
LmxM.24.0340	LmxM.24.0340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 98,694 - 101,621 (+)	hypothetical protein, conserved	
LmxM.24.0350	LmxM.24.0350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 103,124 - 103,894 (+)	hypothetical protein, conserved	
LmxM.24.0360	LmxM.24.0360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 106,630 - 108,042 (+)	UDP-galactose transporter	
LmxM.24.0365	LmxM.24.0365.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 113,481 - 114,836 (+)	UDP-galactose transporter	
LmxM.24.0370	LmxM.24.0370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 119,823 - 121,118 (+)	aspartate aminotransferase, putative	
LmxM.24.0380	LmxM.24.0380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 123,361 - 126,336 (+)	ppg3-related protein-like protein	
LmxM.24.0390	LmxM.24.0390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 128,494 - 130,809 (+)	hypothetical protein, conserved	
LmxM.24.0400	LmxM.24.0400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 132,142 - 134,124 (+)	hypothetical protein, conserved	
LmxM.24.0410	LmxM.24.0410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 135,489 - 137,735 (+)	hypothetical protein, conserved	
LmxM.24.0420	LmxM.24.0420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 138,776 - 139,699 (+)	ubiquitin carboxyl-terminal hydrolase, putative,cysteine peptidase, Clan CA, family C12, putative	
LmxM.24.0430	LmxM.24.0430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 140,535 - 144,596 (+)	hypothetical protein, unknown function	
LmxM.24.0440	LmxM.24.0440.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 146,929 - 151,050 (+)	hypothetical predicted transmembrane protein	
LmxM.24.0450	LmxM.24.0450.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 154,089 - 158,207 (+)	hypothetical protein	
LmxM.24.0460	LmxM.24.0460.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 161,118 - 162,017 (+)	ubiquitin-activating enzyme, putative	
LmxM.24.0470	LmxM.24.0470.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 162,685 - 163,950 (+)	hypothetical protein, conserved	
LmxM.24.0480	LmxM.24.0480.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 168,832 - 172,494 (+)	hypothetical predicted Kelch-domain protein	
LmxM.24.0490	LmxM.24.0490.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 173,896 - 179,247 (+)	hypothetical protein, conserved	
LmxM.24.0500	LmxM.24.0500.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 180,181 - 180,897 (+)	hypothetical protein, conserved	
LmxM.24.0510	LmxM.24.0510.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 181,658 - 183,988 (+)	hypothetical protein, conserved	
LmxM.24.0520	LmxM.24.0520.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 185,440 - 187,818 (+)	DNAJ domain protein, putative	
LmxM.24.0530	LmxM.24.0530.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 189,510 - 190,193 (+)	hypothetical protein, conserved	
LmxM.24.0540	LmxM.24.0540.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 191,560 - 192,948 (+)	hypothetical protein, unknown function	
LmxM.24.0550	LmxM.24.0550.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 194,002 - 195,537 (+)	hypothetical protein, conserved	
LmxM.24.0552	LmxM.24.0552.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 196,287 - 196,679 (+)	hypothetical protein, conserved	
LmxM.24.0555	LmxM.24.0555.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 197,486 - 197,752 (+)	hypothetical protein, conserved	
LmxM.24.0580	LmxM.24.0580.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 199,265 - 200,350 (+)	hypothetical predicted transmembrane protein	
LmxM.24.0590	LmxM.24.0590.1	L. mexicana MHOM/GT/2001/U1103	LmxM.24: 201,322 - 203,385 (+)	hypothetical protein, unknown function	
