[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.04.0010	LmxM.04.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 4,372 - 7,413 (+)	calcium-translocating P-type ATPase	
LmxM.04.0020	LmxM.04.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 8,555 - 10,207 (+)	pteridine transporter (truncated), putative	
LmxM.04.0030	LmxM.04.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 12,456 - 14,459 (+)	cAMP-specific phosphodiesterase, putative	
LmxM.04.0035	LmxM.04.0035.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 15,451 - 15,672 (+)	hypothetical protein	
LmxM.04.0040	LmxM.04.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 16,200 - 17,507 (+)	hypothetical protein	
LmxM.04.0045	LmxM.04.0045.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 21,486 - 21,989 (+)	hypothetical protein, conserved	
LmxM.04.0050	LmxM.04.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 23,094 - 24,668 (+)	hypothetical protein, conserved	
LmxM.04.0060	LmxM.04.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 26,736 - 27,524 (+)	DNA topoisomerase type IB small subunit, putative	
LmxM.04.0070	LmxM.04.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 28,478 - 29,212 (+)	hypothetical protein, conserved	
LmxM.04.0080	LmxM.04.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 29,926 - 30,402 (+)	hypothetical protein, conserved	
LmxM.04.0090	LmxM.04.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 31,512 - 37,049 (+)	hypothetical protein, conserved	
LmxM.04.0100	LmxM.04.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 38,373 - 40,130 (+)	hypothetical protein, conserved	
LmxM.04.0110	LmxM.04.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 41,261 - 42,304 (+)	hypothetical protein, conserved	
LmxM.04.0120	LmxM.04.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 42,960 - 43,958 (+)	exosome complex exonuclease RRP40, putative	
LmxM.04.0123	LmxM.04.0123.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 44,934 - 45,401 (+)	hypothetical protein, conserved	
LmxM.04.0127	LmxM.04.0127.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 46,491 - 47,651 (+)	hypothetical protein, conserved	
LmxM.04.0130	LmxM.04.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 47,882 - 49,723 (+)	hypothetical protein	
LmxM.04.0180	LmxM.04.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 51,998 - 53,485 (+)	surface antigen-like protein	
LmxM.04.0190	LmxM.04.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 54,369 - 56,498 (+)	surface antigen-like protein	
LmxM.04.0200	LmxM.04.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 57,557 - 58,105 (+)	surface antigen-like protein	
LmxM.04.0210	LmxM.04.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 59,501 - 60,568 (+)	surface antigen-like protein	
LmxM.04.0220	LmxM.04.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 62,893 - 63,957 (+)	hypothetical protein	
LmxM.04.0230	LmxM.04.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.04: 65,619 - 66,398 (+)	hypothetical protein, conserved	
