[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.28.0010	LmxM.28.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 3,367 - 5,019 (+)	hypothetical protein, conserved	
LmxM.28.0020	LmxM.28.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 5,632 - 6,042 (+)	Present in the outer mitochondrial membrane proteome 15	
LmxM.28.0030	LmxM.28.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 6,584 - 7,879 (+)	origin recognition complex subunit 1 (ORC1), putative	
LmxM.28.0040	LmxM.28.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 8,308 - 11,058 (+)	hypothetical protein, conserved	
LmxM.28.0050	LmxM.28.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 11,792 - 13,330 (+)	nexin-dynein regulatory complex 2	
LmxM.28.0060	LmxM.28.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 14,115 - 15,572 (+)	hypothetical protein, conserved	
LmxM.28.0070	LmxM.28.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 16,160 - 17,725 (+)	hypothetical protein, conserved	
LmxM.28.0080	LmxM.28.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 18,335 - 24,523 (+)	hypothetical protein, unknown function	
LmxM.28.0090	LmxM.28.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 27,426 - 29,459 (+)	oxygen-sensing adenylate cyclase	
LmxM.28.0100	LmxM.28.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 30,557 - 30,790 (+)	hypothetical protein, conserved	
LmxM.28.0110	LmxM.28.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 31,704 - 32,321 (+)	proteasome beta 3 subunit, putative	
LmxM.28.0120	LmxM.28.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 33,376 - 33,798 (+)	DNA-direcetd RNA polymerase II, subunit 9, putative	
LmxM.28.0130	LmxM.28.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 34,530 - 35,078 (+)	hypothetical protein, conserved	
LmxM.28.0140	LmxM.28.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 35,881 - 40,266 (+)	pantothenate kinase subunit, putative	
LmxM.28.0150	LmxM.28.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 42,267 - 43,853 (+)	hypothetical protein, conserved	
LmxM.28.0160	LmxM.28.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 45,204 - 45,794 (+)	RNA binding protein, putative	
LmxM.28.0170	LmxM.28.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.28: 47,975 - 49,246 (+)	phopshatase, putative	
