[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.22.0010	LmxM.22.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 3,158 - 5,086 (-)	hypothetical protein, conserved	
LmxM.22.0015	LmxM.22.0015.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 9,841 - 10,212 (+)	hypothetical protein (pseudogene)	
LmxM.22.0020	LmxM.22.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 10,918 - 11,352 (-)	hypothetical protein, unknown function	
LmxM.22.0030	LmxM.22.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 11,969 - 12,535 (-)	60S ribosomal protein L11 (L5, L16)	
LmxM.22.0040	LmxM.22.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 13,697 - 14,560 (-)	hypothetical protein, conserved	
LmxM.22.0050	LmxM.22.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 15,171 - 16,583 (-)	hypothetical protein, conserved	
LmxM.22.0060	LmxM.22.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 17,963 - 20,281 (-)	transcription factor-like protein	
LmxM.22.0070	LmxM.22.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 21,189 - 22,058 (-)	hypothetical protein, conserved	
LmxM.22.0080	LmxM.22.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 24,198 - 25,184 (-)	heat shock protein DNAJ, putative	
LmxM.22.0090	LmxM.22.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 25,883 - 29,014 (-)	cap guanylyltransferase-methyltransferase 1	
LmxM.22.0100	LmxM.22.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 42,161 - 42,892 (-)	hypothetical protein, conserved	
LmxM.22.0110	LmxM.22.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 46,084 - 48,054 (-)	GMP synthase [glutamine-hydrolysing]	
LmxM.22.0120	LmxM.22.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 49,940 - 50,674 (-)	hypothetical protein, conserved	
LmxM.22.0130	LmxM.22.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 52,087 - 53,290 (-)	hypothetical protein, conserved	
LmxM.22.0140	LmxM.22.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 54,737 - 56,107 (-)	hypothetical protein, conserved	
LmxM.22.0150	LmxM.22.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 57,130 - 58,554 (-)	hypothetical protein, conserved	
LmxM.22.0160	LmxM.22.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 61,748 - 62,980 (-)	hypothetical protein, conserved	
LmxM.22.0170	LmxM.22.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 65,761 - 69,312 (-)	hypothetical protein, conserved	
LmxM.22.0180	LmxM.22.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 73,439 - 74,218 (-)	hypothetical protein, conserved	
LmxM.22.0190	LmxM.22.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 77,794 - 79,137 (-)	hypothetical protein, conserved	
LmxM.22.0210	LmxM.22.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 80,644 - 85,257 (-)	hypothetical protein, conserved	
LmxM.22.0220	LmxM.22.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 86,614 - 89,298 (-)	hypothetical protein, unknown function	
LmxM.22.0230	LmxM.22.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 96,145 - 97,599 (-)	amino acid permease, putative	
LmxM.22.0240	LmxM.22.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 98,940 - 99,929 (-)	hypothetical protein, unknown function	
LmxM.22.0250	LmxM.22.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 102,120 - 102,896 (-)	hypothetical protein, unknown function	
LmxM.22.0260	LmxM.22.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 107,821 - 108,669 (-)	hypothetical protein, conserved	
LmxM.22.0270	LmxM.22.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 110,063 - 110,290 (-)	hypothetical protein, conserved	
LmxM.22.0275	LmxM.22.0275.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 112,578 - 112,961 (-)	hypothetical protein, conserved	
LmxM.22.0280	LmxM.22.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 114,669 - 117,200 (-)	hypothetical protein, conserved	
LmxM.22.0290	LmxM.22.0290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 118,295 - 119,689 (-)	hypothetical protein, conserved	
LmxM.22.0300	LmxM.22.0300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 121,114 - 122,802 (-)	hypothetical protein, conserved	
LmxM.22.0310	LmxM.22.0310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 124,326 - 126,362 (-)	carnitine palmitoyltransferase-like protein	
LmxM.22.0320	LmxM.22.0320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 127,800 - 128,855 (-)	hypothetical protein, conserved	
LmxM.22.0330	LmxM.22.0330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 130,462 - 133,656 (-)	hypothetical protein, unknown function	
LmxM.22.0340	LmxM.22.0340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 139,763 - 141,136 (-)	methylenetetrahydrofolate dehydrogenase-like protein	
LmxM.22.0350	LmxM.22.0350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 141,970 - 142,722 (-)	hypothetical protein, unknown function	
LmxM.22.0360	LmxM.22.0360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 143,909 - 144,940 (-)	hypothetical protein, conserved	
LmxM.22.0370	LmxM.22.0370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 145,685 - 146,509 (-)	hypothetical protein, unknown function	
LmxM.22.0380	LmxM.22.0380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 147,628 - 151,473 (-)	hypothetical protein, conserved	
LmxM.22.0390	LmxM.22.0390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 152,481 - 153,836 (-)	DNA primase small subunit, putative	
LmxM.22.0400	LmxM.22.0400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 155,547 - 157,709 (-)	hypothetical protein, conserved	
LmxM.22.0410	LmxM.22.0410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 161,418 - 164,996 (-)	hypothetical protein, conserved	
LmxM.22.0420	LmxM.22.0420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 170,014 - 170,472 (-)	40S ribosomal protein S15, putative	
LmxM.22.0440	LmxM.22.0440.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 171,507 - 175,367 (-)	hypothetical protein, conserved	
LmxM.22.0450	LmxM.22.0450.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 177,324 - 178,196 (-)	hypothetical protein, conserved	
LmxM.22.0460	LmxM.22.0460.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 179,022 - 179,480 (-)	40S ribosomal protein S15, putative	
LmxM.22.0470	LmxM.22.0470.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 181,140 - 182,402 (-)	hypothetical protein, conserved	
LmxM.22.0480	LmxM.22.0480.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 183,333 - 184,667 (-)	hypothetical protein, conserved	
LmxM.22.0490	LmxM.22.0490.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 188,524 - 190,695 (-)	protein kinase, putative	
LmxM.22.0500	LmxM.22.0500.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 192,854 - 194,404 (-)	hypothetical protein, conserved	
LmxM.22.0510	LmxM.22.0510.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 195,127 - 196,809 (-)	hypothetical protein, conserved	
LmxM.22.0520	LmxM.22.0520.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 198,008 - 201,394 (-)	hypothetical protein, conserved	
LmxM.22.0530	LmxM.22.0530.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 202,670 - 203,986 (-)	hypothetical protein, conserved	
LmxM.22.0540	LmxM.22.0540.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 204,539 - 207,214 (-)	hypothetical protein, conserved	
LmxM.22.0560	LmxM.22.0560.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 208,119 - 210,791 (-)	kinesin, putative	
LmxM.22.0570	LmxM.22.0570.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 212,669 - 213,982 (-)	proteasome regulatory ATPase subunit 1, putative	
LmxM.22.0580	LmxM.22.0580.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 216,379 - 216,930 (-)	rer1 family-like protein	
LmxM.22.0590	LmxM.22.0590.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 217,970 - 219,448 (-)	hypothetical protein, conserved	
LmxM.22.0600	LmxM.22.0600.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 220,130 - 221,611 (-)	hypothetical protein, conserved	
LmxM.22.0610	LmxM.22.0610.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 224,074 - 224,856 (-)	ubiquitin-conjugating enzyme-like protein	
LmxM.22.0620	LmxM.22.0620.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 226,998 - 228,332 (-)	proteasome regulatory ATPase subunit 5, putative	
LmxM.22.0630	LmxM.22.0630.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 229,970 - 233,392 (-)	hypothetical protein, unknown function	
LmxM.22.0640	LmxM.22.0640.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 237,177 - 242,495 (-)	hypothetical protein, conserved	
LmxM.22.0650	LmxM.22.0650.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 244,075 - 245,577 (-)	hypothetical protein, conserved	
LmxM.22.0660	LmxM.22.0660.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 247,069 - 250,377 (-)	glucoamylase-like protein	
LmxM.22.0670	LmxM.22.0670.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 253,203 - 253,673 (-)	prefoldin 5-like protein	
LmxM.22.0680	LmxM.22.0680.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 254,534 - 254,833 (-)	hypothetical protein, conserved	
LmxM.22.0690	LmxM.22.0690.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 256,567 - 258,366 (-)	3'a2rel-related protein	
LmxM.22.0691	LmxM.22.0691.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 261,285 - 263,609 (-)	A2 protein	
LmxM.22.0692	LmxM.22.0692.1	L. mexicana MHOM/GT/2001/U1103	LmxM.22: 265,060 - 267,729 (-)	A2 protein	
