[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.33.0010	LmxM.33.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 2,928 - 3,848 (-)	hypothetical protein, conserved	
LmxM.33.0020	LmxM.33.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 5,484 - 6,752 (+)	hypothetical protein, unknown function	
LmxM.33.0030	LmxM.33.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 7,471 - 8,493 (+)	protein kinase, putative	
LmxM.33.0040	LmxM.33.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 9,492 - 11,531 (+)	hypothetical protein, conserved	
LmxM.33.0050	LmxM.33.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 12,050 - 13,810 (+)	hypothetical protein, conserved	
LmxM.33.0060	LmxM.33.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 16,072 - 19,269 (+)	hypothetical protein, conserved	
LmxM.33.0070	LmxM.33.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 20,498 - 21,409 (+)	ascorbate peroxidase, putative	
LmxM.33.0080	LmxM.33.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 23,917 - 25,605 (+)	glucose-6-phosphate dehydrogenase	
LmxM.33.0085	LmxM.33.0085.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 27,793 - 28,041 (+)	hypothetical protein, conserved	
LmxM.33.0090	LmxM.33.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 30,131 - 31,918 (+)	hypothetical protein, conserved	
LmxM.33.0100	LmxM.33.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 33,107 - 35,191 (+)	PrimPol-like protein 2, putative	
LmxM.33.0110	LmxM.33.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 35,997 - 36,653 (+)	adenylate kinase, putative	
LmxM.33.0120	LmxM.33.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 40,685 - 41,374 (+)	adenylate kinase b, putative	
LmxM.33.0130	LmxM.33.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 42,479 - 43,507 (+)	malate dehydrogenase, putative	
LmxM.33.0140	LmxM.33.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 44,235 - 45,185 (+)	malate dehydrogenase	
LmxM.33.0150	LmxM.33.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 48,677 - 49,672 (+)	malate dehydrogenase, putative	
LmxM.33.0160	LmxM.33.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 51,871 - 52,848 (+)	malate dehydrogenase, putative	
LmxM.33.0170	LmxM.33.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 54,913 - 55,911 (+)	hypothetical protein, conserved	
LmxM.33.0175	LmxM.33.0175.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 56,847 - 58,712 (+)	hypothetical protein	
LmxM.33.0180	LmxM.33.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 62,665 - 64,968 (+)	hypothetical protein, conserved	
LmxM.33.0190	LmxM.33.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 65,782 - 67,257 (+)	hypothetical protein, conserved	
LmxM.33.0200	LmxM.33.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 70,358 - 71,911 (+)	Antimony resistance marker of 58 kDa	
LmxM.33.0210	LmxM.33.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 74,414 - 75,043 (+)	hypothetical protein, conserved	
LmxM.33.0220	LmxM.33.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 75,826 - 76,884 (+)	hypothetical protein, unknown function	
LmxM.33.0230	LmxM.33.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 78,026 - 80,185 (+)	intraflagellar transport protein 81, putative	
LmxM.33.0240	LmxM.33.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 81,497 - 85,507 (+)	hypothetical protein, conserved	
LmxM.33.0250	LmxM.33.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 86,527 - 87,678 (+)	hypothetical protein, conserved	
LmxM.33.0260	LmxM.33.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 89,123 - 89,443 (+)	hypothetical protein, conserved	
LmxM.33.0270	LmxM.33.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 90,235 - 92,619 (+)	hypothetical protein, conserved	
LmxM.33.0280	LmxM.33.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 95,058 - 99,719 (+)	calpain-like cysteine peptidase, putative	
LmxM.33.0290	LmxM.33.0290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 101,845 - 103,887 (+)	hypothetical protein, conserved	
LmxM.33.0300	LmxM.33.0300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 105,020 - 107,302 (+)	hypothetical protein, conserved	
LmxM.33.0310	LmxM.33.0310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 108,487 - 110,589 (+)	hypothetical protein, conserved	
LmxM.33.0320	LmxM.33.0320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 111,908 - 112,984 (+)	hypothetical protein, conserved	
LmxM.33.0330	LmxM.33.0330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 115,893 - 117,698 (+)	deoxyhypusine synthase, putative	
LmxM.33.0340	LmxM.33.0340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 118,554 - 120,962 (+)	hypothetical protein, conserved	
LmxM.33.0350	LmxM.33.0350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 122,306 - 123,442 (+)	eukaryotic translation initiation factor 5, putative	
LmxM.33.0360	LmxM.33.0360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 124,460 - 129,229 (+)	DNA-directed RNA polymerase III subunit C1, putative	
LmxM.33.0370	LmxM.33.0370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 129,921 - 133,343 (+)	hypothetical protein, conserved	
LmxM.33.0380	LmxM.33.0380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 134,482 - 135,867 (+)	hypothetical protein, unknown function	
LmxM.33.0390	LmxM.33.0390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 135,972 - 136,586 (+)	hypothetical protein, unknown function	
LmxM.33.0400	LmxM.33.0400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 137,250 - 137,729 (+)	hypothetical protein, conserved	
LmxM.33.0410	LmxM.33.0410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 138,410 - 139,672 (+)	hypothetical protein, conserved	
LmxM.33.0420	LmxM.33.0420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 141,628 - 142,881 (+)	hypothetical protein, conserved	
LmxM.33.0430	LmxM.33.0430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 143,619 - 144,428 (+)	hypothetical protein, conserved	
LmxM.33.0440	LmxM.33.0440.1	L. mexicana MHOM/GT/2001/U1103	LmxM.33: 145,468 - 145,830 (+)	ribosomal protein S25	
