[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.18.0010	LmxM.18.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 1,306 - 4,314 (-)	kinetoplast polyadenylation/uridylation factor 1	
LmxM.18.0020	LmxM.18.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 6,352 - 7,503 (-)	diphosphomevalonate decarboxylase, putative	
LmxM.18.0030	LmxM.18.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 8,260 - 9,294 (-)	RNA-binding protein 27, putative	
LmxM.18.0040	LmxM.18.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 9,710 - 11,326 (-)	transporter, putative	
LmxM.18.0050	LmxM.18.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 12,196 - 15,120 (-)	hypothetical protein, conserved	
LmxM.18.0060	LmxM.18.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 15,916 - 16,389 (-)	hypothetical protein, conserved	
LmxM.18.0070	LmxM.18.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 18,501 - 20,675 (-)	hypothetical protein, conserved	
LmxM.18.0080	LmxM.18.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 21,797 - 23,236 (-)	hypothetical protein, conserved	
LmxM.18.0090	LmxM.18.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 24,597 - 27,035 (-)	alpha glucosidase II subunit, putative	
LmxM.18.0100	LmxM.18.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 27,825 - 29,183 (-)	hypothetical protein, conserved	
LmxM.18.0110	LmxM.18.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 29,686 - 34,158 (-)	hypothetical protein, conserved	
LmxM.18.0120	LmxM.18.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 35,653 - 36,036 (-)	hypothetical protein, conserved	
LmxM.18.0130	LmxM.18.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 37,035 - 39,155 (-)	hypothetical protein, conserved	
LmxM.18.0140	LmxM.18.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 41,296 - 43,530 (-)	hypothetical protein, conserved	
LmxM.18.0150	LmxM.18.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 45,873 - 47,282 (-)	serine/threonine protein phosphatase type 5, putative	
LmxM.18.0160	LmxM.18.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 48,105 - 50,222 (-)	hypothetical protein, conserved	
LmxM.18.0170	LmxM.18.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 58,991 - 60,034 (-)	hypothetical protein, unknown function	
LmxM.18.0180	LmxM.18.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 69,299 - 70,342 (-)	hypothetical protein, unknown function	
LmxM.18.0190	LmxM.18.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 85,767 - 86,795 (-)	hypothetical protein, unknown function	
LmxM.18.0200	LmxM.18.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 97,391 - 98,869 (-)	UDP-galactopyranose mutase	
LmxM.18.0210	LmxM.18.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 100,281 - 101,339 (-)	hypothetical protein, conserved	
LmxM.18.0220	LmxM.18.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 103,148 - 104,374 (-)	RNA-binding protein 29, putative	
LmxM.18.0230	LmxM.18.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 106,860 - 107,756 (-)	60S ribosomal protein L7, putative	
LmxM.18.0240	LmxM.18.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 109,808 - 111,022 (-)	hypothetical protein, conserved	
LmxM.18.0250	LmxM.18.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 111,694 - 112,128 (-)	hypothetical protein, conserved	
LmxM.18.0260	LmxM.18.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 113,316 - 113,672 (-)	hypothetical protein, conserved	
LmxM.18.0270	LmxM.18.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 120,833 - 121,900 (-)	protein kinase, putative	
LmxM.18.0280	LmxM.18.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 125,141 - 127,258 (-)	hypothetical protein, conserved	
LmxM.18.0290	LmxM.18.0290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 128,745 - 129,758 (-)	hypothetical protein, conserved	
LmxM.18.0300	LmxM.18.0300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.18: 131,515 - 132,681 (-)	hypothetical protein, conserved	
