[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.26.0005	LmxM.26.0005.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 1,757 - 2,032 (-)	Lsm7p protein, putative	
LmxM.26.0010	LmxM.26.0010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 2,475 - 3,563 (-)	brix domain containing-like protein	
LmxM.26.0020	LmxM.26.0020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 4,739 - 5,194 (-)	methylmalonyl-coa epimerase-like protein	
LmxM.26.0030	LmxM.26.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 6,417 - 9,338 (-)	glycine dehydrogenase, putative	
LmxM.26.0040	LmxM.26.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 10,450 - 11,340 (-)	protein kinase, putative	
LmxM.26.0050	LmxM.26.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 12,076 - 12,879 (-)	hypothetical protein, conserved	
LmxM.26.0055	LmxM.26.0055.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 16,442 - 17,350 (-)	hypothetical protein, conserved	
LmxM.26.0058	LmxM.26.0058.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 17,735 - 18,544 (-)	hypothetical protein	
LmxM.26.0060	LmxM.26.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 19,207 - 19,440 (-)	hypothetical protein, conserved	
LmxM.26.0070	LmxM.26.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 19,930 - 21,000 (-)	hypothetical protein, conserved	
LmxM.26.0075	LmxM.26.0075.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 21,768 - 22,475 (-)	hypothetical protein, conserved	
LmxM.26.0115	LmxM.26.0115.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 24,605 - 25,312 (-)	hypothetical protein, conserved	
LmxM.26.0140	LmxM.26.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 27,265 - 27,978 (-)	adenine phosphoribosyltransferase	
LmxM.26.0150	LmxM.26.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 28,745 - 30,541 (-)	Mini-chromosome maintenance complex-binding protein	
LmxM.26.0160	LmxM.26.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 34,387 - 35,259 (-)	nuclear lim interactor-interacting factor-like protein	
LmxM.26.0170	LmxM.26.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 40,113 - 40,871 (-)	60S ribosomal protein L7, putative	
LmxM.26.0180	LmxM.26.0180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 41,830 - 42,702 (-)	60S ribosomal protein L7, putative	
LmxM.26.0185	LmxM.26.0185.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 44,059 - 44,544 (-)	hypothetical protein, conserved	
LmxM.26.0190	LmxM.26.0190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 45,547 - 46,392 (-)	hypothetical protein, conserved	
LmxM.26.0200	LmxM.26.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 48,172 - 49,392 (-)	hypothetical protein, conserved	
LmxM.26.0210	LmxM.26.0210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 50,474 - 51,595 (-)	Silent information regulator 2 related protein 1	
LmxM.26.0220	LmxM.26.0220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 52,202 - 53,146 (-)	hypothetical protein, conserved	
LmxM.26.0230	LmxM.26.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 54,628 - 55,755 (-)	hypothetical protein, unknown function	
LmxM.26.0240	LmxM.26.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 56,852 - 57,400 (-)	Eukaryotic translation initiation factor 4E type 6, putative	
LmxM.26.0250	LmxM.26.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 58,147 - 61,533 (-)	hypothetical protein, conserved	
LmxM.26.0260	LmxM.26.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 62,036 - 63,865 (-)	hypothetical protein, conserved	
LmxM.26.0270	LmxM.26.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 64,939 - 66,432 (-)	GTP-binding protein-like protein	
LmxM.26.0280	LmxM.26.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 67,572 - 68,168 (-)	hypothetical protein, conserved	
LmxM.26.0290	LmxM.26.0290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 69,412 - 70,227 (-)	hypothetical protein, conserved	
LmxM.26.0300	LmxM.26.0300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 70,989 - 73,652 (-)	aminopeptidase-like protein	
LmxM.26.0310	LmxM.26.0310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 74,428 - 76,431 (-)	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase-1-like protein	
LmxM.26.0320	LmxM.26.0320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 77,243 - 78,139 (-)	C-1-tetrahydrofolate synthase, cytoplasmic, putative	
LmxM.26.0330	LmxM.26.0330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 79,828 - 81,174 (-)	mitotic cyclin, putative	
LmxM.26.0340	LmxM.26.0340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 82,580 - 83,608 (-)	hypothetical protein, conserved	
LmxM.26.0350	LmxM.26.0350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 84,798 - 87,563 (-)	hypothetical protein, conserved	
LmxM.26.0360	LmxM.26.0360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 88,493 - 93,970 (-)	hypothetical protein, conserved	
LmxM.26.0370	LmxM.26.0370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 94,879 - 97,440 (-)	hypothetical protein, conserved	
LmxM.26.0380	LmxM.26.0380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 100,023 - 100,826 (-)	hypothetical protein, conserved	
LmxM.26.0390	LmxM.26.0390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 101,624 - 103,156 (-)	RNA editing 3' terminal uridylyl transferase 2	
LmxM.26.0400	LmxM.26.0400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 103,667 - 105,367 (-)	hypothetical protein, conserved	
LmxM.26.0410	LmxM.26.0410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 106,232 - 106,534 (-)	hypothetical protein, conserved	
LmxM.26.0420	LmxM.26.0420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 108,152 - 110,242 (-)	pseudouridylate synthase-like protein	
LmxM.26.0430	LmxM.26.0430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.26: 111,465 - 112,391 (-)	nucleotide binding protein-like protein	
