[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.02.0030	LmxM.02.0030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 4 - 792 (-)	hypothetical protein	
LmxM.02.0040	LmxM.02.0040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 1,523 - 3,376 (-)	Xaa-Pro aminopeptidase, putative	
LmxM.02.0050	LmxM.02.0050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 7,143 - 7,784 (-)	cytochrome b-domain protein, putative	
LmxM.02.0060	LmxM.02.0060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 8,386 - 9,030 (-)	hypothetical protein, conserved	
LmxM.02.0070	LmxM.02.0070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 9,591 - 10,784 (-)	hypothetical protein, conserved	
LmxM.02.0080	LmxM.02.0080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 13,047 - 16,040 (-)	hypothetical protein, conserved	
LmxM.02.0085	LmxM.02.0085.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 17,683 - 18,675 (-)	hypothetical protein, conserved	
LmxM.02.0090	LmxM.02.0090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 19,609 - 20,673 (-)	hypothetical protein, conserved	
LmxM.02.0100	LmxM.02.0100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 22,004 - 22,900 (-)	hypothetical protein	
LmxM.02.0110	LmxM.02.0110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 24,972 - 28,475 (-)	exportin-T, putative	
LmxM.02.0120	LmxM.02.0120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 30,259 - 45,027 (-)	phosphatidylinositol 3-kinase-like protein	
LmxM.02.0130	LmxM.02.0130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 46,396 - 47,097 (-)	hypothetical protein, conserved	
LmxM.02.0140	LmxM.02.0140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 48,091 - 50,772 (-)	hypothetical protein, conserved	
LmxM.02.0150	LmxM.02.0150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 52,079 - 57,871 (-)	hypothetical protein, conserved	
LmxM.02.0160	LmxM.02.0160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 64,769 - 67,225 (-)	hypothetical protein	
LmxM.02.0170	LmxM.02.0170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 71,401 - 73,797 (-)	hypothetical protein	
LmxM.02.0200	LmxM.02.0200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 78,374 - 80,695 (-)	phosphoglycan beta 1,3 galactosyltransferase-like protein	
LmxM.02.0230	LmxM.02.0230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 85,960 - 88,929 (-)	hypothetical protein	
LmxM.02.0240	LmxM.02.0240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 91,061 - 93,748 (-)	hypothetical protein, conserved	
LmxM.02.0250	LmxM.02.0250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 95,569 - 98,874 (-)	hypothetical protein, conserved	
LmxM.02.0260	LmxM.02.0260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 100,199 - 101,023 (-)	small GTP binding protein rab6-like protein	
LmxM.02.0270	LmxM.02.0270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 101,810 - 102,004 (-)	hypothetical protein, conserved	
LmxM.02.0280	LmxM.02.0280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.02: 103,896 - 104,363 (-)	hypothetical protein, conserved	
