[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
Tb09_rRNA_1	Tb09_rRNA_1:rRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 2,860,565 - 2,861,116 (-)	28S beta ribosomal RNA (fragment)	
Tb09_rRNA_2	Tb09_rRNA_2:rRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 2,861,632 - 2,861,805 (-)	M1 ribosomal RNA	
Tb09_rRNA_3	Tb09_rRNA_3:rRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 2,861,972 - 2,863,330 (-)	28S alpha ribosomal RNA (fragment)	
Tb09_rRNA_4	Tb09_rRNA_4:rRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 2,993,286 - 2,993,363 (+)	M2 ribosomal RNA	
Tb09_rRNA_5	Tb09_rRNA_5:rRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 2,993,755 - 2,994,111 (+)	M6 ribosomal RNA	
Tb09_rRNA_6	Tb09_rRNA_6:rRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 2,994,254 - 2,994,361 (+)	M4 ribosomal RNA	
Tb09_snoRNA_0001	Tb09_snoRNA_0001:snoRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 666,600 - 666,719 (-)	C/D snoRNA, TB9C1C1	
Tb09_snoRNA_0005	Tb09_snoRNA_0005:snoRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 667,110 - 667,229 (-)	C/D snoRNA, TB9C1C1	
Tb09_snoRNA_0008	Tb09_snoRNA_0008:snoRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 667,528 - 667,569 (-)	H/ACA snoRNA, TB9Cs1H3	
Tb09_snoRNA_0076	Tb09_snoRNA_0076:snoRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,686,216 - 1,686,371 (-)	H/ACA snoRNA, TB9Cs2H1	
Tb09_snoRNA_0079	Tb09_snoRNA_0079:snoRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,916,734 - 1,916,799 (+)	C/D snoRNA, TB9C3C1	
Tb09_snoRNA_0084	Tb09_snoRNA_0084:snoRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,917,396 - 1,917,461 (+)	C/D snoRNA, TB9C3C1	
Tb09_snoRNA_0089	Tb09_snoRNA_0089:snoRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,918,058 - 1,918,123 (+)	C/D snoRNA, TB9C3C1	
Tb09_tRNA_Gly_1	Tb09_tRNA_Gly_1:tRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 2,087,749 - 2,087,819 (+)	tRNA Glycine	
Tb9.NT.32	Tb9.NT.32:ncRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 953,827 - 954,154 (+)	Noncoding RNA, putative	
Tb9.NT.34	Tb9.NT.34:ncRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,011,756 - 1,012,061 (+)	Noncoding RNA, putative	
Tb9.NT.6	Tb9.NT.6:ncRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 454,689 - 454,961 (-)	Noncoding RNA, putative	
Tb9.NT.68	Tb9.NT.68:ncRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,922,507 - 1,922,793 (+)	Noncoding RNA, putative	
Tb927.9.100	Tb927.9.100:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_09_v5.1: 4,758 - 6,748 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.9.1000	Tb927.9.1000:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_09_v5.1: 260,888 - 262,270 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.9.10000	Tb927.9.10000:mRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,582,329 - 1,582,905 (-)	hypothetical protein, conserved	
Tb927.9.10010	Tb927.9.10010:mRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,583,229 - 1,585,244 (-)	chaperone protein DnaJ, putative	
Tb927.9.10040	Tb927.9.10040:mRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,585,717 - 1,586,537 (-)	protein kinase, putative	
Tb927.9.10050	Tb927.9.10050:mRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,586,676 - 1,588,133 (-)	60Kd inner membrane protein, putative	
Tb927.9.10060	Tb927.9.10060:mRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,588,366 - 1,589,064 (-)	hypothetical protein, conserved	
Tb927.9.10070	Tb927.9.10070:mRNA	T. brucei brucei TREU927	Tb927_09_v5.1: 1,590,135 - 1,591,029 (-)	hypothetical protein, conserved	
